time,close,signal,position,strategy_returns,rsi_2,rsi_9,rsi_34,ema_34,ema_144,ema_21,returns,cumulative,total_commission
2025-08-26 20:15:00,3384.0,hold,0.0,0.0,100.0,62.97786720321828,56.237322515213094,3379.379160695643,3377.8111768533813,3380.674239042639,0.00018324870395880488,0.9993738497633314,
2025-08-26 20:30:00,3381.88,hold,0.0,0.0,22.6277372262752,49.69644405897786,54.0819672131148,3379.5220657987493,3377.867298551955,3380.783853675126,-0.0006264775413711288,0.9993738497633314,
2025-08-26 20:45:00,3381.69,hold,0.0,0.0,0.0,32.772166105499124,55.39882451721232,3379.6459477531066,3377.9200254684797,3380.8662306137508,-5.618176872035363e-05,0.9993738497633314,
2025-08-26 21:00:00,3382.54,buy,1.0,0.0006265425464322405,81.73076923076334,23.694267515924096,58.70922970159617,3379.8113221672147,3377.9837492551214,3381.018391467046,0.0002513536131343308,1.0,
2025-08-26 21:15:00,3382.79,hold,1.0,0.0002500000000000835,100.0,31.352154531946184,59.400592437706976,3379.9815323290877,3378.0500423688436,3381.1794467882237,7.39089559915751e-05,1.00025,
2025-08-26 21:30:00,3384.34,buy,0.33333333333333326,0.0017020238555134348,100.0,48.930481283423504,60.89185033316254,3380.230587624568,3378.136800405135,3381.466769807476,0.0004582016619418816,1.0019524493614773,
2025-08-26 21:45:00,3385.56,buy,0.0,-0.001316363123163966,100.0,64.63576158940387,62.65510793812681,3380.535125474593,3378.2391893650642,3381.83888164316,0.00036048387573339724,1.0006335161059743,
2025-08-26 22:00:00,3388.31,buy,0.0,0.0,100.0,76.76056338028238,65.69912091557472,3380.9794040189017,3378.37809709796,3382.4271651301456,0.0008122733019058082,1.0006335161059743,
2025-08-26 22:15:00,3388.49,buy,1.0,-0.000633115017413699,100.0,76.25899280575489,64.25855513307994,3381.4085809321073,3378.517571620747,3382.978331936496,5.312382869337995e-05,1.0,
2025-08-26 22:30:00,3388.91,buy,1.0,0.00042000000000008697,100.0,75.76075550891913,61.64688427299706,3381.8372334502724,3378.6609154604603,3383.517574487724,0.0001239490156381695,1.00042,
2025-08-26 22:45:00,3389.6,buy,0.33333333333333326,0.0010051767882188756,100.0,97.65432098765362,60.714285714285595,3382.280820110257,3378.8117993851433,3384.070522261567,0.00020360528901619546,1.00142559896247,
2025-08-26 23:00:00,3390.05,buy,0.0,-0.0005452277490149982,100.0,100.0,60.59451219512228,3382.7247732468136,3378.966809048796,3384.614111146879,0.00013275902761389347,1.0008795939373418,
2025-08-26 23:15:00,3390.22,buy,1.0,-0.000878820931778157,100.0,100.0,62.4292130443274,3383.1530719184243,3379.122025475709,3385.1237374062534,5.014675299763738e-05,1.0,
2025-08-26 23:30:00,3391.07,buy,1.0,0.0008500000000004615,100.0,100.0,62.69872043427722,3383.6054678088,3379.28682512432,3385.6643067329574,0.00025072119213520594,1.0008500000000005,
2025-08-26 23:45:00,3392.96,buy,0.0,0.002644846648623078,100.0,100.0,65.31196336577011,3384.1400125054397,3379.4754206398466,3386.327551575416,0.0005573462063594992,1.0034970947682749,
2025-08-27 01:00:00,3389.36,hold,0.0,0.0,34.426229508195775,67.2727272727281,60.24096385542197,3384.4382975051285,3379.6117596655035,3386.6032287049234,-0.0010610204659058375,1.0034970947682749,
2025-08-27 01:15:00,3389.68,buy,1.0,-0.0034849077157341757,8.163265306115818,57.992998833138486,68.1390593047034,3384.7378233619784,3379.7506319459794,3386.8829351862937,9.441310453883744e-05,1.0,
2025-08-27 01:30:00,3390.78,buy,0.33333333333333326,0.0009982652757647426,100.0,62.06533192834753,68.47430190206413,3385.0830905984367,3379.9027611605175,3387.2372138057217,0.0003245144084398355,1.0009982652757647,
2025-08-27 01:45:00,3391.06,buy,0.0,-0.0003799604366448994,100.0,61.49732620320915,67.88291074005359,3385.4246282785257,3380.0566541100275,3387.5847398233836,8.257687021862026e-05,1.0006179255378096,
2025-08-27 02:00:00,3391.7,buy,1.0,-0.0006175439416374884,100.0,61.290322580645,65.67525886759205,3385.7832209483245,3380.217251984372,3387.9588543848945,0.00018873154706788853,1.0,
2025-08-27 02:15:00,3391.65,buy,0.6666666666666666,-0.00014476271018271092,92.75362318844114,58.98876404494413,68.23071641107855,3386.1184654655626,3380.3749450604496,3388.2944130771766,-1.4741869858725387e-05,0.9998552372898173,
2025-08-27 02:30:00,3390.53,buy,0.0,0.0010169153753833982,0.0,51.57360406091582,73.47793936406251,3386.3705531532446,3380.515014783754,3388.4976482519787,-0.00033022275293737025,1.0008720054537747,
2025-08-27 02:45:00,3390.87,buy,1.0,-0.0008712457227529891,23.28767123286221,48.92933618843524,71.82508510081206,3386.6276644016307,3380.657842166047,3388.713316592708,0.00010027930736478119,1.0,
2025-08-27 03:00:00,3392.37,buy,0.6666666666666666,0.0013952879515137795,100.0,46.70391061452393,71.29135538954138,3386.9557978643943,3380.8193891706533,3389.045742357007,0.0004423643489723794,1.0013952879515138,
2025-08-27 03:15:00,3391.43,buy,0.33333333333333326,0.0008367573558181185,61.475409836064195,66.45468998410192,67.02367531003392,3387.2114665578574,3380.965742423472,3389.2624930518245,-0.000277092416216429,1.002233212824789,
2025-08-27 03:30:00,3389.43,hold,0.0,0.0018923804389552323,0.0,48.43161856963601,61.310364303868816,3387.3382398974086,3381.082490803838,3389.277720956204,-0.0005897217397971,1.0041298193520098,
2025-08-27 03:45:00,3389.62,buy,0.6666666666666666,-0.004112834090192585,8.675799086760264,41.784702549571755,60.935272312518016,3387.468626188985,3381.200249551371,3389.3088372329125,5.605662309005055e-05,1.0,
2025-08-27 04:00:00,3386.35,hold,0.0,0.0031691018169432983,5.4913294797703,26.567164179102605,52.23754573599736,3387.404704692472,3381.271280592042,3389.0398520299204,-0.000964709908485295,1.0031691018169433,
2025-08-27 04:15:00,3384.72,hold,0.0,0.0,0.0,18.387681159418804,47.23404255319107,3387.2512929957593,3381.3188491356,3388.6471382090185,-0.00048134422017809264,1.0031691018169433,
2025-08-27 04:30:00,3386.01,hold,0.0,0.0,44.17808219178717,27.0358306188934,51.00938299687239,3387.18036196743,3381.383554664764,3388.407398371835,0.00038112458342198785,1.0031691018169433,
2025-08-27 04:45:00,3386.22,hold,0.0,0.0,100.0,31.046613896216172,52.48698669751276,3387.12548414072,3381.4502642555944,3388.2085439743955,6.20198995275878e-05,1.0031691018169433,
2025-08-27 05:00:00,3385.81,hold,0.0,0.0,33.87096774189881,27.884615384615728,53.634751773049786,3387.050313618393,3381.510398541724,3387.9904945221774,-0.00012107896120150397,1.0031691018169433,
2025-08-27 05:15:00,3385.62,hold,0.0,0.0,0.0,16.68311944718694,53.90555390555417,3386.9685814116274,3381.5670826997693,3387.7749950201614,-5.611655704251817e-05,1.0031691018169433,
2025-08-27 05:30:00,3383.69,sell,0.0,0.0,0.0,15.197841726619345,50.44021584777046,3386.7812339023917,3381.5963643177033,3387.4036318365106,-0.000570058069127577,1.0031691018169433,
2025-08-27 05:45:00,3384.17,sell,-1.0,-0.003159090338013204,19.91701244813474,22.604166666667652,50.24237239806113,3386.632020536541,3381.6318627409073,3387.109665305919,0.0001418569668025782,1.0,
2025-08-27 06:00:00,3384.03,hold,-1.0,0.00013999999999980695,77.41935483872624,20.732984293194505,53.24871562405587,3386.4833336487386,3381.664940496205,3386.829695732654,-4.136908015850427e-05,1.0001399999999998,
2025-08-27 06:15:00,3382.1,sell,-0.6666666666666666,0.001964727520234355,0.0,24.116930572472697,50.58857306919303,3386.232857440239,3381.670941316947,3386.3997233933214,-0.000570325913186398,1.002105002582087,
2025-08-27 06:30:00,3382.48,sell,-0.33333333333333326,-0.00048575682532381315,16.450216450218335,33.908045977013145,49.912689173457586,3386.0184084436537,3381.682100747058,3386.0433849030196,0.00011235622837890702,1.0016182232373918,
2025-08-27 06:45:00,3380.64,sell,0.0,0.001739388080082227,17.11711711712006,14.247669773631728,47.009735744088836,3385.7110708183022,3381.66772694365,3385.5521680936545,-0.0005439795652893986,1.003360426035684,
2025-08-27 07:00:00,3379.6,sell,-0.6666666666666666,-0.0033491713929372224,0.0,10.31175059952173,43.31264108352095,3385.361866771542,3381.6392065720133,3385.011061903322,-0.0003076340574565961,1.0,
2025-08-27 07:15:00,3377.3,sell,0.0,0.0021981585801846837,0.0,8.406647116325772,38.691128148959514,3384.901188670311,3381.579355446882,3384.3100562757472,-0.000680553911705406,1.0021981585801847,
2025-08-27 07:30:00,3374.99,sell,-0.33333333333333326,-0.002193337277030083,0.0,6.963562753037266,31.54101995565361,3384.3348350320075,3381.4884677855453,3383.4627784324975,-0.00068397832588174,1.0,
2025-08-27 07:45:00,3374.99,sell,0.0,-9.569688608712656e-05,0.0,8.253358925144752,31.197771587743546,3383.80084445875,3381.3988337471237,3382.692525847725,0.0,0.9999043031139129,
2025-08-27 08:00:00,3374.71,sell,-1.0,9.570604485764633e-05,0.0,3.718199608611556,30.14541387024596,3383.2813676325354,3381.3065739713015,3381.96684167975,-8.296320877976271e-05,1.0,
2025-08-27 08:15:00,3375.7,sell,0.0,-0.0010856167742733236,77.95275590552365,12.375790424569743,30.726566833055372,3382.8481466249623,3381.2292419165246,3381.397128799773,0.00029335854043743836,0.9989143832257267,
2025-08-27 08:30:00,3377.71,sell,0.0,0.0,100.0,30.31390134529221,33.599149388622436,3382.554538246393,3381.1807006487106,3381.0619352725207,0.0005954320585361828,0.9989143832257267,
2025-08-27 08:45:00,3377.2,sell,-0.6666666666666666,0.0010867966189131995,79.7619047618996,26.595744680850586,32.85036880927275,3382.248564632313,3381.1257944328663,3380.710850247746,-0.00015098987183626011,1.0,
2025-08-27 09:00:00,3379.38,sell,0.0,-0.0022777037746321005,81.04089219330402,44.57831325301323,35.123441079154745,3382.0846466533235,3381.101714509654,3380.589863861587,0.00064550515219719,0.9977222962253679,
2025-08-27 09:15:00,3381.01,sell,0.0,0.0,100.0,55.77395577395681,34.69126313092505,3382.0232382731338,3381.1004494819344,3380.6280580559883,0.0004823369967272839,0.9977222962253679,
2025-08-27 09:30:00,3379.82,hold,0.0,0.0,57.80141843971683,61.35135135135043,36.974330966684875,3381.8973389432404,3381.08278810977,3380.5545982327167,-0.0003519658326950337,0.9977222962253679,
2025-08-27 09:45:00,3377.49,sell,0.0,0.0,0.0,61.2410071942438,34.22210717059296,3381.6454910036264,3381.033232411704,3380.275998393379,-0.000689385825280775,0.9977222962253679,
2025-08-27 10:00:00,3374.58,sell,0.0,0.0,0.0,48.53884533143323,29.970326409495243,3381.241748660562,3380.9442223094734,3379.758180357617,-0.0008615865628025521,0.9977222962253679,
2025-08-27 10:15:00,3375.04,sell,-1.0,0.002282903552671023,13.649851632048993,51.16115411681881,30.280649926144946,3380.8873630228154,3380.862784760377,3379.3292548705613,0.0001363132597240746,1.0,
2025-08-27 10:30:00,3378.11,sell,0.0,-0.003166950364846155,100.0,57.39717618170691,34.21602787456506,3380.728656564369,3380.8248153154063,3379.218413518692,0.0009096188489619017,0.9968330496351538,
2025-08-27 10:45:00,3381.48,hold,0.0,0.0,100.0,60.67988668555175,39.033858097908244,3380.771590474976,3380.8338523455386,3379.42401228972,0.000997599249284331,0.9968330496351538,
2025-08-27 11:00:00,3382.11,hold,0.0,0.0,100.0,63.81541924592027,40.82388840453369,3380.848071019263,3380.8514543821516,3379.6681929906545,0.00018630895347593324,0.9968330496351538,
2025-08-27 11:15:00,3384.26,hold,0.0,0.0,100.0,63.754227733934385,43.06982595932116,3381.043038389591,3380.8984688044666,3380.085629991504,0.0006356978336008456,0.9968330496351538,
2025-08-27 11:30:00,3383.56,hold,0.0,0.0,75.43859649122163,57.58477096965972,40.605672851354626,3381.1868647673286,3380.9351795795774,3380.401481810458,-0.00020683990000780472,0.9968330496351538,
2025-08-27 11:45:00,3384.53,buy,1.0,0.003177011803536356,58.08383233532624,64.19529837251277,42.6470588235301,3381.3779010663384,3380.984763309514,3380.776801645871,0.0002866803012213648,1.0,
2025-08-27 12:00:00,3384.65,buy,0.6666666666666666,2.2842268229128493e-05,100.0,74.89568845618925,44.69360568383708,3381.564878148262,3381.0353182983486,3381.128910587155,3.5455439898468555e-05,1.0000228422682291,
2025-08-27 12:15:00,3382.57,hold,0.0,0.0019807728208183217,5.454545454540948,79.48339483394783,42.4888131259328,3381.6223136826466,3381.0564863218196,3381.2599187155956,-0.0006145391694857283,1.0020036603343916,
2025-08-27 12:30:00,3381.76,hold,0.0,0.0,0.0,74.17266187050356,44.83921744996681,3381.6301814722096,3381.06618995876,3381.3053806505413,-0.00023946289359866313,1.0020036603343916,
2025-08-27 12:45:00,3378.22,hold,0.0,0.0,0.0,50.3827418232417,42.992669253989085,3381.435313959512,3381.026932166225,3381.024891500492,-0.001046792202876734,1.0020036603343916,
2025-08-27 13:00:00,3378.07,hold,0.0,0.0,0.0,34.70852017937359,41.22458001768363,3381.2430103046827,3380.9861468949666,3380.756265000447,-4.440208156952785e-05,1.0020036603343916,
2025-08-27 13:15:00,3376.5,sell,-0.6666666666666666,-0.0019996537075751553,0.0,26.799007444169348,39.570815450644375,3380.971981144415,3380.92426900676,3380.3693318185883,-0.0004647624235141201,1.0,
2025-08-27 13:30:00,3375.86,sell,-0.33333333333333326,0.0005429472652693779,0.0,10.302457466919734,39.37646807602024,3380.6798679361627,3380.8544170204596,3379.959392562353,-0.00018954538723525705,1.0005429472652694,
2025-08-27 13:45:00,3375.55,sell,0.0,0.0002079823321965435,0.0,10.696761530914031,39.275825346113564,3380.386732625525,3380.7812526477637,3379.558538693048,-9.182845260169437e-05,1.0007510425209043,
2025-08-27 14:00:00,3376.76,sell,-1.0,-0.0007504788793548656,79.60526315789808,12.751677852348493,42.5048669695008,3380.1794907612093,3380.7257870940016,3379.304126084589,0.00035846010279816376,1.0,
2025-08-27 14:15:00,3375.26,sell,-1.0,0.0015000000000000568,44.64944649446569,10.245554614733635,40.57142857142909,3379.8983770034256,3380.6503969271876,3378.936478258717,-0.0004442127956976183,1.0015,
2025-08-27 14:30:00,3375.0,sell,-0.6666666666666666,0.0016569347370258836,0.0,12.112112112112186,40.46865104496539,3379.6184697460867,3380.572460417847,3378.578616598834,-7.703110278922676e-05,1.0031594201391314,
2025-08-27 14:45:00,3376.83,hold,0.0,-0.00192134584130077,87.55980861243061,27.611262488645806,44.42563994076605,3379.4591286177388,3380.5208402741523,3378.419651453485,0.0005422222222222217,1.0012320039590854,
2025-08-27 15:00:00,3376.94,hold,0.0,0.0,100.0,41.556728232191574,44.10638297872367,3379.3151784110105,3380.4714493738193,3378.2851376849862,3.25749297418465e-05,1.0012320039590854,
2025-08-27 15:15:00,3381.68,hold,0.0,0.0,100.0,64.83155299917686,51.04208416833661,3379.4503110732385,3380.4881190376286,3378.5937615318057,0.001403637612749975,1.0012320039590854,
2025-08-27 15:30:00,3381.37,hold,0.0,0.0,93.8613861386146,72.31897341888155,51.799877974374546,3379.560007583339,3380.5002829129717,3378.846146847096,-9.167041233937301e-05,1.0012320039590854,
2025-08-27 15:45:00,3381.13,hold,0.0,0.0,0.0,75.07136060894433,54.06495436213098,3379.6497214357196,3380.508968665896,3379.053769860996,-7.097714831560964e-05,1.0012320039590854,
2025-08-27 16:00:00,3382.36,buy,0.33333333333333326,-0.0012304879930064017,83.67346938776772,79.79002624671935,58.00564849011532,3379.8045944965356,3380.534500132573,3379.354336237269,0.00036378370544754013,1.0,
2025-08-27 16:15:00,3382.0,hold,0.0,0.00025997569471258863,77.3584905660318,74.7637051039689,57.55550765251135,3379.9300462395904,3380.554713923848,3379.59485112479,-0.00010643456048442523,1.0002599756947126,
2025-08-27 16:30:00,3378.09,hold,0.0,0.0,0.0,60.892994611239324,53.37864854058378,3379.824900740185,3380.5207178697256,3379.4580464770816,-0.0011561206386753176,1.0002599756947126,
2025-08-27 16:45:00,3377.79,hold,0.0,0.0,0.0,60.70606293169615,52.11838637745801,3379.7086206978884,3380.48305279566,3379.306405888256,-8.88075806151356e-05,1.0002599756947126,
2025-08-27 17:00:00,3379.51,hold,0.0,0.0,85.14851485147935,60.37151702786485,51.83523654159882,3379.697270943723,3380.469631377789,3379.324914443869,0.0005092086837843457,1.0002599756947126,
2025-08-27 17:15:00,3383.09,buy,0.0,0.0,100.0,68.76143990237992,55.65150642870865,3379.8911411755103,3380.5057743932675,3379.667194948972,0.0010593251684416494,1.0002599756947126,
2025-08-27 17:30:00,3383.6,buy,0.0,0.0,100.0,57.89473684210566,54.18318794607427,3380.1030759654814,3380.5484533671533,3380.0247226808833,0.00015074975835682736,1.0002599756947126,
2025-08-27 17:45:00,3386.4,buy,0.0,0.0,100.0,67.16723549488111,55.22185622941268,3380.462900196025,3380.629164355192,3380.6042933462577,0.0008275209835677533,1.0002599756947126,
2025-08-27 18:00:00,3389.11,buy,0.0,0.0,100.0,73.30607476635473,58.74270656879333,3380.9570201848237,3380.746141398569,3381.377539405689,0.0008002598629812674,1.0002599756947126,
2025-08-27 18:15:00,3387.92,buy,0.0,0.0,69.48717948717879,66.27634660421492,60.030775149067274,3381.354904745691,3380.8450911723817,3381.972308550626,-0.0003511246315404115,1.0002599756947126,
2025-08-27 18:30:00,3388.93,buy,0.6666666666666666,-0.00025990812491738513,45.90909090908396,69.54314720812134,64.3242164104609,3381.7877673316516,3380.956607156211,3382.604825955115,0.00029811801931556303,1.0,
2025-08-27 18:45:00,3387.95,buy,0.0,0.0008826021678016716,50.7537688442148,83.3108108108093,62.75439636435458,3382.1398949127,3381.0530677471593,3383.090750868286,-0.0002891768198222122,1.0008826021678017,
2025-08-27 19:00:00,3388.94,buy,0.6666666666666666,-0.0008818238681440604,50.25380710660449,85.99096191091002,61.15804656913227,3382.52847234626,3381.1618530196124,3383.6225007893504,0.0002922121046651238,1.0,
2025-08-27 19:15:00,3391.17,buy,0.0,-0.002320844266838984,100.0,86.43749999999955,60.223675880987436,3383.0222739264736,3381.2998964262383,3384.3086370812275,0.000658022862606078,0.997679155733161,
2025-08-27 19:30:00,3394.53,buy,0.0,0.0,100.0,86.24841571609603,62.39026336791687,3383.679858273532,3381.4823806134627,3385.237851892025,0.0009908084820282603,0.997679155733161,
2025-08-27 19:45:00,3395.44,buy,0.0,0.0,100.0,86.58838071693428,61.43617021276566,3384.351866372187,3381.6748995015528,3386.1653199018406,0.000268078349580092,0.997679155733161,
2025-08-27 20:00:00,3396.25,buy,0.6666666666666666,0.0023262431148354246,100.0,84.70754052149356,62.951622780159205,3385.0317597223475,3381.875935370497,3387.082109001673,0.00023855523879090512,1.0,
2025-08-27 20:15:00,3396.46,buy,0.0,-0.00031122102567160415,100.0,81.43712574850245,62.36782085838672,3385.6848020239277,3382.0770948826275,3387.9346445469755,6.183290393813046e-05,0.9996887789743284,
2025-08-27 20:30:00,3395.86,buy,1.0,0.0003113179143521272,25.925925925932162,85.7657657657663,61.506877437897785,3386.2662419082744,3382.267203918729,3388.6551314063418,-0.00017665451676152077,1.0,
2025-08-27 20:45:00,3395.18,buy,1.0,-0.000680000000000236,0.0,79.01578458681405,63.32699217924282,3386.7755995135158,3382.445311450884,3389.2483012784924,-0.0002002438263062345,0.9993199999999998,
2025-08-27 21:00:00,3393.52,buy,0.0,-0.0024460335218984275,0.0,74.32314410480363,62.20930232558107,3387.160993827029,3382.5980657756995,3389.636637525902,-0.0004889284220570556,0.9968756297808962,
2025-08-27 21:15:00,3395.35,buy,0.6666666666666666,0.0031341625030902875,52.43553008596108,76.0781122864112,68.43918191603895,3387.628937036913,3382.773954523621,3390.1560341144564,0.0005392630660787656,1.0,
2025-08-27 21:30:00,3396.03,buy,0.33333333333333326,-0.0007826400694546098,100.0,72.62569832402244,69.1145168156661,3388.108997777661,3382.9567965301917,3390.6900310131423,0.00020027390401589074,0.9992173599305454,
2025-08-27 21:45:00,3394.54,buy,0.0,0.001396604970630655,31.336405529959706,50.05636978579348,69.23240938166285,3388.4764836189374,3383.116564853913,3391.0400281937655,-0.00043874759645823325,1.000612871862165,
2025-08-27 22:00:00,3395.63,buy,0.6666666666666666,-0.0006124964803063682,42.24806201550326,51.04972375690631,70.8764519535371,3388.8852559835696,3383.2891639593763,3391.4572983579687,0.00032110389036521525,1.0,
2025-08-27 22:15:00,3395.48,buy,0.0,5.171063337883197e-05,87.90322580644659,45.411203814064905,71.11676202585232,3389.262098498794,3383.4573134220054,3391.822998507244,-4.417442418636064e-05,1.0000517106333788,
2025-08-27 22:30:00,3395.35,buy,1.0,-5.170795952758045e-05,0.0,43.321299638989096,70.15831706788038,3389.609978584577,3383.6213504782536,3392.1436350065856,-3.828619223200658e-05,1.0,
2025-08-27 22:45:00,3396.2,buy,1.0,0.0008500000000000174,86.73469387754012,51.98598130840921,73.03123625164889,3389.986551236887,3383.7948490923463,3392.5123954605324,0.0002503423800197524,1.00085,
2025-08-27 23:00:00,3395.1,buy,1.0,-0.001099065794074927,43.58974358974299,49.55456570155945,71.7062634989197,3390.278748309065,3383.9507822083137,3392.7476322368475,-0.0003238914080442301,0.99975,
2025-08-27 23:15:00,3395.83,buy,1.0,0.0007301825456365041,39.89071038251624,64.34782608695505,71.01769911504391,3390.595962691404,3384.1146334881987,3393.0278474880433,0.000215015758004089,1.00048,
2025-08-27 23:30:00,3396.41,buy,1.0,0.0005797217335679061,100.0,57.794117647057696,71.31596233851498,3390.9281933947527,3384.2842247504304,3393.3353158982213,0.00017079771366645957,1.0010599999999998,
2025-08-27 23:45:00,3397.38,buy,0.6666666666666666,0.001927845748000756,100.0,59.520451339913926,68.73508353221945,3391.2968680579097,3384.464856133183,3393.7030144529285,0.0002855956730785092,1.0029898892644935,
2025-08-28 01:00:00,3396.94,buy,0.33333333333333326,0.00034363340897836103,68.79432624113772,69.86754966887355,68.52248394004253,3391.619332740315,3384.63692708307,3393.9972858662986,-0.00012951156479401593,1.0033345500993123,
