time,open,high,low,close,tick_volume,spread,real_volume
2025-10-15 23:50:00,4209.95,4210.4,4207.12,4207.12,368,5,0
2025-10-15 23:55:00,4207.22,4208.44,4206.89,4208.06,161,50,0
2025-10-16 01:00:00,4208.26,4212.76,4207.59,4212.45,407,15,0
2025-10-16 01:05:00,4212.45,4212.45,4206.27,4206.3,270,7,0
2025-10-16 01:10:00,4206.3,4209.26,4203.37,4205.14,255,6,0
2025-10-16 01:15:00,4205.07,4208.25,4199.79,4207.48,423,5,0
2025-10-16 01:20:00,4207.59,4212.84,4206.95,4210.11,360,5,0
2025-10-16 01:25:00,4210.09,4211.62,4208.62,4211.58,299,17,0
2025-10-16 01:30:00,4211.62,4213.62,4210.19,4210.75,340,10,0
2025-10-16 01:35:00,4210.74,4215.17,4210.74,4214.8,322,5,0
2025-10-16 01:40:00,4214.92,4215.35,4213.26,4215.35,321,16,0
2025-10-16 01:45:00,4215.35,4215.66,4212.48,4212.76,310,16,0
2025-10-16 01:50:00,4212.62,4214.66,4212.46,4214.43,283,12,0
2025-10-16 01:55:00,4214.43,4214.54,4212.16,4213.3,255,13,0
2025-10-16 02:00:00,4213.06,4215.85,4211.68,4211.83,340,16,0
2025-10-16 02:05:00,4211.83,4212.98,4209.06,4209.32,370,13,0
2025-10-16 02:10:00,4209.32,4212.93,4208.79,4210.83,417,17,0
2025-10-16 02:15:00,4210.81,4212.93,4209.14,4210.46,387,17,0
2025-10-16 02:20:00,4210.46,4212.67,4210.19,4211.06,310,17,0
2025-10-16 02:25:00,4211.09,4212.87,4210.75,4212.23,304,17,0
2025-10-16 02:30:00,4212.16,4213.13,4210.74,4210.89,329,17,0
2025-10-16 02:35:00,4211.04,4211.48,4208.56,4208.56,303,6,0
2025-10-16 02:40:00,4208.63,4209.18,4206.27,4208.17,372,17,0
2025-10-16 02:45:00,4208.14,4210.96,4207.21,4209.03,374,17,0
2025-10-16 02:50:00,4208.97,4210.06,4207.07,4209.24,289,17,0
2025-10-16 02:55:00,4209.05,4211.56,4207.7,4209.46,392,16,0
2025-10-16 03:00:00,4209.19,4210.05,4205.29,4206.55,468,5,0
2025-10-16 03:05:00,4206.57,4212.21,4206.57,4210.64,446,16,0
2025-10-16 03:10:00,4210.67,4215.4,4210.25,4214.88,384,5,0
2025-10-16 03:15:00,4214.93,4217.79,4214.93,4217.69,421,8,0
2025-10-16 03:20:00,4217.7,4220.29,4216.06,4219.47,470,9,0
2025-10-16 03:25:00,4219.18,4225.19,4218.9,4223.16,451,8,0
2025-10-16 03:30:00,4223.13,4226.29,4222.43,4225.38,455,13,0
2025-10-16 03:35:00,4225.54,4226.54,4224.16,4226.54,439,13,0
2025-10-16 03:40:00,4226.38,4227.21,4220.51,4223.07,469,18,0
2025-10-16 03:45:00,4223.19,4223.32,4216.06,4219.35,478,16,0
2025-10-16 03:50:00,4219.25,4220.23,4217.01,4217.04,468,13,0
2025-10-16 03:55:00,4217.08,4217.9,4210.56,4210.64,441,5,0
2025-10-16 04:00:00,4210.98,4217.15,4210.83,4213.89,542,9,0
2025-10-16 04:05:00,4213.91,4220.15,4213.51,4216.3,490,16,0
2025-10-16 04:10:00,4216.39,4222.7,4214.14,4220.39,501,5,0
2025-10-16 04:15:00,4220.56,4223.62,4218.46,4220.93,486,14,0
2025-10-16 04:20:00,4220.94,4221.3,4218.45,4220.84,463,16,0
2025-10-16 04:25:00,4220.87,4228.05,4220.0,4224.69,487,16,0
2025-10-16 04:30:00,4224.69,4226.71,4223.68,4225.31,489,16,0
2025-10-16 04:35:00,4225.16,4229.65,4224.83,4227.55,476,11,0
2025-10-16 04:40:00,4227.6,4232.77,4227.6,4230.85,507,16,0
2025-10-16 04:45:00,4230.86,4231.33,4223.58,4225.26,495,16,0
2025-10-16 04:50:00,4225.53,4229.54,4222.82,4228.27,488,16,0
2025-10-16 04:55:00,4228.35,4230.17,4228.19,4230.17,442,17,0
2025-10-16 05:00:00,4230.14,4232.96,4229.41,4232.03,477,16,0
2025-10-16 05:05:00,4232.03,4234.11,4230.76,4233.92,441,17,0
2025-10-16 05:10:00,4233.92,4234.62,4232.91,4234.5,390,17,0
2025-10-16 05:15:00,4234.51,4234.52,4232.08,4232.52,403,9,0
2025-10-16 05:20:00,4232.48,4233.39,4231.53,4233.18,383,15,0
2025-10-16 05:25:00,4233.06,4233.46,4231.65,4231.65,341,16,0
2025-10-16 05:30:00,4231.57,4232.57,4225.9,4230.2,483,5,0
2025-10-16 05:35:00,4230.18,4232.91,4228.93,4232.66,427,17,0
2025-10-16 05:40:00,4232.66,4236.25,4232.4,4236.09,451,11,0
2025-10-16 05:45:00,4236.14,4236.35,4234.04,4236.12,402,16,0
2025-10-16 05:50:00,4236.15,4236.56,4235.22,4236.19,396,16,0
2025-10-16 05:55:00,4236.19,4239.53,4236.11,4239.48,421,10,0
2025-10-16 06:00:00,4239.27,4240.92,4238.14,4240.61,420,5,0
2025-10-16 06:05:00,4240.64,4241.85,4239.8,4241.37,395,17,0
2025-10-16 06:10:00,4241.4,4242.14,4235.43,4238.1,434,5,0
2025-10-16 06:15:00,4238.49,4241.11,4238.05,4238.83,414,14,0
2025-10-16 06:20:00,4239.34,4240.32,4234.25,4236.58,449,5,0
2025-10-16 06:25:00,4236.38,4238.29,4234.98,4235.57,444,6,0
2025-10-16 06:30:00,4235.71,4236.81,4232.44,4233.5,361,10,0
2025-10-16 06:35:00,4233.31,4233.57,4229.08,4231.08,439,16,0
2025-10-16 06:40:00,4230.91,4235.03,4229.61,4233.4,428,16,0
2025-10-16 06:45:00,4233.42,4234.09,4231.96,4233.02,377,17,0
2025-10-16 06:50:00,4233.17,4235.47,4233.17,4235.02,314,16,0
2025-10-16 06:55:00,4234.94,4235.75,4233.67,4233.82,322,17,0
2025-10-16 07:00:00,4233.56,4235.11,4230.45,4234.74,388,17,0
2025-10-16 07:05:00,4234.78,4236.02,4233.33,4234.55,370,11,0
2025-10-16 07:10:00,4234.56,4235.33,4233.43,4235.06,284,16,0
2025-10-16 07:15:00,4235.07,4236.45,4234.37,4236.18,313,12,0
2025-10-16 07:20:00,4236.19,4238.89,4236.19,4238.61,379,16,0
2025-10-16 07:25:00,4238.63,4239.11,4237.24,4238.07,330,16,0
2025-10-16 07:30:00,4238.17,4238.59,4237.44,4238.35,253,9,0
2025-10-16 07:35:00,4238.36,4239.37,4236.47,4237.2,321,17,0
2025-10-16 07:40:00,4237.27,4237.27,4232.91,4234.23,474,17,0
2025-10-16 07:45:00,4234.4,4234.95,4230.58,4232.49,434,17,0
2025-10-16 07:50:00,4232.48,4232.62,4227.82,4231.71,436,5,0
2025-10-16 07:55:00,4231.52,4234.01,4231.5,4233.33,371,15,0
2025-10-16 08:00:00,4233.48,4234.56,4231.74,4232.11,358,16,0
2025-10-16 08:05:00,4232.13,4233.55,4229.85,4233.45,401,16,0
2025-10-16 08:10:00,4233.48,4234.51,4224.81,4227.17,447,15,0
2025-10-16 08:15:00,4227.29,4230.63,4224.66,4225.35,461,16,0
2025-10-16 08:20:00,4225.49,4226.54,4221.34,4224.3,475,16,0
2025-10-16 08:25:00,4224.29,4225.43,4222.43,4224.07,413,17,0
2025-10-16 08:30:00,4223.88,4224.01,4204.74,4210.7,568,5,0
2025-10-16 08:35:00,4210.31,4214.3,4205.6,4209.94,525,5,0
2025-10-16 08:40:00,4210.0,4212.45,4206.63,4211.79,516,5,0
2025-10-16 08:45:00,4211.3,4211.48,4203.8,4207.53,518,5,0
2025-10-16 08:50:00,4207.87,4210.12,4205.39,4206.09,443,14,0
2025-10-16 08:55:00,4206.46,4210.19,4203.8,4204.87,491,10,0
2025-10-16 09:00:00,4204.48,4216.79,4203.65,4216.79,502,5,0
2025-10-16 09:05:00,4216.95,4221.06,4215.6,4218.88,508,14,0
2025-10-16 09:10:00,4218.85,4222.86,4216.66,4221.73,496,5,0
2025-10-16 09:15:00,4221.69,4226.89,4221.69,4226.71,466,5,0
2025-10-16 09:20:00,4226.79,4226.96,4222.03,4226.05,480,5,0
2025-10-16 09:25:00,4226.08,4226.96,4223.29,4224.37,433,16,0
2025-10-16 09:30:00,4224.35,4226.16,4220.65,4221.26,426,16,0
2025-10-16 09:35:00,4221.51,4224.9,4221.51,4222.48,437,16,0
2025-10-16 09:40:00,4222.52,4222.52,4218.45,4218.45,433,16,0
2025-10-16 09:45:00,4218.38,4220.13,4215.59,4216.92,456,9,0
2025-10-16 09:50:00,4216.94,4222.29,4215.91,4221.04,445,5,0
2025-10-16 09:55:00,4220.92,4222.75,4217.69,4222.75,425,17,0
2025-10-16 10:00:00,4222.6,4227.02,4222.17,4224.57,469,17,0
2025-10-16 10:05:00,4225.14,4229.05,4224.97,4228.69,398,17,0
2025-10-16 10:10:00,4228.8,4231.59,4228.16,4231.42,445,5,0
2025-10-16 10:15:00,4231.44,4233.56,4229.45,4232.52,461,5,0
2025-10-16 10:20:00,4232.5,4233.09,4230.0,4230.04,403,16,0
2025-10-16 10:25:00,4229.98,4233.98,4229.08,4233.56,390,7,0
2025-10-16 10:30:00,4233.61,4233.61,4229.41,4230.39,391,13,0
2025-10-16 10:35:00,4230.44,4231.33,4226.99,4227.31,419,17,0
2025-10-16 10:40:00,4227.23,4230.95,4226.9,4230.44,398,5,0
2025-10-16 10:45:00,4230.45,4231.76,4229.49,4230.55,409,5,0
2025-10-16 10:50:00,4230.53,4230.67,4228.24,4229.69,383,14,0
2025-10-16 10:55:00,4229.77,4230.73,4226.02,4230.5,439,5,0
2025-10-16 11:00:00,4230.51,4235.75,4230.08,4233.34,461,11,0
2025-10-16 11:05:00,4233.33,4233.89,4231.09,4233.53,392,12,0
2025-10-16 11:10:00,4233.34,4234.25,4231.58,4231.97,393,5,0
2025-10-16 11:15:00,4232.0,4233.46,4231.68,4233.21,362,6,0
2025-10-16 11:20:00,4233.22,4235.61,4232.37,4235.24,338,17,0
2025-10-16 11:25:00,4235.1,4235.1,4230.87,4231.51,389,14,0
2025-10-16 11:30:00,4232.01,4232.27,4229.94,4231.57,419,11,0
2025-10-16 11:35:00,4231.54,4232.12,4228.39,4230.32,389,9,0
2025-10-16 11:40:00,4230.31,4233.26,4230.29,4232.29,360,17,0
2025-10-16 11:45:00,4232.42,4234.1,4230.27,4230.38,376,13,0
2025-10-16 11:50:00,4230.39,4232.33,4229.32,4232.27,353,11,0
2025-10-16 11:55:00,4232.27,4233.21,4231.42,4232.86,298,17,0
2025-10-16 12:00:00,4233.01,4234.99,4232.36,4233.98,358,11,0
2025-10-16 12:05:00,4233.97,4234.61,4231.01,4232.12,384,5,0
2025-10-16 12:10:00,4232.13,4232.9,4229.61,4230.06,364,16,0
2025-10-16 12:15:00,4230.01,4231.45,4228.44,4230.78,389,9,0
2025-10-16 12:20:00,4230.82,4231.15,4228.94,4229.86,368,5,0
2025-10-16 12:25:00,4229.88,4230.42,4222.85,4223.49,456,16,0
2025-10-16 12:30:00,4223.79,4226.17,4222.36,4225.27,419,16,0
2025-10-16 12:35:00,4225.24,4227.48,4222.84,4227.13,389,15,0
2025-10-16 12:40:00,4227.36,4227.83,4223.31,4227.29,434,16,0
2025-10-16 12:45:00,4227.3,4230.78,4227.22,4229.79,401,16,0
2025-10-16 12:50:00,4229.81,4233.95,4229.8,4233.61,390,7,0
2025-10-16 12:55:00,4233.67,4241.51,4233.6,4239.53,474,13,0
2025-10-16 13:00:00,4239.29,4242.96,4238.87,4240.13,479,6,0
2025-10-16 13:05:00,4239.99,4242.46,4238.05,4238.05,457,16,0
2025-10-16 13:10:00,4238.12,4239.52,4235.05,4238.95,450,11,0
2025-10-16 13:15:00,4238.93,4242.2,4238.05,4239.47,439,16,0
2025-10-16 13:20:00,4239.48,4240.38,4237.26,4237.35,356,16,0
2025-10-16 13:25:00,4237.44,4239.9,4236.42,4237.7,400,11,0
2025-10-16 13:30:00,4237.77,4238.71,4234.45,4237.74,434,8,0
2025-10-16 13:35:00,4237.59,4238.52,4235.99,4237.85,326,5,0
2025-10-16 13:40:00,4237.8,4240.22,4236.61,4239.22,355,5,0
2025-10-16 13:45:00,4239.26,4241.39,4237.77,4240.72,401,6,0
2025-10-16 13:50:00,4240.75,4242.54,4240.02,4242.12,356,5,0
2025-10-16 13:55:00,4242.0,4246.26,4241.12,4242.85,432,17,0
2025-10-16 14:00:00,4243.0,4243.38,4239.74,4240.03,443,5,0
2025-10-16 14:05:00,4240.29,4244.75,4239.73,4244.0,416,17,0
2025-10-16 14:10:00,4243.97,4244.55,4242.53,4242.95,342,17,0
2025-10-16 14:15:00,4242.99,4244.93,4242.07,4244.15,352,9,0
2025-10-16 14:20:00,4244.16,4245.53,4243.25,4244.77,342,11,0
2025-10-16 14:25:00,4244.94,4246.55,4243.33,4244.52,402,5,0
2025-10-16 14:30:00,4244.52,4245.96,4243.66,4245.01,407,6,0
2025-10-16 14:35:00,4245.02,4245.28,4242.56,4243.75,383,16,0
2025-10-16 14:40:00,4243.75,4247.25,4243.55,4246.6,431,6,0
2025-10-16 14:45:00,4246.65,4247.45,4241.93,4242.26,427,5,0
2025-10-16 14:50:00,4242.43,4243.31,4240.08,4242.4,437,16,0
2025-10-16 14:55:00,4242.37,4243.83,4240.66,4240.73,410,16,0
2025-10-16 15:00:00,4240.73,4242.84,4240.07,4241.36,432,16,0
2025-10-16 15:05:00,4241.63,4244.28,4240.92,4242.96,423,5,0
2025-10-16 15:10:00,4243.13,4244.98,4242.63,4244.72,418,6,0
2025-10-16 15:15:00,4245.01,4245.23,4240.35,4241.41,397,16,0
2025-10-16 15:20:00,4242.0,4242.69,4238.29,4239.16,457,5,0
2025-10-16 15:25:00,4239.08,4240.32,4236.7,4239.16,417,17,0
2025-10-16 15:30:00,4239.36,4247.98,4239.33,4246.34,459,5,0
2025-10-16 15:35:00,4246.32,4251.08,4231.83,4237.74,518,7,0
2025-10-16 15:40:00,4237.92,4239.19,4227.49,4237.44,547,7,0
2025-10-16 15:45:00,4236.83,4239.95,4233.5,4239.54,500,8,0
2025-10-16 15:50:00,4239.61,4240.33,4235.46,4238.51,482,16,0
2025-10-16 15:55:00,4238.55,4239.92,4233.78,4235.96,487,9,0
2025-10-16 16:00:00,4236.28,4245.57,4234.76,4243.01,523,6,0
2025-10-16 16:05:00,4243.08,4245.13,4240.82,4242.25,510,17,0
2025-10-16 16:10:00,4242.62,4247.21,4241.37,4245.93,474,5,0
2025-10-16 16:15:00,4245.83,4249.49,4244.49,4248.75,473,16,0
2025-10-16 16:20:00,4248.61,4254.47,4247.02,4254.26,496,7,0
2025-10-16 16:25:00,4254.49,4254.76,4246.73,4251.41,493,5,0
2025-10-16 16:30:00,4251.92,4252.4,4245.62,4248.02,526,5,0
2025-10-16 16:35:00,4247.25,4255.66,4246.23,4253.04,529,5,0
2025-10-16 16:40:00,4252.91,4258.8,4249.6,4255.45,517,5,0
2025-10-16 16:45:00,4255.52,4256.4,4251.69,4253.0,491,12,0
2025-10-16 16:50:00,4253.3,4256.73,4251.67,4252.99,501,5,0
2025-10-16 16:55:00,4252.25,4252.39,4243.89,4246.46,497,5,0
2025-10-16 17:00:00,4245.86,4257.5,4245.26,4256.14,517,6,0
2025-10-16 17:05:00,4256.38,4262.33,4255.01,4260.65,516,7,0
2025-10-16 17:10:00,4260.65,4265.52,4259.12,4265.22,499,5,0
2025-10-16 17:15:00,4265.12,4265.12,4260.54,4262.73,486,7,0
2025-10-16 17:20:00,4262.79,4262.79,4258.36,4259.48,508,5,0
2025-10-16 17:25:00,4259.6,4263.6,4256.02,4262.81,506,9,0
2025-10-16 17:30:00,4262.48,4267.43,4262.48,4265.74,508,14,0
2025-10-16 17:35:00,4265.91,4266.82,4258.65,4259.36,503,5,0
2025-10-16 17:40:00,4259.34,4263.17,4258.78,4259.64,507,5,0
2025-10-16 17:45:00,4259.69,4260.75,4254.38,4258.07,503,12,0
2025-10-16 17:50:00,4258.07,4264.93,4256.99,4262.69,478,5,0
2025-10-16 17:55:00,4262.76,4263.99,4261.02,4263.18,468,9,0
2025-10-16 18:00:00,4263.49,4264.44,4261.0,4263.02,468,11,0
2025-10-16 18:05:00,4262.98,4271.68,4262.98,4269.78,493,7,0
2025-10-16 18:10:00,4269.7,4269.87,4266.6,4269.37,468,13,0
2025-10-16 18:15:00,4269.65,4272.75,4269.35,4271.12,473,7,0
2025-10-16 18:20:00,4271.04,4272.29,4269.13,4271.74,433,17,0
2025-10-16 18:25:00,4271.67,4273.44,4269.39,4272.16,474,10,0
2025-10-16 18:30:00,4272.26,4272.73,4269.61,4270.21,472,16,0
2025-10-16 18:35:00,4270.05,4272.85,4269.42,4271.36,463,17,0
2025-10-16 18:40:00,4271.36,4273.08,4267.41,4270.48,484,5,0
2025-10-16 18:45:00,4270.45,4270.63,4268.79,4270.03,447,6,0
2025-10-16 18:50:00,4270.07,4276.12,4269.52,4275.67,471,8,0
2025-10-16 18:55:00,4275.93,4276.0,4271.52,4273.35,379,5,0
2025-10-16 19:00:00,4273.73,4275.16,4269.7,4272.88,475,7,0
2025-10-16 19:05:00,4272.91,4278.94,4272.33,4277.59,481,8,0
2025-10-16 19:10:00,4277.57,4280.35,4275.75,4278.96,462,5,0
2025-10-16 19:15:00,4278.96,4289.77,4278.14,4284.34,504,5,0
2025-10-16 19:20:00,4284.23,4289.11,4282.47,4287.11,413,5,0
2025-10-16 19:25:00,4287.7,4291.74,4284.09,4289.3,508,5,0
2025-10-16 19:30:00,4289.65,4291.92,4277.94,4277.94,536,7,0
2025-10-16 19:35:00,4277.58,4279.48,4262.68,4265.95,591,10,0
2025-10-16 19:40:00,4265.32,4273.76,4261.43,4271.65,571,5,0
2025-10-16 19:45:00,4271.23,4279.51,4268.9,4276.98,535,5,0
2025-10-16 19:50:00,4277.13,4279.97,4271.9,4275.04,522,12,0
2025-10-16 19:55:00,4275.85,4284.42,4275.56,4282.61,510,9,0
2025-10-16 20:00:00,4282.79,4288.3,4280.97,4285.05,510,15,0
2025-10-16 20:05:00,4285.15,4287.37,4280.07,4283.64,497,5,0
2025-10-16 20:10:00,4283.44,4291.23,4282.21,4289.48,497,5,0
2025-10-16 20:15:00,4289.49,4293.67,4288.87,4292.87,495,5,0
2025-10-16 20:20:00,4293.3,4295.11,4290.46,4290.89,509,12,0
2025-10-16 20:25:00,4291.54,4291.76,4287.46,4289.72,471,16,0
2025-10-16 20:30:00,4289.51,4296.15,4289.13,4295.02,467,6,0
2025-10-16 20:35:00,4295.14,4298.65,4294.43,4294.89,487,5,0
2025-10-16 20:40:00,4294.84,4295.41,4288.8,4291.01,497,5,0
2025-10-16 20:45:00,4291.0,4295.36,4287.45,4294.46,480,5,0
2025-10-16 20:50:00,4294.45,4295.26,4291.11,4293.0,447,9,0
2025-10-16 20:55:00,4293.22,4294.51,4291.56,4293.88,448,16,0
2025-10-16 21:00:00,4293.63,4294.91,4291.95,4292.89,439,6,0
2025-10-16 21:05:00,4292.85,4293.06,4289.1,4291.5,465,9,0
2025-10-16 21:10:00,4291.55,4292.09,4283.98,4284.55,490,5,0
2025-10-16 21:15:00,4284.34,4284.34,4273.66,4281.4,547,9,0
2025-10-16 21:20:00,4281.16,4291.45,4280.4,4291.42,522,5,0
2025-10-16 21:25:00,4291.67,4291.67,4283.53,4285.4,494,16,0
2025-10-16 21:30:00,4285.42,4289.07,4283.1,4285.73,482,16,0
2025-10-16 21:35:00,4285.81,4292.47,4285.68,4290.82,474,16,0
2025-10-16 21:40:00,4290.83,4293.28,4288.86,4292.89,458,13,0
2025-10-16 21:45:00,4292.92,4293.63,4289.54,4289.66,452,17,0
2025-10-16 21:50:00,4289.62,4292.52,4287.57,4292.35,451,16,0
2025-10-16 21:55:00,4292.21,4293.88,4290.06,4291.12,447,5,0
2025-10-16 22:00:00,4290.95,4294.47,4288.68,4289.19,467,14,0
2025-10-16 22:05:00,4289.25,4292.85,4288.25,4292.85,444,7,0
2025-10-16 22:10:00,4292.83,4296.08,4291.7,4293.17,451,17,0
2025-10-16 22:15:00,4293.26,4294.21,4287.9,4293.49,490,17,0
2025-10-16 22:20:00,4293.55,4295.96,4291.59,4295.44,449,17,0
2025-10-16 22:25:00,4295.58,4297.16,4294.13,4295.15,476,17,0
2025-10-16 22:30:00,4295.02,4295.05,4291.72,4293.66,478,7,0
2025-10-16 22:35:00,4293.52,4294.59,4290.95,4293.2,468,9,0
2025-10-16 22:40:00,4293.2,4296.82,4292.4,4296.52,446,17,0
2025-10-16 22:45:00,4296.14,4297.32,4294.45,4296.73,479,17,0
2025-10-16 22:50:00,4296.8,4308.92,4296.21,4307.33,496,5,0
2025-10-16 22:55:00,4307.72,4312.84,4306.14,4307.63,533,9,0
2025-10-16 23:00:00,4307.4,4318.67,4307.4,4314.6,503,8,0
2025-10-16 23:05:00,4314.69,4318.77,4312.35,4316.46,457,6,0
2025-10-16 23:10:00,4316.53,4320.31,4316.06,4316.67,442,9,0
2025-10-16 23:15:00,4316.67,4317.78,4314.53,4315.69,375,12,0
2025-10-16 23:20:00,4315.7,4317.98,4313.34,4313.59,386,16,0
2025-10-16 23:25:00,4313.65,4317.16,4313.56,4315.67,306,8,0
2025-10-16 23:30:00,4315.68,4316.63,4314.58,4315.12,271,9,0
2025-10-16 23:35:00,4315.03,4315.03,4311.81,4312.88,361,6,0
2025-10-16 23:40:00,4312.87,4318.53,4312.54,4318.08,368,12,0
2025-10-16 23:45:00,4318.05,4325.69,4317.79,4324.72,410,5,0
2025-10-16 23:50:00,4324.88,4330.39,4321.78,4329.27,445,5,0
2025-10-16 23:55:00,4328.89,4329.71,4325.41,4325.87,443,50,0
2025-10-17 01:00:00,4329.76,4345.3,4327.02,4337.47,1138,11,0
2025-10-17 01:05:00,4337.48,4353.33,4332.52,4351.61,504,11,0
2025-10-17 01:10:00,4351.67,4360.27,4349.06,4349.72,545,10,0
2025-10-17 01:15:00,4350.05,4379.18,4349.18,4368.78,519,9,0
2025-10-17 01:20:00,4369.08,4371.19,4357.8,4360.4,550,5,0
2025-10-17 01:25:00,4360.48,4367.86,4359.96,4367.79,499,5,0
2025-10-17 01:30:00,4367.78,4367.78,4356.78,4356.78,487,17,0
2025-10-17 01:35:00,4356.44,4359.12,4342.96,4354.39,557,16,0
2025-10-17 01:40:00,4354.23,4361.07,4354.23,4360.77,437,12,0
2025-10-17 01:45:00,4360.83,4364.57,4357.33,4357.33,472,6,0
2025-10-17 01:50:00,4357.35,4359.11,4346.08,4347.94,540,5,0
2025-10-17 01:55:00,4347.83,4351.2,4344.13,4346.73,526,9,0
2025-10-17 02:00:00,4346.79,4349.88,4342.04,4349.75,548,13,0
2025-10-17 02:05:00,4349.69,4363.31,4348.9,4360.25,518,10,0
2025-10-17 02:10:00,4360.39,4360.83,4349.31,4355.63,520,17,0
2025-10-17 02:15:00,4355.53,4359.68,4353.36,4358.59,458,9,0
2025-10-17 02:20:00,4358.62,4362.54,4356.09,4359.83,441,17,0
2025-10-17 02:25:00,4359.86,4363.74,4358.23,4363.74,432,17,0
2025-10-17 02:30:00,4363.75,4369.43,4359.11,4361.0,484,16,0
2025-10-17 02:35:00,4360.8,4363.13,4350.28,4363.08,539,5,0
2025-10-17 02:40:00,4363.01,4368.45,4362.67,4368.45,493,10,0
2025-10-17 02:45:00,4368.5,4375.41,4368.5,4372.68,524,9,0
2025-10-17 02:50:00,4372.83,4379.1,4360.5,4363.87,559,5,0
2025-10-17 02:55:00,4363.72,4370.99,4363.28,4365.74,533,8,0
2025-10-17 03:00:00,4365.41,4366.31,4360.67,4361.36,544,8,0
2025-10-17 03:05:00,4361.3,4366.79,4359.47,4360.84,526,15,0
