time,open,high,low,close,tick_volume,spread,real_volume,returns,atr,rsi,ema_fast,ema_slow,vwap,signal,stop_loss,take_profit_1,take_profit_2,position,strategy_returns,cumulative,total_commission
2025-09-04 09:15:00,3532.03,3539.04,3531.16,3537.31,1193,5,0,0.0014920555826094528,6.697857142857109,56.02587800369685,3544.344730958528,3527.985924128251,3458.1958069983716,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 09:30:00,3537.42,3541.63,3535.25,3539.11,1312,8,0,0.0005088612533252768,5.704285714285691,79.57868649318513,3544.1394473915275,3528.0966114503585,3458.362436144911,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 09:45:00,3538.87,3539.61,3535.38,3536.0,1170,13,0,-0.0008787520026222184,4.8842857142856895,60.71304949809637,3543.8202533761732,3528.1752521324447,3458.5073776413833,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 10:00:00,3535.96,3539.93,3532.66,3537.22,1310,5,0,0.0003450226244343657,5.022857142857122,62.25473894246751,3543.5614199104407,3528.265249623664,3458.6682197308564,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 10:15:00,3537.11,3538.9,3535.25,3537.58,1131,15,0,0.00010177484012863225,5.00428571428571,64.43768996960435,3543.3268544237567,3528.357933707011,3458.8076881713696,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 10:30:00,3537.7,3540.64,3537.05,3539.64,985,15,0,0.0005823189864258005,4.870714285714257,64.28086838534588,3543.1822718973353,3528.4701930731107,3458.9316311045454,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 10:45:00,3539.63,3541.24,3538.55,3541.13,1019,5,0,0.00042094676294768263,4.822857142857109,66.62320730117344,3543.1017906464594,3528.596161301239,3459.061357982974,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 11:00:00,3541.18,3545.48,3541.18,3544.23,1208,7,0,0.0008754267705506358,5.029999999999973,71.1823404898699,3543.14603415052,3528.751721885307,3459.2208800979392,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 11:15:00,3544.21,3544.55,3539.66,3543.21,1113,6,0,-0.0002877917065201574,5.157857142857146,66.22919334186906,3543.1485426152053,3528.8955853491348,3459.36531850187,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 11:30:00,3543.27,3545.14,3540.97,3542.2,1151,13,0,-0.0002850522548762946,5.192142857142861,67.39413680781718,3543.1113448655897,3529.0279675844668,3459.514693435202,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 11:45:00,3542.19,3542.39,3537.37,3541.25,1041,5,0,-0.0002681949071198231,5.3321428571428635,66.01786853860867,3543.038350949292,3529.149579847308,3459.645397546416,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 12:00:00,3541.22,3544.94,3540.83,3543.85,1014,11,0,0.0007342040240028158,5.355000000000018,67.94099939795302,3543.07018032383,3529.2958526846483,3459.7768196673014,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 12:15:00,3543.87,3544.39,3539.04,3539.27,1041,8,0,-0.0012923797564795558,5.117142857142848,67.90012033694344,3542.921153644464,3529.3950979315673,3459.907593400707,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 12:30:00,3539.04,3540.92,3537.95,3540.29,1043,5,0,0.00028819502326760116,4.753571428571441,63.940520446096585,3542.817971148603,3529.5035049173234,3460.036293434385,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 12:45:00,3540.33,3541.26,3536.84,3538.71,1037,14,0,-0.0004462911230436184,4.506428571428581,52.70270270270287,3542.6568742408153,3529.595111833569,3460.1625883980673,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 13:00:00,3538.75,3546.85,3538.45,3545.23,1097,5,0,0.001842479321560786,4.650714285714295,59.99346832135844,3542.7577811333326,3529.750682860101,3460.303482298652,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 13:15:00,3545.26,3545.66,3538.88,3540.76,1213,12,0,-0.0012608490845444909,4.832857142857132,57.44215134459081,3542.679436775163,3529.860228304279,3460.4554686567544,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 13:30:00,3540.75,3542.26,3539.84,3540.26,999,5,0,-0.0001412126210191822,4.486428571428568,54.862444017914974,3542.5845569016274,3529.9637086196594,3460.5787125338834,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 13:45:00,3540.27,3541.82,3538.73,3540.88,1031,5,0,0.00017512838040145695,4.446428571428571,55.23477157360443,3542.517711532936,3530.0723284343894,3460.7050182054413,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 14:00:00,3540.87,3541.4,3536.67,3539.86,1212,12,0,-0.0002880639840943111,4.527857142857166,50.36089238845187,3542.4134875512527,3530.1697182012117,3460.850824035785,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 14:15:00,3539.91,3541.01,3536.69,3540.0,1131,13,0,3.9549586706710826e-05,4.644285714285778,48.06041881222083,3542.3188409806157,3530.2675319504538,3460.9862658848333,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 14:30:00,3539.95,3545.38,3539.57,3544.6,1148,5,0,0.0012994350282484746,4.748571428571495,50.603983023179715,3542.4082981970623,3530.4101435728376,3461.130181613814,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 14:45:00,3544.52,3549.73,3543.09,3545.43,1288,8,0,0.00023415900242618193,4.873571428571462,53.646517739815806,3542.5267963069814,3530.559594880571,3461.296734869185,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 15:00:00,3545.52,3549.43,3544.76,3547.86,1244,10,0,0.0006853893603879779,4.909285714285716,58.882611424985015,3542.735941549845,3530.7317382150923,3461.459373577897,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 15:15:00,3547.94,3553.12,3544.06,3545.84,1383,6,0,-0.0005693573027120147,5.197857142857141,56.96932887944159,3542.857669332204,3530.882069178126,3461.64014275997,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 15:30:00,3546.08,3548.62,3541.26,3545.86,1370,5,0,5.640412426899388e-06,5.429999999999966,53.31136738056055,3542.9754077897646,3531.0311033156577,3461.813437045802,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 15:45:00,3545.84,3548.35,3542.11,3548.33,1310,12,0,0.000696587005691196,5.493571428571386,66.04107648725241,3543.1853917980093,3531.2032316408754,3461.9804822540195,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 16:00:00,3548.32,3548.32,3539.62,3546.15,1423,5,0,-0.0006143735221920688,5.90357142857137,59.96598639455832,3543.3016509431855,3531.3519557041504,3462.157830479363,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 16:15:00,3545.98,3554.18,3545.04,3552.63,1398,5,0,0.0018273338691257024,6.240714285714213,70.29154518950492,3543.667468553257,3531.5636775379403,3462.343767563334,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 16:30:00,3552.46,3558.81,3549.29,3550.93,1472,5,0,-0.0004785187311935335,6.320714285714205,59.66757123473525,3543.9522737080315,3531.7563772639314,3462.543989138344,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 16:45:00,3551.08,3551.13,3543.17,3546.56,1453,5,0,-0.0012306635163181756,6.40499999999994,59.87066031313783,3544.054537484187,3531.903676992649,3462.7275871508455,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 17:00:00,3543.51,3546.2,3535.07,3544.89,1546,5,0,-0.0004708788234232264,7.0528571428570626,57.577741407528144,3544.0873007201017,3532.0328941370003,3462.9107475411865,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 17:15:00,3544.85,3544.98,3535.41,3541.86,1454,11,0,-0.0008547514873521456,7.515714285714206,51.48665048543693,3543.9999555938234,3532.1306762848913,3463.079414064402,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 17:30:00,3541.85,3546.44,3540.11,3545.12,1398,13,0,0.0009204203441128822,7.629999999999915,57.47159090909071,3544.0438789038694,3532.259923287032,3463.2474249373404,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 17:45:00,3545.16,3546.08,3540.78,3545.88,1308,13,0,0.00021437920296074608,7.699999999999883,58.20770519263003,3544.1158836527375,3532.395446438405,3463.4046807396894,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 18:00:00,3545.88,3548.93,3543.9,3546.86,1292,11,0,0.00027637709115935216,7.644285714285583,53.50931677018669,3544.2234960585124,3532.539372344491,3463.563848787782,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 18:15:00,3546.96,3548.53,3542.42,3544.21,1196,5,0,-0.0007471397235865318,7.6064285714284585,48.20693709582628,3544.222966801316,3532.6554979928046,3463.7079772911457,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 18:30:00,3544.21,3550.47,3544.21,3549.95,1233,10,0,0.0016195428600449535,7.719999999999898,52.799357085453686,3544.447556338519,3532.8275825898913,3463.861777221767,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 18:45:00,3550.0,3553.26,3549.96,3552.77,1070,7,0,0.000794377385596956,7.309285714285644,59.08733280881182,3544.773926678185,3533.0260146039222,3464.0007635842,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 19:00:00,3553.1,3554.65,3551.73,3553.77,1179,5,0,0.00028147051455618133,6.992142857142816,60.11250319611342,3545.126713867276,3533.2324224188087,3464.1558069562675,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 19:15:00,3553.83,3556.16,3551.34,3553.06,1119,5,0,-0.00019978783095131458,6.890714285714239,56.3319946452477,3545.437823127383,3533.4297117479746,3464.302688011735,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 19:30:00,3553.09,3554.78,3551.98,3551.98,1068,5,0,-0.00030396334427229554,6.4685714285713924,58.04137931034473,3545.6943790831724,3533.614291730582,3464.4414749396647,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 19:45:00,3551.91,3552.84,3549.11,3552.54,1090,5,0,0.0001576585453746393,6.0821428571428315,49.85163204747751,3545.962834805401,3533.80260723575,3464.580412257622,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 20:00:00,3552.51,3555.39,3551.88,3552.11,1059,14,0,-0.00012104015718328309,5.652857142857101,52.030282174811276,3546.2039001071503,3533.9847703478326,3464.717497595135,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 20:15:00,3552.12,3552.52,3547.41,3549.19,986,11,0,-0.0008220466145474337,5.449285714285679,54.76276711336497,3546.3210020637325,3534.136066165267,3464.8398295124985,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 20:30:00,3549.18,3549.61,3544.81,3546.44,1070,14,0,-0.0007748246783069179,4.971428571428565,52.701289647961325,3546.3256686494688,3534.2584933676026,3464.967891372219,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 20:45:00,3546.41,3546.47,3542.61,3542.94,1045,13,0,-0.0009869051781504767,4.563571428571387,51.85185185185174,3546.192897329882,3534.344876518174,3465.0880948271392,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 21:00:00,3542.93,3545.52,3542.84,3543.56,962,9,0,0.00017499590735381432,4.3028571428570945,47.05882352941186,3546.0896464542,3534.4365692891374,3465.198381662557,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 21:15:00,3543.57,3546.37,3543.17,3545.63,913,15,0,0.0005841583040784304,4.152857142857101,49.55084441250449,3546.0716211030553,3534.547946709146,3465.3042016615245,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 21:30:00,3545.61,3547.73,3544.79,3546.84,864,12,0,0.00034126516303167875,4.0035714285714095,49.96436208125449,3546.101753608818,3534.670255697115,3465.4058336353232,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 21:45:00,3546.85,3548.27,3545.58,3546.34,840,7,0,-0.00014097055407069625,3.7592857142856895,54.11038209185666,3546.1110966045508,3534.7863725558504,3465.5047352000115,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 22:00:00,3546.32,3548.22,3545.68,3547.42,896,6,0,0.0003045393278704456,3.493571428571418,44.047058823530016,3546.1624261494703,3534.912080291613,3465.610453384345,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 22:15:00,3547.42,3550.28,3547.11,3549.25,949,5,0,0.0005158678701704389,3.483571428571395,41.312931885488595,3546.283507476942,3535.0547461593583,3465.7245566681827,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 22:30:00,3549.26,3551.03,3549.24,3550.23,885,14,0,0.0002761146721137475,3.4028571428571337,41.254940711462446,3546.438271889611,3535.2057437100116,3465.8323255701043,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 22:45:00,3550.24,3550.52,3548.81,3549.7,867,15,0,-0.0001492861025905734,3.1807142857143,41.6251246261213,3546.5661827959007,3535.3499651656334,3465.9370242750447,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 23:00:00,3550.0,3550.5,3549.09,3549.51,503,15,0,-5.352565005478649e-05,3.0814285714285625,43.55764214919184,3546.681626607826,3535.4908610346324,3465.9976635531057,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 23:15:00,3549.53,3549.89,3548.52,3549.71,440,14,0,5.6345805477420186e-05,2.9128571428571246,42.477405635300364,3546.800386348695,3535.632345004437,3466.0504291693637,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 23:30:00,3549.72,3549.72,3544.53,3544.91,504,5,0,-0.0013522231393551243,3.032857142857113,34.46937014667746,3546.726253550707,3535.7246599795176,3466.108624255125,hold,,,,0.0,0.0,1.005394280336142,
2025-09-04 23:45:00,3544.93,3545.84,3544.76,3545.39,370,15,0,0.0001354054122670867,2.7449999999999557,40.83895853423282,3546.673851450679,3535.820832517035,3466.150731565066,hold,,,,0.0,0.0,1.005394280336142,
2025-09-05 01:00:00,3545.44,3545.49,3540.18,3540.47,477,11,0,-0.001387717571268654,2.7814285714285103,36.9707551287641,3546.4305631584957,3535.86709289,3466.2027015752205,hold,,,,0.0,0.0,1.005394280336142,
2025-09-05 01:15:00,3540.48,3543.36,3540.4,3542.05,434,15,0,0.00044626843328732235,2.717142857142822,47.87994282991934,3546.2587763679667,3535.928614353781,3466.249856367806,hold,,,,0.0,0.0,1.005394280336142,
2025-09-05 01:30:00,3542.06,3543.42,3540.4,3540.4,543,15,0,-0.0004658319334848171,2.7414285714285467,42.8247048138061,3546.029020431968,3535.9731057532463,3466.3083589983253,hold,,,,0.0,0.0,1.005394280336142,
2025-09-05 01:45:00,3540.39,3541.38,3539.79,3540.8,584,15,0,0.00011298158400174785,2.62642857142857,38.13267813267852,3545.8239608071854,3536.0211345517214,3466.370550025162,hold,,,,0.0,0.0,1.005394280336142,
2025-09-05 02:00:00,3540.82,3542.54,3540.76,3541.76,532,7,0,0.0002711251694531569,2.543571428571405,37.3631840796024,3545.664589795139,3536.0782376905104,3466.4278972673787,hold,,,,0.0,0.0,1.005394280336142,
2025-09-05 02:15:00,3541.74,3544.43,3541.41,3542.71,721,16,0,0.000268228225514866,2.5671428571428287,41.167883211678635,3545.5487235286632,3536.144225375182,3466.5066778712694,hold,,,,0.0,0.0,1.005394280336142,
2025-09-05 02:30:00,3542.76,3552.07,3542.69,3551.0,971,10,0,0.0023400165410094598,3.0557142857142674,56.44812680115256,3545.762499076559,3536.2920440281655,3466.620471792222,buy,3547.944285714286,3553.4445714285716,3555.889142857143,0.0,0.0,1.005394280336142,
2025-09-05 02:45:00,3550.85,3554.51,3550.68,3552.61,1027,15,0,0.00045339341030703473,3.1028571428571468,56.100217864923884,3546.0310285245373,3536.4544117492783,3466.746361924668,buy,3549.5071428571428,3555.092285714286,3557.5745714285717,0.6666666666666666,-0.005365338197804825,1.0,
2025-09-05 03:00:00,3552.63,3556.39,3550.71,3550.92,1167,5,0,-0.00047570659318085795,3.380714285714248,51.22123893805317,3546.222752896124,3536.598347950778,3466.889088412234,hold,,,,0.0,0.0015933011674116315,1.0015933011674116,
2025-09-05 03:15:00,3550.92,3552.65,3549.02,3551.38,1088,12,0,0.00012954389285035894,3.5178571428571104,52.98083747338587,3546.42499788059,3536.745429065696,3467.01916510343,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 03:30:00,3551.26,3554.66,3551.2,3551.71,1027,7,0,9.292162483309774e-05,3.6642857142856946,53.88418079096004,3546.632252865665,3536.8943302690227,3467.1437761490197,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 03:45:00,3551.68,3553.07,3549.45,3552.11,1147,14,0,0.00011262180752380502,3.825000000000013,54.2075736325386,3546.8470664787765,3537.0457299678387,3467.2809262365613,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 04:00:00,3552.1,3556.46,3551.31,3552.29,1308,15,0,5.0674106376158434e-05,3.822142857142905,65.43933054393293,3547.060514852158,3537.1974142467657,3467.4401324989985,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 04:15:00,3552.22,3555.21,3551.4,3555.06,1156,13,0,0.0007797786779795146,4.017142857142907,68.46124474990432,3547.3742201520736,3537.3751514184396,3467.5812241272374,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 04:30:00,3555.14,3555.94,3552.35,3553.23,1219,14,0,-0.0005147592445696736,3.894285714285778,77.61904761904765,3547.6038585774827,3537.5329111058186,3467.7294210868777,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 04:45:00,3553.41,3553.53,3550.1,3552.41,1149,15,0,-0.00023077594188958273,3.9278571428572246,73.18710832587199,3547.7923347116994,3537.6809418410844,3467.865689214277,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 05:00:00,3552.43,3555.17,3551.19,3551.48,1114,12,0,-0.00026179410597304553,3.996428571428656,75.62442183163733,3547.936949036731,3537.8182459023674,3467.998325442408,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 05:15:00,3551.47,3552.75,3549.74,3550.26,930,15,0,-0.0003435187583766819,4.097857142857232,71.07843137254947,3548.0280490745063,3537.9420444506027,3468.1065225937896,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 05:30:00,3550.2,3550.82,3546.15,3550.17,1081,5,0,-2.5350256037670604e-05,4.304285714285827,69.49466852109404,3548.1120471500158,3538.0637156500998,3468.22910093271,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 05:45:00,3550.26,3552.29,3548.42,3550.75,968,12,0,0.00016337245822040103,4.365000000000107,68.96226415094347,3548.2154962813875,3538.189947335173,3468.3405013242086,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 06:00:00,3550.74,3554.61,3548.65,3553.91,955,5,0,0.0008899528268675461,4.120714285714387,59.054138145612654,3548.4388101527056,3538.3463657696493,3468.45264999539,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 06:15:00,3553.99,3555.49,3553.07,3555.2,994,16,0,0.00036298049190897075,4.020000000000047,58.222222222221475,3548.7039548525995,3538.514063622688,3468.5721076502646,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 06:30:00,3555.21,3558.24,3555.21,3557.82,951,14,0,0.0007369486948696213,3.8314285714286274,70.68345323741055,3549.0614468191643,3538.706162492114,3468.689405109427,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 06:45:00,3557.8,3559.06,3556.78,3558.38,741,14,0,0.00015739975603046297,3.73500000000003,70.85816448152595,3549.4268802772363,3538.901922069307,3468.781599921865,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 07:00:00,3558.4,3558.76,3556.42,3557.58,824,15,0,-0.00022482140749446877,3.6550000000000376,67.01449275362287,3549.7466104624427,3539.0877735910058,3468.8833409108615,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 07:15:00,3557.57,3558.48,3557.08,3557.75,741,12,0,4.778529224913619e-05,3.496428571428591,66.56874265569883,3550.0604688756803,3539.27346738612,3468.974823528106,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 07:30:00,3557.73,3559.11,3556.28,3558.53,784,14,0,0.00021923968800519056,3.3307142857142935,67.70715096481304,3550.392607351144,3539.4650746758107,3469.0716312340137,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 07:45:00,3558.52,3558.96,3557.2,3558.47,709,15,0,-1.686089480779085e-05,3.1842857142857417,61.43527833668571,3550.7093678471774,3539.6541784103797,3469.159229406977,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 08:00:00,3558.5,3561.09,3557.34,3557.46,890,7,0,-0.0002838298482211732,3.1957142857143026,65.01064584811866,3550.9740985198373,3539.8313507645057,3469.2694645068827,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 08:15:00,3557.47,3558.41,3555.85,3557.11,670,15,0,-9.838480264001692e-05,3.133571428571421,67.25403817914888,3551.2147221072946,3540.0032776225707,3469.3508752612865,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 08:30:00,3557.09,3559.99,3556.05,3556.26,995,12,0,-0.00023895803053597398,3.130714285714248,67.65140324963092,3551.412576142303,3540.165036054187,3469.4719242996175,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 08:45:00,3556.07,3558.72,3555.79,3557.81,1012,10,0,0.00043585114699151717,3.124999999999935,77.21701514058954,3551.6634555092714,3540.3406078347425,3469.594710010901,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 09:00:00,3557.84,3558.07,3551.18,3551.19,1136,13,0,-0.0018606952029478485,3.2835714285713817,52.49999999999995,3551.6448886265553,3540.4485619856405,3469.725937988724,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 09:15:00,3551.17,3552.65,3548.44,3551.35,1198,14,0,4.505531948439945e-05,3.3078571428571064,51.50150150150127,3551.6333243666904,3540.557034005684,3469.8594918887816,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 09:30:00,3551.36,3553.77,3551.36,3552.65,951,9,0,0.0003660579779520834,3.0549999999999664,46.52317880794774,3551.6731939993697,3540.677362025528,3469.9675214626955,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 09:45:00,3552.6,3553.72,3552.17,3552.63,799,6,0,-5.62960043914984e-06,2.9928571428571167,42.37388724035711,3551.7107158033164,3540.7962937466673,3470.058336942723,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 10:00:00,3552.69,3554.31,3549.35,3550.25,1123,5,0,-0.0006699262236709025,3.129999999999979,27.212522576760662,3551.653432830637,3540.8903604755565,3470.183279606706,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 10:15:00,3550.29,3550.94,3548.31,3549.12,1121,13,0,-0.00031828744454620583,3.155000000000005,23.050058207217518,3551.554082523553,3540.9722474359987,3470.304786587382,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 10:30:00,3549.13,3550.25,3547.32,3549.72,1049,10,0,0.00016905599134431348,3.19714285714284,26.85512367491131,3551.4821577187076,3541.0592897500683,3470.4176368791623,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 10:45:00,3550.15,3550.8,3546.7,3548.16,963,10,0,-0.0004394712822419766,3.390000000000003,23.897659226999977,3551.351877023856,3541.1299435834007,3470.520237705325,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 11:00:00,3547.99,3549.03,3546.41,3546.92,1121,15,0,-0.0003494769119768426,3.3750000000000324,19.17153478491649,3551.1780779248816,3541.1875560850585,3470.637654593957,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 11:15:00,3546.86,3549.3,3544.99,3549.12,1030,8,0,0.0006202564478476891,3.5571428571429027,27.706247019550773,3551.097368986651,3541.266485875257,3470.7457144928885,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 11:30:00,3549.23,3549.76,3547.5,3548.71,917,9,0,-0.00011552159408523277,3.450714285714347,28.522336769758383,3551.003746673449,3541.3405506924187,3470.8427274825826,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 11:45:00,3548.72,3549.83,3544.86,3546.04,925,15,0,-0.0007523860783213987,3.6228571428571934,25.605993829879722,3550.809089941157,3541.3873113820464,3470.9381512301907,buy,3542.4171428571426,3548.938285714286,3551.8365714285715,0.0,0.0,1.0015933011674116,
2025-09-05 12:00:00,3546.04,3550.94,3546.01,3549.07,1012,5,0,0.0008544742868101807,3.693571428571496,35.54483313228745,3550.7408903356213,3541.463756044912,3471.0446928718543,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 12:15:00,3549.0,3551.15,3548.4,3548.45,955,10,0,-0.0001746936521399567,3.680714285714365,30.45112781954866,3550.6510514989304,3541.5332709101367,3471.145818686123,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 12:30:00,3548.51,3551.64,3547.98,3551.5,927,8,0,0.0008595302174190245,3.4500000000000455,50.76092292587124,3550.684343597012,3541.632442343867,3471.2450323489957,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 12:45:00,3551.58,3553.69,3550.66,3552.39,917,13,0,0.0002505983387299793,3.365714285714343,52.46445497630319,3550.751232083404,3541.739482718555,3471.345249299426,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 13:00:00,3552.31,3552.74,3550.6,3550.6,873,9,0,-0.0005038861161077435,3.3457142857143287,45.25243168133356,3550.745301413466,3541.827647069614,3471.4393293982894,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 13:15:00,3550.57,3552.46,3550.26,3552.25,956,14,0,0.0004647101898271888,3.3921428571429066,49.181739879414074,3550.8043092011735,3541.9313520738965,3471.5425422585204,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 13:30:00,3552.27,3552.32,3549.49,3550.44,885,15,0,-0.0005095362094447164,3.240000000000074,50.419426048565235,3550.790022565833,3542.0160152373405,3471.6367746125898,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 13:45:00,3550.56,3552.95,3550.37,3551.81,1004,14,0,0.00038586766710602127,3.2364285714286325,55.87592835299272,3550.830021680899,3542.113467822044,3471.7447005864374,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 14:00:00,3551.8,3555.09,3551.57,3552.37,1050,13,0,0.00015766609137313203,3.2785714285715,55.798687089715756,3550.8904129875305,3542.215522868591,3471.8590904736066,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 14:15:00,3552.57,3553.21,3548.72,3548.85,1083,14,0,-0.000990887773514526,3.3064285714286337,51.390568319226226,3550.810396791941,3542.2815375664163,3471.9727517888678,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 14:30:00,3548.87,3552.15,3548.57,3551.53,1001,6,0,0.0007551742113642845,3.3750000000000324,58.78095238095247,3550.8386165255906,3542.3735620682432,3472.07817019572,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 14:45:00,3551.44,3553.23,3547.75,3553.23,1115,10,0,0.00047866694072684624,3.458571428571434,57.980582524271945,3550.9323962696853,3542.481586326271,3472.1962350229073,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 15:00:00,3553.24,3554.59,3548.83,3551.54,1285,5,0,-0.0004756235875527093,3.708571428571434,55.23492415834232,3550.9562238669528,3542.5717197956615,3472.3322936924537,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 15:15:00,3551.49,3554.97,3549.73,3554.62,1310,13,0,0.0008672294272342729,3.7278571428571468,65.6341107871716,3551.0999013623664,3542.691603180779,3472.4730532228173,hold,,,,0.0,0.0,1.0015933011674116,
2025-09-05 15:30:00,3554.71,3586.81,3554.33,3583.73,1668,5,0,0.008189342320698234,5.695714285714303,82.38041853512665,3552.379513073646,3543.099945437687,3472.6999460804946,buy,3578.034285714286,3588.2865714285713,3592.843142857143,0.0,0.0,1.0015933011674116,
2025-09-05 15:45:00,3583.52,3583.7,3571.89,3580.24,1573,6,0,-0.0009738456859195166,6.345000000000027,78.18762191877973,3553.4720811884054,3543.469498219402,3472.920609561402,hold,,,,0.0,0.0,1.0015933011674116,
