time,close,signal,position,strategy_returns,rsi,volume_ratio,volatility,ema_fast,ema_slow,bb_upper,bb_lower,returns,cumulative,total_commission
2025-11-07 13:55:00,4001.65,hold,0.0,0.0,63.38582677165379,0.9913258983890954,1.236205664301607,4002.1580232592787,4001.097401097846,4003.770930949501,3998.4574023838327,-0.0004645923202389879,1.0,
2025-11-07 13:56:00,4002.86,hold,0.0,0.0,58.482142857144396,0.8375,1.2889017719691371,4002.39206242771,4001.3594946960948,4003.771750524168,3999.2082494758315,0.0003023752702011606,1.0,
2025-11-07 13:57:00,4003.74,hold,0.0,0.0,62.27180527382984,1.0037641154328731,1.2673138697468265,4002.84143501368,4001.71141402872,4004.1972502320814,3999.396083101252,0.00021984281238895953,1.0,
2025-11-07 13:58:00,4002.57,hold,0.0,0.0,48.38160136286139,0.8706786171574905,1.038289191147296,4002.7509486130157,4001.8377135637156,4004.311454968939,3999.5518783643947,-0.0002922267679718038,1.0,
2025-11-07 13:59:00,4002.9,hold,0.0,0.0,44.40366972476882,0.8538163001293662,0.98242839716943,4002.8006353602286,4001.9933173188015,4004.3013228507175,4000.063677149283,8.244702778470447e-05,1.0,
2025-11-07 14:00:00,4003.0,sell,-0.6666666666666666,0.0,68.29268292683227,1.0923276983094927,0.6116244308843147,4002.867092872011,4002.1402439344774,4004.179178687307,4000.687487979359,2.498188813104818e-05,1.0,
2025-11-07 14:01:00,4005.34,hold,0.0,-0.0024599500814359576,75.72614107884235,1.0761154855643045,0.9732442881700634,4003.691417011334,4002.6058118691885,4004.9500225278384,4000.5916441388295,0.0005845615788160341,0.997540049918564,
2025-11-07 14:02:00,4005.69,hold,0.0,0.0,72.7272727272785,1.0209424083769634,1.2471282567969328,4004.357623066747,4003.0533812044223,4005.395760730238,4001.0459059364284,8.738334323665775e-05,0.997540049918564,
2025-11-07 14:03:00,4006.62,hold,0.0,0.0,100.0,1.1197916666666667,1.5794288700569739,4005.111757560151,4003.569792401612,4006.2923254961192,4000.9026745038814,0.00023216973854678358,0.997540049918564,
2025-11-07 14:04:00,4006.47,hold,0.0,0.0,96.12403100774948,1.049222797927461,1.785467259108501,4005.56450858181,4003.988903698752,4006.9217922024504,4000.929874464216,-3.7438040043746845e-05,0.997540049918564,
2025-11-07 14:05:00,4007.33,hold,0.0,0.0,96.76025917926377,1.0129870129870129,1.8280821766162203,4006.153008790291,4004.470931067379,4007.6943059090227,4000.919027424311,0.00021465279909738122,0.997540049918564,
2025-11-07 14:06:00,4007.89,hold,0.0,0.0,94.7368421052598,1.1349306431273645,1.9669561933825457,4006.7320078732173,4004.9635106839646,4008.4927023663386,4000.8506309669947,0.000139743919267854,0.997540049918564,
2025-11-07 14:07:00,4008.17,hold,0.0,0.0,94.6043165467597,1.008827238335435,2.106755272403164,4007.21133969315,4005.4249054619004,4009.0192456186815,4001.410754381319,6.986219681692774e-05,0.997540049918564,
2025-11-07 14:08:00,4008.02,hold,0.0,0.0,84.99999999999432,0.9600997506234413,1.9342759196546773,4007.480893545285,4005.797937356155,4009.453238676628,4001.836761323372,-3.7423562373906094e-05,0.997540049918564,
2025-11-07 14:09:00,4007.54,hold,0.0,0.0,72.9613733905577,0.8229426433915211,1.5970253598562894,4007.5005957171534,4006.048128034489,4009.7215938903314,4002.2017394430018,-0.00011975988143775318,0.997540049918564,
2025-11-07 14:10:00,4007.24,sell,-1.0,0.002466016358578127,47.45762711864059,0.9457755359394704,0.9745021521114989,4007.4137304184464,4006.219171650257,4009.6211231870398,4003.080543479627,-7.485889099057008e-05,1.0,
2025-11-07 14:11:00,4006.67,hold,-0.6666666666666666,0.00043577339655676006,15.730337078661151,0.96569250317662,0.7916817542585931,4007.165820165461,4006.2838271905666,4009.2857665082747,4004.044233491726,-0.00014224254100070333,1.0004357733965568,
2025-11-07 14:12:00,4005.73,hold,0.0,0.0007937896320664439,0.0,1.070528967254408,0.7834652371380822,4006.687213297557,4006.2044443561726,4008.620672576604,4005.1643274233957,-0.00023460878984293831,1.0012299089410273,
2025-11-07 14:13:00,4005.61,hold,0.0,0.0,0.0,0.9693877551020408,0.9158729897529602,4006.328142125306,4006.1192803577005,4008.576123497127,4005.253876502872,-2.9957086473575423e-05,1.0012299089410273,
2025-11-07 14:14:00,4005.72,hold,0.0,0.0,5.392156862730346,1.0217113665389528,0.9972829755685504,4006.1254280560374,4006.062100244636,4008.572167695279,4005.262832304721,2.746148526688863e-05,1.0012299089410273,
2025-11-07 14:15:00,4005.01,sell,-0.33333333333333326,-0.0012283981231925312,4.489795918355995,1.0419313850063532,1.165570914007558,4005.7536186703996,4005.911483981716,4008.7120510420664,4004.8546156246002,-0.00017724653745132546,1.0,
2025-11-07 14:16:00,4003.32,hold,0.0,0.0015613033422279265,3.0812324929886614,1.064102564102564,1.5163996101956019,4004.9424123980248,4005.5406045410177,4009.1628892992912,4003.8787773673757,-0.0004219714807204289,1.001561303342228,
2025-11-07 14:17:00,4003.91,hold,0.0,0.0,21.73913043477033,1.0256410256410255,1.5319272538647548,4004.5982749181844,4005.3073011566808,4009.152726714995,4003.3189399516723,0.00014737767652839295,1.001561303342228,
2025-11-07 14:18:00,4004.35,hold,0.0,0.0,32.20338983050064,0.9871794871794872,1.3949751093037144,4004.5155166099053,4005.1703627924744,4008.8463849004324,4003.0352817662347,0.00010989258000315694,1.001561303342228,
2025-11-07 14:19:00,4003.6,hold,0.0,0.0,24.641148325356397,0.9390862944162437,1.3118451805749558,4004.210344401152,4004.9457707226284,4008.4025186015183,4002.7174813984816,-0.00018729631525715718,1.001561303342228,
2025-11-07 14:20:00,4003.03,hold,0.0,0.0,25.49504950494729,1.042713567839196,1.2272847174946584,4003.8168962627487,4004.6718230803103,4007.8958229777863,4002.3925103555475,-0.00014237186532117807,1.001561303342228,
2025-11-07 14:21:00,4003.32,sell,0.0,0.0,50.0,1.0891089108910892,1.0761970079945615,4003.651264173851,4004.4785445695443,4007.3270464898224,4002.2579535101777,7.244512281956439e-05,1.001561303342228,
2025-11-07 14:22:00,4003.89,buy,0.6666666666666666,-0.0015588694741078823,49.61832061068729,1.051980198019802,0.9677717821045343,4003.7308427829885,4004.3944067267644,4006.663675378003,4002.3629912886645,0.00014238182308679015,1.0,
2025-11-07 14:23:00,4002.51,hold,0.0,0.0012382025819566156,24.15730337078385,0.8955223880597014,0.9537901003729434,4003.323895187223,4004.1250409888507,4006.1694937594575,4002.1638395738755,-0.00034466481346884237,1.0012382025819566,
2025-11-07 14:24:00,4001.51,hold,0.0,0.0,22.5721784776874,0.9159347553324968,0.9734503354395493,4002.719263456727,4003.751267723019,4006.0360795900724,4001.5939204099277,-0.0002498432233772885,1.0012382025819566,
2025-11-07 14:25:00,4001.9,hold,0.0,0.0,34.435261707984054,0.9836065573770492,0.9128125035717924,4002.4461756373894,4003.486681993102,4005.6798802718536,4001.3317863948128,9.746320763914795e-05,1.0012382025819566,
2025-11-07 14:26:00,4002.23,hold,0.0,0.0,35.14986376021261,0.9783989834815756,0.9523567258875422,4002.3741170915177,4003.30708680965,4005.075898023678,4001.3541019763225,8.246083110519109e-05,1.0012382025819566,
2025-11-07 14:27:00,4001.84,buy,0.0,0.0,20.630372492834923,1.0050890585241732,0.9635213196097377,4002.196078060888,4003.097433753876,4004.6313477837807,4001.270318882885,-9.744567403668913e-05,1.0012382025819566,
2025-11-07 14:28:00,4001.17,hold,0.0,0.0,25.899280575534746,0.8279430789133247,0.9257429448869525,4001.854052040433,4002.8220081232466,4004.6702549460274,4000.8730783873048,-0.00016742298542671286,1.0012382025819566,
2025-11-07 14:29:00,3998.44,hold,0.0,0.0,15.964523281592847,1.0499359795134444,1.5027397202019968,4000.7160346932696,4002.1958550641493,4005.146945819455,3999.484720847212,-0.0006823004271250266,1.0012382025819566,
2025-11-07 14:30:00,3998.32,hold,0.0,0.0,7.783018867923204,1.0855683269476373,1.8389734455227327,3999.917356462015,4001.642046327609,4005.0701472811807,3998.5565193854864,-3.001170456473634e-05,1.0012382025819566,
2025-11-07 14:31:00,3998.37,hold,0.0,0.0,1.2626262626194915,1.0668380462724936,1.9607073553531613,3999.4015709746054,4001.1745278123226,4004.911265349516,3997.8437346504843,1.250525220575227e-05,1.0012382025819566,
2025-11-07 14:32:00,3997.07,hold,0.0,0.0,1.0266940451690516,1.0810810810810811,2.035420786416785,3998.6243806496655,4000.5880771052516,4004.9152393727513,3996.846427293915,-0.00032513249149024315,1.0012382025819566,
2025-11-07 14:33:00,3997.1,hold,0.0,0.0,1.8912529550706552,1.0984848484848484,2.1109516021604673,3998.1162537664127,4000.0897151183276,4004.5797074452594,3996.14529255474,7.505497777060555e-06,1.0012382025819566,
2025-11-07 14:34:00,3997.97,hold,0.0,0.0,40.08438818564437,1.0572139303482586,2.088095623607474,3998.06750251094,3999.786864681565,4003.735107561196,3996.0032257721377,0.00021765780190641237,1.0012382025819566,
2025-11-07 14:35:00,3996.91,hold,0.0,0.0,28.700906344399996,1.0591133004926108,2.030614575823805,3997.681668340616,3999.375844471028,4003.2366661295628,3995.5683338704366,-0.0002651345557870277,1.0012382025819566,
2025-11-07 14:36:00,3995.99,hold,0.0,0.0,21.531100478463372,0.9926470588235294,1.8595148710199876,3997.1177788937334,3998.892112514971,4002.951827590417,3994.933172409584,-0.0002301778123601217,1.0012382025819566,
2025-11-07 14:37:00,3996.91,sell,-0.6666666666666666,-0.0012366713323199718,47.89473684210104,1.1418269230769231,1.4246890498894982,3997.0485192624883,3998.6089335690576,4002.282192631526,3994.7711407018073,0.00023023080638351345,1.0,
2025-11-07 14:38:00,3996.69,sell,0.0,8.135195563974129e-05,44.86215538847272,1.059371362048894,0.8406221241076324,3996.929012841658,3998.3347835931645,4001.275084620806,3994.854915379194,-5.504252034693735e-05,1.0000813519556397,
2025-11-07 14:39:00,3997.12,buy,1.0,-8.134533803727528e-05,38.02816901408487,0.8480565371024734,0.7543687574424072,3996.9926752277725,3998.1612340676947,4000.0848366678383,3995.258496665495,0.00010758902992225039,1.0,
2025-11-07 14:40:00,3997.73,hold,0.0,0.00046818905086154494,63.22580645161593,0.9263657957244655,0.6803953099194607,3997.23845015185,3998.0996264587197,3998.773950813977,3995.9960491860234,0.00015260987911291934,1.0004681890508615,
2025-11-07 14:41:00,3998.42,hold,0.0,0.0,92.33449477352585,0.9427207637231504,0.690176305965376,3997.6323001012343,3998.1453958536463,3998.767841385121,3995.9988252815456,0.00017259794933632833,1.0004681890508615,
2025-11-07 14:42:00,3998.0,hold,0.0,0.0,72.99578059072144,0.8716707021791769,0.7333666658976072,3997.754866734156,3998.124624338155,3998.686305852178,3996.027027481155,-0.000105041491389124,1.0004681890508615,
2025-11-07 14:43:00,3997.17,hold,0.0,0.0,58.05369127516804,0.865265760197775,0.7317475277905474,3997.5599111561046,3997.9882456100513,3998.4568357456687,3996.0564975876646,-0.00020760380190087968,1.0004681890508615,
2025-11-07 14:44:00,3996.32,hold,0.0,0.0,38.23529411765138,0.9612983770287141,0.7474876438845977,3997.146607437403,3997.7499190827134,3998.4882893600256,3995.9000439733077,-0.0002126504501934745,1.0004681890508615,
2025-11-07 14:45:00,3997.88,sell,0.0,0.0,51.724137931035564,0.9722222222222222,0.7786319912260056,3997.391071624935,3997.768502453589,3998.5992236871675,3995.919109646166,0.0003903591303999754,1.0004681890508615,
2025-11-07 14:46:00,3996.62,hold,0.0,0.0,31.70731707316915,0.907928388746803,0.6879954780089782,3997.1340477499566,3997.6044277783653,3998.4591153150177,3995.8342180183163,-0.0003151670385305172,1.0004681890508615,
2025-11-07 14:47:00,3997.08,hold,0.0,0.0,40.725806451612236,0.9842519685039369,0.6797229827778462,3997.116031833304,3997.529508390803,3998.4672112892285,3995.854455377438,0.00011509725718239494,1.0004681890508615,
2025-11-07 14:48:00,3996.0,sell,-0.6666666666666666,-0.000467969952453573,38.771593090210516,1.1125827814569536,0.7769341456323385,3996.7440212222027,3997.3110043584825,3998.4654124589592,3995.8579208743736,-0.00027019724398813505,1.0,
2025-11-07 14:49:00,3992.28,hold,0.0,0.0035720217991861425,25.0,1.1984536082474229,1.7517990752311199,3995.256014148135,3996.5922814610058,3999.6348776905234,3993.916788976144,-0.0009309309309308844,1.0035720217991861,
2025-11-07 14:50:00,3994.8,hold,0.0,0.0,32.96460176991184,1.1757269279393174,1.8136154804948512,3995.1040094320897,3996.336238812778,3999.657110539564,3993.5795561271025,0.0006312182512249187,1.0035720217991861,
2025-11-07 14:51:00,3994.3,hold,0.0,0.0,35.990338164252535,1.0440251572327044,1.785890689693405,3994.8360062880597,3996.0453451781827,3999.6310907134375,3993.13557595323,-0.00012516271152496206,1.0035720217991861,
2025-11-07 14:52:00,3994.6,buy,0.33333333333333326,-0.0035593078738707096,34.7290640394077,1.0630407911001236,1.6936039809889003,3994.7573375253733,3995.838865850232,3999.395118759568,3992.849881240432,7.510702751423182e-05,1.0,
2025-11-07 14:53:00,3993.62,hold,0.0,0.0008352765162695786,35.16209476309071,0.9436274509803922,1.7241874092447353,3994.3782250169156,3995.5218831125917,3998.9527227477415,3992.492277252259,-0.0002453311971161165,1.0008352765162696,
2025-11-07 14:54:00,3995.14,hold,0.0,0.0,74.5704467353936,0.9987819732034106,1.6904752783291812,3994.632150011277,3995.4673281016535,3998.451606472295,3992.516726861039,0.0003806070682739193,1.0008352765162696,
2025-11-07 14:55:00,3994.87,hold,0.0,0.0,50.980392156858755,0.9927360774818402,1.4115590277644694,3994.7114333408517,3995.3819951395417,3998.112047497549,3992.47295250245,-6.758211226642885e-05,1.0008352765162696,
2025-11-07 14:56:00,3995.75,hold,0.0,0.0,68.35443037974538,0.9580838323353293,1.3197154575374077,3995.0576222272352,3995.4345674611045,3998.0185456139666,3992.4714543860323,0.00022028251232208973,1.0008352765162696,
2025-11-07 14:57:00,3996.72,hold,0.0,0.0,72.9437229437223,0.995260663507109,1.2552804024850512,3995.6117481514907,3995.6182012756713,3997.6493835127635,3992.6472831539027,0.00024275793030081871,1.0008352765162696,
2025-11-07 14:58:00,3996.04,buy,0.0,0.0,78.009259259262,1.0482921083627796,1.2595572414219747,3995.7544987676606,3995.678458403562,3997.517281869454,3992.6827181305457,-0.00017013951440181252,1.0008352765162696,
2025-11-07 14:59:00,3995.89,hold,0.0,0.0,62.71186440678044,0.8585247883917775,0.9265353623865312,3995.799665845107,3995.7086787035314,3997.2002838638964,3992.8013828027706,-3.753716179022426e-05,1.0008352765162696,
2025-11-07 15:00:00,3994.57,sell,0.0,0.0,46.250000000002984,1.1352657004830917,0.9395861973215155,3995.3897772300716,3995.5460099855504,3997.0142724990683,3992.749060834265,-0.00033033942375781944,1.0008352765162696,
2025-11-07 15:01:00,3995.45,sell,0.0,0.0,46.249999999996874,1.141498216409037,0.8932244958436916,3995.4098514867146,3995.532294249352,3996.695933652677,3993.59573301399,0.00022029905596832045,1.0008352765162696,
2025-11-07 15:02:00,3994.05,hold,0.0,0.0,19.864559819410104,1.0756501182033098,0.9536130125752033,3994.9565676578095,3995.320537610719,3996.728775965142,3993.437890701525,-0.00035039857838281563,1.0008352765162696,
2025-11-07 15:03:00,3995.51,sell,0.0,0.0,44.913627639157056,1.0685249709639955,0.7738137875181812,3995.1410451052066,3995.3476037010932,3996.77929313644,3993.5890401968927,0.000365543746322583,1.0008352765162696,
2025-11-07 15:04:00,3998.67,hold,0.0,0.0,66.90997566910326,0.9942196531791907,1.281291015594417,3996.3173634034706,3995.822232266298,3997.893218025585,3993.153448641081,0.0007908877715234741,1.0008352765162696,
2025-11-07 15:05:00,3997.47,sell,0.0,0.0,67.90123456790019,1.0616438356164384,1.3446585687985553,3996.701575602314,3996.057627878947,3998.146701889973,3993.5416314433596,-0.00030009978317802055,1.0008352765162696,
2025-11-07 15:06:00,3997.81,hold,0.0,0.0,65.60846560846656,0.9132420091324202,1.4534541234128802,3997.0710504015424,3996.3079669558583,3998.5403091042695,3993.593024229063,8.505379652623546e-05,1.0008352765162696,
2025-11-07 15:07:00,3999.05,hold,0.0,0.0,83.78378378378129,1.0407239819004523,1.7074376513684735,3997.730700267695,3996.699686233727,3999.2238757375703,3993.6061242624305,0.0003101698179754919,1.0008352765162696,
2025-11-07 15:08:00,3999.37,hold,0.0,0.0,80.83067092651389,1.0270880361173815,1.9287543475806148,3998.2771335117964,3997.081159855589,3999.880501738799,3993.5528315945353,8.001900451359845e-05,1.0008352765162696,
2025-11-07 15:09:00,3999.45,hold,0.0,0.0,62.264150943391094,0.9242761692650334,2.068864422812287,3998.668089007864,3997.419565762866,4000.412234729857,3993.476098603476,2.000315049621726e-05,1.0008352765162696,
2025-11-07 15:10:00,3997.54,hold,0.0,0.0,50.89974293059339,0.9561304836895388,1.861743806214825,3998.2920593385766,3997.4367706613966,4000.509521524158,3993.628811809175,-0.00047756566527890065,1.0008352765162696,
2025-11-07 15:11:00,3998.07,sell,0.0,0.0,53.186274509806644,0.9783845278725825,1.7307958991239438,3998.2180395590512,3997.527232029334,4000.657427273435,3993.844239393232,0.0001325815376456152,1.0008352765162696,
2025-11-07 15:12:00,3996.54,hold,0.0,0.0,21.281464530889238,0.963302752293578,1.263547035567659,3997.658693039368,3997.386198837051,4000.5039470403667,3994.326052959634,-0.00038268464534141344,1.0008352765162696,
2025-11-07 15:13:00,3995.78,hold,0.0,0.0,12.681912681915463,0.9930715935334874,1.2072949561279307,3997.0324620262454,3997.1567417972456,4000.4738364739314,3994.411163526068,-0.0001901644922858159,1.0008352765162696,
2025-11-07 15:14:00,3995.94,hold,0.0,0.0,14.110429447854244,1.0447761194029852,1.334622709891381,3996.668308017497,3996.982921499535,4000.1251376200134,3995.0748623799873,4.0042244567883856e-05,1.0008352765162696,
2025-11-07 15:15:00,3997.61,hold,0.0,0.0,50.75268817204476,0.9112149532710281,1.3326514923189992,3996.9822053449984,3997.0725041605533,4000.0069274181756,3995.5430725818246,0.00041792419305597406,1.0008352765162696,
2025-11-07 15:16:00,3998.38,buy,0.6666666666666666,-0.0008345794116860761,53.16973415132877,0.9662398137369033,1.3492059393016642,3997.448136896666,3997.2592893128126,3999.9534019371567,3995.5482647295103,0.00019261508751489131,1.0,
2025-11-07 15:17:00,3998.65,hold,0.0,-0.0004138627448432297,79.06336088154723,1.0606060606060606,1.3125721144133888,3997.848757931111,3997.4579622976075,4000.092387909758,3995.6059454235756,6.752734857617959e-05,0.9995861372551568,
2025-11-07 15:18:00,3998.51,hold,0.0,0.0,95.3488372093062,0.8907363420427553,1.2181776006176603,3998.0691719540737,3997.6082534170664,4000.1764624581215,3995.638537541878,-3.5011816488017544e-05,0.9995861372551568,
2025-11-07 15:19:00,3998.58,hold,0.0,0.0,95.20547945205853,0.9101796407185628,1.1004847416690924,3998.2394479693826,3997.7470743726212,4000.080008387553,3995.656658279114,1.7506521179155854e-05,0.9995861372551568,
2025-11-07 15:20:00,3999.52,hold,0.0,0.0,93.60730593607771,1.0820451843043997,1.2626585708919786,3998.6662986462547,3998.000349485916,4000.123660627784,3995.638006038884,0.00023508345462630587,0.9995861372551568,
2025-11-07 15:21:00,4000.42,hold,0.0,0.0,93.96551724138405,0.9904534606205251,1.5197006284071335,3999.25086576417,3998.3460138727596,4000.4478218581953,3995.475511475138,0.00022502700324045222,0.9995861372551568,
2025-11-07 15:22:00,4000.38,hold,0.0,0.0,91.387559808619,1.0979929161747344,1.5950412742775328,3999.6272438427804,3998.6365833394584,4000.964779363236,3995.4318873034304,-9.998950110223781e-06,0.9995861372551568,
2025-11-07 15:23:00,3999.63,hold,0.0,0.0,70.74074074074012,1.0365135453474676,1.3433275434057232,3999.628162561854,3998.778500013602,4001.190563169731,3995.466103496936,-0.0001874821891920675,0.9995861372551568,
2025-11-07 15:24:00,3998.67,hold,0.0,0.0,51.253481894152394,0.997624703087886,0.9153171884870673,3999.308775041236,3998.763000010877,4001.184151275624,3995.827515391042,-0.00024002220205365798,0.9995861372551568,
2025-11-07 15:25:00,3998.1,hold,0.0,0.0,27.950310559006823,1.0538641686182668,0.8406241067643577,3998.905850027491,3998.6682857195133,4000.9130463751503,3996.485286958183,-0.00014254739700958474,0.9995861372551568,
2025-11-07 15:26:00,3998.96,hold,0.0,0.0,27.04402515723423,0.8214285714285714,0.8059473376690075,3998.9239000183275,3998.709959189698,4000.5176975149493,3997.3839691517164,0.0002151021735323777,0.9995861372551568,
2025-11-07 15:27:00,3999.45,hold,0.0,0.0,37.19008264462447,0.8098159509202454,0.7912549806663455,3999.0992666788848,3998.8156793088137,4000.4882943867315,3997.7200389466034,0.00012253185828314805,0.9995861372551568,
2025-11-07 15:28:00,3998.26,buy,0.0,0.0,33.16953316953331,0.8188585607940447,0.8196889653916448,3998.8195111192567,3998.7362965482503,4000.4980504031096,3997.690282930223,-0.00029754091187528253,0.9995861372551568,
2025-11-07 15:29:00,3996.89,hold,0.0,0.0,30.133928571426424,0.9429280397022333,1.0905126215511727,3998.1763407461713,3998.4725398923442,4000.7551928791836,3997.139807120816,-0.00034264905233782894,0.9995861372551568,
2025-11-07 15:30:00,3994.49,hold,0.0,0.0,21.394611727415537,0.9263959390862945,1.7802699545560667,3996.9475604974473,3997.903605610629,4001.556498162673,3995.668501837328,-0.0006004668629859822,0.9995861372551568,
2025-11-07 15:31:00,3995.63,hold,0.0,0.0,24.734446130501865,1.0984848484848484,1.8565152541446277,3996.508373664965,3997.578804803541,4001.69432038554,3995.0390129477937,0.00028539312903541614,0.9995861372551568,
2025-11-07 15:32:00,3992.78,hold,0.0,0.0,12.737430167601033,1.1294416243654823,2.297995261571067,3995.26558244331,3996.8932612501026,4002.136218388315,3993.473781611685,-0.0007132792575889058,0.9995861372551568,
2025-11-07 15:33:00,3995.53,buy,0.0,0.0,37.01236917221769,1.1504424778761062,2.1968472358718376,3995.3537216288732,3996.6985096404915,4001.6025931132276,3993.1924068867716,0.0006887431814424083,0.9995861372551568,
2025-11-07 15:34:00,3995.14,hold,0.0,0.0,40.81846799580337,1.073232323232323,2.159845930714463,3995.282481085915,3996.475865403732,4000.9470433925717,3992.9746232740945,-9.760907814493347e-05,0.9995861372551568,
2025-11-07 15:35:00,3996.5,hold,0.0,0.0,61.83745583038901,1.191969887076537,2.088114779726559,3995.688320723943,3996.479313203231,4000.38964477226,3993.0103552277387,0.00034041360252712316,0.9995861372551568,
2025-11-07 15:36:00,3996.32,hold,0.0,0.0,54.58167330677315,1.0784313725490198,1.879789881869442,3995.898880482629,3996.456554174017,4000.022313505819,3992.986019827515,-4.503940948330509e-05,0.9995861372551568,
2025-11-07 15:37:00,3997.22,hold,0.0,0.0,89.78494623655607,1.039426523297491,1.5395756991170664,3996.339253655086,3996.5656178641852,3999.859997252109,3993.0016694145575,0.00022520719061525085,0.9995861372551568,
2025-11-07 15:38:00,3994.52,hold,0.0,0.0,40.867992766724555,0.9929906542056075,1.3370431722357599,3995.732835770057,3996.273386739027,3999.2960521540936,3992.8256145125733,-0.0006754694512686177,0.9995861372551568,
2025-11-07 15:39:00,3994.89,hold,0.0,0.0,47.73139745916487,0.8984830805134189,1.2533138296265482,3995.4518905133714,3996.075760061036,3998.322186860328,3993.0394798063385,9.262689885147779e-05,0.9995861372551568,
2025-11-07 15:40:00,3994.52,hold,0.0,0.0,28.097345132738667,0.9885057471264368,1.2511883240343211,3995.1412603422473,3995.8535086227935,3997.6210504235623,3993.1172829097713,-9.26183199037034e-05,0.9995861372551568,
2025-11-07 15:41:00,3994.97,hold,0.0,0.0,35.908141962415144,0.9374999999999999,1.2495461398176042,3995.084173561498,3995.7272931047883,3997.2939119748585,3993.1244213584755,0.00011265433644092049,0.9995861372551568,
2025-11-07 15:42:00,3995.88,hold,0.0,0.0,36.041666666669094,0.935672514619883,0.910158105911131,3995.349449040999,3995.7491083756013,3997.3935623466164,3993.2564376533824,0.0002277864414501618,0.9995861372551568,
2025-11-07 15:43:00,3993.91,sell,0.0,0.0,42.506142506141245,1.1162790697674418,1.0476964148815007,3994.8696326939994,3995.4863786069495,3997.365397669088,3992.9979356642457,-0.0004930077980320746,0.9995861372551568,
2025-11-07 15:44:00,3993.89,hold,0.0,0.0,36.559139784947156,0.8930669800235018,1.1500125603081461,3994.543088462666,3995.2583245197156,3997.1532409310144,3993.395092402319,-5.007624107711273e-06,0.9995861372551568,
