time,open,high,low,close,tick_volume,spread,real_volume,volatility,tr,atr,rsi,ema_trend,vwma,momentum,vol_ratio,returns,signal,position,strategy_returns,cumulative,total_commission
2025-08-26 15:45:00,3378.22,3378.43,3371.05,3371.94,1093,7,0,,7.379999999999654,3.8578571428571586,43.57585139318846,3375.1673998337624,,0.00037677969068461437,,-0.0018353295008495252,hold,0,0.0,1.0,
2025-08-26 16:00:00,3371.92,3374.46,3370.59,3372.52,1347,14,0,,3.869999999999891,3.8742857142856986,50.042265426880775,3374.9723898564102,,0.0009319221934005473,,0.00017200780559556428,hold,0,0.0,1.0,
2025-08-26 16:15:00,3372.53,3373.74,3370.67,3373.71,1154,17,0,3.0207745172736513,3.069999999999709,3.815714285714226,53.51129363449708,3374.882497394067,3374.8901365736087,0.0005100845494796502,,0.00035285187337663615,hold,0,0.0,1.0,
2025-08-26 16:30:00,3373.62,3378.04,3373.59,3377.47,1429,5,0,3.009749246418236,4.449999999999818,3.8335714285713687,60.61371841155197,3375.0610367835184,3374.958430255211,0.00033171916418606173,,0.0011145000607639677,hold,0,0.0,1.0,
2025-08-26 16:45:00,3377.42,3377.59,3372.81,3375.72,1239,13,0,2.988276391077814,4.7800000000002,3.9935714285713857,58.85033298282483,3375.105190561698,3374.9253321468086,-0.0007696132989178928,,-0.000518139317299604,hold,0,0.0,1.0,
2025-08-26 17:00:00,3375.61,3375.86,3370.53,3371.48,1382,5,0,3.032105573776343,5.329999999999927,4.129285714285678,53.33545108005078,3374.868852605858,3374.6248870453696,-0.0022048399937257823,,-0.00125602834358296,hold,0,0.0,1.0,
2025-08-26 17:15:00,3371.46,3376.28,3370.39,3374.2,1250,5,0,3.0276956671090285,5.890000000000327,4.2942857142857065,53.49794238683142,3374.8263519928764,3374.573689965398,-0.0009740961483231114,,0.0008067673543963316,hold,0,0.0,1.0,
2025-08-26 17:30:00,3374.16,3377.03,3373.64,3376.41,1165,14,0,3.0204312605983006,3.3900000000003274,4.072857142857174,50.101902173912954,3374.924591202189,3374.773254041146,-0.00046181582429682955,,0.0006549700669788994,hold,0,0.0,1.0,
2025-08-26 17:45:00,3376.43,3379.54,3376.02,3379.35,1243,12,0,3.125142691479106,3.519999999999982,4.144285714285745,51.69352186780629,3375.192990463735,3375.1682128047396,0.0007225540508926098,,0.0008707473322255854,hold,0,0.0,1.0,
2025-08-26 18:00:00,3379.38,3382.1,3378.64,3381.42,1068,15,0,3.3228859919940628,3.4600000000000364,4.1607142857143185,53.90649513649244,3375.5627310967566,3375.6099738089856,0.0009709485101270232,,0.0006125438323938415,hold,0,0.0,1.0,
2025-08-26 18:15:00,3381.42,3383.55,3379.66,3381.95,1025,5,0,3.412702085784455,3.8900000000003274,4.189285714285753,57.20284237726124,3375.934492273885,3376.0466155487397,0.002968617472434154,,0.0001567388848471296,hold,0,0.0,1.0,
2025-08-26 18:30:00,3381.94,3384.92,3381.61,3384.76,1034,15,0,3.552852486309763,3.3099999999999454,4.198571428571443,60.198257735056345,3376.4385955951907,3376.741399218958,0.003629333554730607,,0.0008308815919810808,hold,0,0.0,1.0,
2025-08-26 18:45:00,3384.91,3389.39,3383.85,3386.67,1132,5,0,3.985672333167136,5.539999999999964,4.375,64.29408318687813,3377.0127234571223,3377.3904187224375,0.0038414682945482337,,0.0005642940710715028,hold,0,0.0,1.0,
2025-08-26 19:00:00,3386.66,3387.66,3384.68,3385.3,1047,16,0,4.327440108741372,2.980000000000018,4.347142857142866,60.443407234539755,3377.470030150785,3377.8023539962383,0.002318303345403727,,-0.0004045271608984491,hold,0,0.0,1.0,
2025-08-26 19:15:00,3385.19,3385.91,3383.08,3384.5,934,16,0,4.563229004485302,2.8299999999999272,4.022142857142886,71.7451523545708,3377.851860086067,3378.0540143070302,0.002600926617136512,,-0.00023631583611505302,hold,0,0.0,1.0,
2025-08-26 19:30:00,3384.48,3385.85,3383.33,3383.35,742,10,0,4.698239423892588,2.519999999999982,3.925714285714321,68.38709677419354,3378.146047399193,3378.187089475794,0.003520709006133771,,-0.00033978431082881677,hold,0,0.0,1.0,
2025-08-26 19:45:00,3383.34,3383.5,3382.53,3382.99,686,17,0,4.7921543336899415,0.9699999999997999,3.775714285714327,66.2124388539479,3378.401579496918,3378.368192956282,0.0026050619406081665,,-0.00010640341673195941,hold,0,0.0,1.0,
2025-08-26 20:00:00,3383.01,3384.1,3382.68,3383.38,646,16,0,4.892222909885566,1.4200000000000728,3.559285714285774,61.7029702970301,3378.660697442994,3378.5379819944596,0.0020643227570111833,,0.000115282634592484,hold,0,0.0,1.0,
2025-08-26 20:15:00,3383.39,3385.94,3383.24,3384.0,889,16,0,4.980609875994322,2.700000000000273,3.410714285714351,67.16417910447778,3378.935077664517,3378.840208043094,0.0013760042611745682,,0.00018324870395880488,hold,0,0.0,1.0,
2025-08-26 20:30:00,3383.99,3384.17,3381.53,3381.88,736,17,0,4.99850082788093,2.6399999999998727,3.2185714285714897,73.63636363636336,3379.084593547667,3378.979457652653,0.00013603752269752967,,-0.0006264775413711288,hold,0,0.0,1.0,
2025-08-26 20:45:00,3381.87,3382.97,3381.57,3381.69,614,5,0,4.671749221596285,1.3999999999996362,2.8978571428571547,69.23472008217762,3379.2153609344964,3379.430204219247,-7.6878723813123e-05,,-5.618176872035363e-05,hold,0,0.0,1.0,
2025-08-26 21:00:00,3381.69,3382.55,3380.33,3382.54,807,17,0,4.337142249771136,2.2200000000002547,2.8142857142857207,66.92435118718916,3379.3804156769293,3380.0145999406586,-0.0006558810668999548,,0.0002513536131343308,hold,0,0.0,1.0,
2025-08-26 21:15:00,3382.47,3383.28,3381.47,3382.79,714,11,0,4.038679923728795,1.8100000000004002,2.6921428571428936,61.154345006484874,3379.547940284573,3380.482557880902,-0.001145668163712421,,7.39089559915751e-05,hold,0,0.0,1.0,
2025-08-26 21:30:00,3382.8,3384.5,3382.8,3384.34,665,16,0,4.006387531510974,1.7100000000000364,2.5671428571428936,59.79865771812069,3379.781078457275,3380.843802187401,-0.0002835790033379748,,0.0004582016619418816,hold,0,0.0,1.0,
2025-08-26 21:45:00,3384.4,3385.6,3384.4,3385.56,714,15,0,3.8693472861800178,1.2599999999997635,2.3792857142857105,61.57793457344447,3380.0596004543468,3381.3691769858865,0.00031319249519867753,,0.00036048387573339724,hold,0,0.0,1.0,
2025-08-26 22:00:00,3385.59,3388.84,3385.17,3388.31,790,17,0,3.2595761348625274,3.6700000000000728,2.405000000000005,61.42949130714643,3380.4536990694546,3382.438954806994,0.0014660026305288731,,0.0008122733019058082,hold,0,0.0,1.0,
2025-08-26 22:15:00,3388.3,3389.3,3388.08,3388.49,712,17,0,2.818636101681695,1.2200000000002547,2.0964285714285973,56.59420289854958,3380.834315933493,3383.2802286471233,0.0016257807442527916,,5.312382869337995e-05,hold,0,0.0,1.0,
2025-08-26 22:30:00,3388.47,3389.41,3387.93,3388.91,761,5,0,2.539550105208068,1.4800000000000182,1.9892857142857403,64.04669260700223,3381.213707353265,3384.004803938911,0.0016344602143418818,,0.0001239490156381695,hold,0,0.0,1.0,
2025-08-26 22:45:00,3388.92,3390.83,3388.92,3389.6,960,5,0,2.5627581256426297,1.9200000000000728,1.9242857142857506,70.01569858712642,3381.604655760014,3384.673867834013,0.0016548463356973464,,0.00020360528901619546,hold,0,0.0,1.0,
2025-08-26 23:00:00,3389.78,3390.97,3389.21,3390.05,521,14,0,2.7172162612770197,1.7599999999997635,1.8700000000000208,77.8239202657809,3381.995464296233,3385.0629865459728,0.002415816054975428,,0.00013275902761389347,hold,0,0.0,1.0,
2025-08-26 23:15:00,3390.03,3390.88,3389.76,3390.22,358,17,0,2.8463425747183724,1.1199999999998909,1.880714285714313,80.50632911392437,3382.3733870259125,3385.3887543655414,0.002522407435335605,,5.014675299763738e-05,hold,0,0.0,1.0,
2025-08-26 23:30:00,3390.25,3391.14,3390.02,3391.07,349,13,0,3.1021293196469446,1.1199999999998909,1.8592857142857286,81.23476848091019,3382.7703286254487,3385.566929011301,0.0025217735784353046,,0.00025072119213520594,hold,0,0.0,1.0,
2025-08-26 23:45:00,3391.08,3393.31,3390.86,3392.96,356,15,0,3.491326508577837,2.449999999999818,1.8414285714285532,82.9896907216498,3383.2324479518484,3385.66572601957,0.003006394130288914,,0.0005573462063594992,hold,0,0.0,1.0,
2025-08-27 01:00:00,3390.76,3391.77,3389.36,3389.36,437,15,0,3.5599356514030536,3.599999999999909,1.9099999999999844,74.83399734395766,3383.5086483186165,3385.8148793966093,0.001483302505067563,,-0.0010610204659058375,hold,0,0.0,1.0,
2025-08-27 01:15:00,3389.45,3390.39,3388.76,3389.68,594,5,0,3.610202319746018,1.6299999999996544,1.9264285714285572,76.30019749835415,3383.785202499746,3386.0848954103135,0.0012169330923097466,,9.441310453883744e-05,hold,0,0.0,1.0,
2025-08-27 01:30:00,3389.71,3392.03,3389.71,3390.78,595,17,0,3.6447799731476813,2.350000000000364,1.9357142857142793,76.68393782383487,3384.0969128022607,3386.4586461562308,0.0007289769826255288,,0.0003245144084398355,hold,0,0.0,1.0,
2025-08-27 01:45:00,3390.8,3391.4,3390.31,3391.06,480,18,0,3.632318782385393,1.0900000000001455,1.8842857142856897,76.72915319974172,3384.4055595122313,3386.8199740116556,0.0007584499290245184,,8.257687021862026e-05,hold,0,0.0,1.0,
2025-08-27 02:00:00,3391.15,3392.13,3390.64,3391.7,508,14,0,3.6321379451584854,1.4900000000002365,1.8685714285714181,75.27472527472503,3384.727249850841,3387.1942794585984,0.000823273559935167,,0.00018873154706788853,hold,0,0.0,1.0,
2025-08-27 02:15:00,3391.65,3392.98,3391.6,3391.65,506,17,0,3.619284023413294,1.3800000000001091,1.8771428571428714,72.74085138162961,3385.0310642103295,3387.61263447483,0.0006047911257966998,,-1.4741869858725387e-05,hold,0,0.0,1.0,
2025-08-27 02:30:00,3391.66,3392.26,3390.3,3390.53,541,18,0,3.3388218454748535,1.9600000000000364,1.7550000000000117,59.438775510205716,3385.2712706015436,3388.0964863962604,0.0001415908319937209,,-0.00033022275293737025,hold,0,0.0,1.0,
2025-08-27 02:45:00,3390.55,3391.79,3390.06,3390.87,583,17,0,2.952695958117651,1.7300000000000182,1.7914285714285663,59.98322147651122,3385.5147486786263,3388.5609279558194,0.00019172797045619028,,0.00010027930736478119,hold,0,0.0,1.0,
2025-08-27 03:00:00,3390.89,3392.47,3389.67,3392.37,877,10,0,2.615557704447774,2.799999999999727,1.8857142857142597,63.30769230769338,3385.8116022209906,3389.243021379253,0.0003833598244800118,,0.0004423643489723794,hold,0,0.0,1.0,
2025-08-27 03:15:00,3392.37,3393.49,3390.84,3391.43,736,16,0,2.11125829281537,2.649999999999636,1.9378571428570857,56.90566037735869,3386.053905795432,3389.7592609814824,-0.0004509336980100809,,-0.000277092416216429,hold,0,0.0,1.0,
2025-08-27 03:30:00,3391.43,3392.62,3388.98,3389.43,817,16,0,1.657903796978369,3.6399999999998727,2.0721428571428078,47.90540540540407,3386.198938727522,3390.032717507175,2.0652866617787424e-05,,-0.0005897217397971,hold,0,0.0,1.0,
2025-08-27 03:45:00,3389.43,3391.25,3389.15,3389.62,847,14,0,1.2606325688796889,2.099999999999909,2.142142857142809,47.97570850202449,3386.345355337577,3390.2634076898116,-1.77007859148981e-05,,5.605662309005055e-05,hold,0,0.0,1.0,
2025-08-27 04:00:00,3389.65,3390.01,3386.23,3386.35,1174,16,0,1.487750951864095,3.7800000000002,2.332142857142831,36.31090487238816,3386.34555341291,3390.0233865638766,-0.0013064840538166145,,-0.000964709908485295,hold,0,0.0,1.0,
2025-08-27 04:15:00,3386.35,3386.9,3384.37,3384.72,1000,17,0,1.9091651523591087,2.5300000000002,2.337857142857144,25.73616018845503,3386.2764673642664,3389.699416153846,-0.0018696218881412152,0.7962457487337418,-0.00048134422017809264,hold,0,0.0,1.0,
2025-08-27 04:30:00,3384.76,3386.2,3383.38,3386.01,1022,17,0,2.1057467734080726,2.819999999999709,2.282142857142844,38.58214042263123,3386.2651795694555,3389.460381570017,-0.0016776247899282781,0.7839451949925595,0.00038112458342198785,hold,0,0.0,1.0,
2025-08-27 04:45:00,3386.06,3387.86,3385.19,3386.22,1036,15,0,2.2667375118001747,2.6700000000000728,2.356428571428588,38.11813186813132,3386.263271723232,3389.198623378571,-0.001600990668258917,0.816353801155124,6.20198995275878e-05,hold,0,0.0,1.0,
2025-08-27 05:00:00,3386.19,3387.01,3384.9,3385.81,809,15,0,2.4345811268451496,2.1100000000001273,2.3392857142857144,32.08363374188674,3386.2441884174696,3388.964864587156,-0.0013921127375366993,0.8176461776601577,-0.00012107896120150397,hold,0,0.0,1.0,
2025-08-27 05:15:00,3385.85,3386.6,3384.38,3385.62,785,12,0,2.584782592920193,2.2199999999998,2.4199999999999755,30.261248185775273,3386.2179849172235,3388.746030458298,-0.001548275221403328,0.8544465012584577,-5.611655704251817e-05,hold,0,0.0,1.0,
2025-08-27 05:30:00,3385.62,3386.47,3382.16,3383.69,929,17,0,2.8420898537646404,4.309999999999945,2.621428571428526,23.42402123423969,3386.112152391204,3388.3695872061235,-0.0025586831625087347,0.9338279822699738,-0.000570058069127577,hold,0,0.0,1.0,
2025-08-27 05:45:00,3383.69,3385.14,3383.28,3384.17,772,16,0,2.875788724767756,1.8599999999996726,2.655714285714209,25.87096774193472,3386.0310601703954,3388.0455396065922,-0.002140689915463345,0.9539252561845782,0.0001418569668025782,hold,0,0.0,1.0,
2025-08-27 06:00:00,3384.16,3384.49,3383.62,3384.03,715,14,0,3.0394270582021923,0.8699999999998909,2.577857142857056,27.617079889806433,3385.947719852887,3387.820723606942,-0.0015931882351898352,0.9343882850647716,-4.136908015850427e-05,hold,0,0.0,1.0,
2025-08-27 06:15:00,3383.99,3383.99,3381.94,3382.1,738,13,0,3.316544809543373,2.0900000000001455,2.6035714285713505,22.780881440099577,3385.787858547919,3387.476424692954,-0.002218537771195628,0.9533150255001671,-0.000570325913186398,hold,0,0.0,1.0,
2025-08-27 06:30:00,3382.16,3383.04,3381.19,3382.48,763,17,0,3.4546705227960217,1.849999999999909,2.5357142857142208,17.01134089393024,3385.6507465272484,3387.1069465404785,-0.0011428233939196897,0.9394317893132114,0.00011235622837890702,hold,0,0.0,1.0,
2025-08-27 06:45:00,3382.49,3383.22,3380.57,3380.64,697,8,0,3.66757857879009,2.649999999999636,2.5357142857142208,16.04782882316003,3385.443512245736,3386.702977609587,-0.0012054172871019952,0.9518344934095273,-0.0005439795652893986,hold,0,0.0,1.0,
2025-08-27 07:00:00,3380.63,3381.33,3379.02,3379.6,866,16,0,3.8405277871965926,2.3099999999999454,2.440714285714226,17.079705291360554,3385.2023530986585,3386.167008573367,-0.0018930835998712814,0.9275395364745136,-0.0003076340574565961,hold,0,0.0,1.0,
2025-08-27 07:15:00,3379.59,3379.65,3377.23,3377.3,798,10,0,4.131061383943579,2.4200000000000728,2.4635714285713806,13.849765258216735,3384.8768949549394,3385.5702035746745,-0.0026342056924829604,0.9483403356723176,-0.000680553911705406,hold,0,0.0,1.0,
2025-08-27 07:30:00,3377.28,3377.9,3374.84,3374.99,846,5,0,4.599649729228345,3.0599999999999454,2.4121428571427908,14.676616915423324,3384.47050382016,3384.8781094586557,-0.0031956902484191474,0.941213850921959,-0.00068397832588174,hold,0,0.0,1.0,
2025-08-27 07:45:00,3374.94,3375.92,3373.89,3374.99,896,5,0,4.872391906932857,2.0300000000002,2.376428571428505,16.332179930796414,3384.0815514671067,3384.156681072242,-0.0031397498833301007,0.940585102172341,0.0,hold,0,0.0,1.0,
2025-08-27 08:00:00,3375.03,3376.17,3374.14,3374.71,996,6,0,4.890860945628828,2.0300000000002,2.3199999999999688,7.9613095238076,3383.6977640393757,3383.193221204037,-0.0026539074205970126,0.9321119452671119,-8.296320877976271e-05,hold,0,0.0,1.0,
2025-08-27 08:15:00,3374.73,3377.37,3374.18,3375.7,832,5,0,4.759996572311874,3.1900000000000546,2.357142857142825,13.009845288325849,3383.370804321803,3382.48399123313,-0.0025028293495894527,0.9626435943361457,0.00029335854043743836,hold,0,0.0,1.0,
2025-08-27 08:30:00,3375.68,3378.74,3375.68,3377.71,981,13,0,4.56768984567826,3.0599999999999454,2.4249999999999545,24.399494310999287,3383.1397676067436,3381.892163181351,-0.0018675957364444606,1.0061524965621744,0.0005954320585361828,hold,0,0.0,1.0,
2025-08-27 08:45:00,3377.75,3378.91,3375.89,3377.2,848,5,0,4.287546961534228,3.019999999999982,2.482142857142825,23.915737298637225,3382.8977321546276,3381.290870136548,-0.0014488039975163458,1.0431926799394713,-0.00015098987183626011,hold,0,0.0,1.0,
2025-08-27 09:00:00,3377.18,3379.66,3377.16,3379.38,941,5,0,4.127359644078736,2.5,2.3528571428571143,36.851738865162474,3382.7546098894013,3380.8428361320207,-0.00091648731108529,1.0021052119206038,0.00064550515219719,hold,0,0.0,1.0,
2025-08-27 09:15:00,3379.33,3381.92,3379.33,3381.01,951,5,0,4.026578278336172,2.5900000000001455,2.405000000000005,40.992018244014545,3382.683732990844,3380.626925846351,0.00010944673197976762,1.0364145658263388,0.0004823369967272839,hold,0,0.0,1.0,
2025-08-27 09:30:00,3380.98,3381.55,3378.25,3379.82,813,10,0,3.8273232022817725,3.300000000000182,2.5785714285714545,38.676707907477685,3382.56755422883,3380.264973548084,6.509646111974021e-05,1.1206864437297621,-0.0003519658326950337,hold,0,0.0,1.0,
2025-08-27 09:45:00,3379.77,3380.09,3376.31,3377.49,832,12,0,3.615610307364658,3.7800000000002,2.699285714285744,37.862032648762906,3382.361841362268,3379.7605598524515,5.6257957539829206e-05,1.180450564142312,-0.000689385825280775,hold,0,0.0,1.0,
2025-08-27 10:00:00,3377.44,3378.17,3374.16,3374.58,888,6,0,3.5239249573798177,4.010000000000218,2.8535714285714806,31.64498141263995,3382.0469754088513,3379.198332445076,-0.00012148184142768415,1.2519194008335996,-0.0008615865628025521,hold,0,0.0,1.0,
2025-08-27 10:15:00,3374.55,3376.5,3373.81,3375.04,864,17,0,3.3232154292870617,2.6900000000000546,2.8564285714286535,36.09731876862042,3381.7638145929636,3378.6894435930685,1.4814858710687773e-05,1.2536285948952455,0.0001363132597240746,hold,0,0.0,1.0,
2025-08-27 10:30:00,3375.04,3378.19,3374.43,3378.11,959,15,0,3.1219947654929916,3.7600000000002183,2.960000000000101,46.639603067208576,3381.616335607997,3378.3834184514008,0.0010074939772601876,1.29742456215057,0.0009096188489619017,hold,0,0.0,1.0,
2025-08-27 10:45:00,3378.13,3381.59,3377.73,3381.48,968,15,0,2.9185641747408244,3.8600000000001273,3.062857142857248,58.99311531841573,3381.6108389978044,3378.297928106096,0.001712237461859889,1.338160029958859,0.000997599249284331,hold,0,0.0,1.0,
2025-08-27 11:00:00,3381.44,3383.87,3381.02,3382.11,1050,11,0,2.751022011042039,2.849999999999909,3.0478571428572456,66.51205936920238,3381.6309414186053,3378.2924647686427,0.001302657717803024,1.3260365584581557,0.00018630895347593324,hold,0,0.0,1.0,
2025-08-27 11:15:00,3382.12,3384.99,3382.12,3384.26,942,11,0,2.942855755890092,2.8799999999996544,3.108571428571492,69.54871362294405,3381.736708199,3378.4510264508485,0.0020904891626201128,1.3439233173166323,0.0006356978336008456,hold,0,0.0,1.0,
2025-08-27 11:30:00,3384.3,3384.55,3381.79,3383.56,892,14,0,3.0297097307509984,2.7600000000002183,3.160714285714351,68.33816825528257,3381.8099847387834,3378.534066629339,0.001236913279950791,1.3575951697224382,-0.00020683990000780472,hold,0,0.0,1.0,
2025-08-27 11:45:00,3383.64,3384.7,3382.93,3384.53,710,10,0,3.289159667113536,1.7699999999999818,3.059285714285774,68.3119037743668,3381.9191935180206,3378.6901275667205,0.001041109017719588,1.3032497565725703,0.0002866803012213648,hold,0,0.0,1.0,
2025-08-27 12:00:00,3384.55,3385.44,3383.78,3384.65,789,15,0,3.547329462534898,1.6599999999998545,2.9592857142857674,65.6165616561646,3382.0287332142843,3378.9100865363002,0.0014290701871697564,1.250316879730587,3.5455439898468555e-05,hold,0,0.0,1.0,
2025-08-27 12:15:00,3384.66,3384.93,3382.47,3382.57,857,5,0,3.6148880378645556,2.4600000000000364,2.9192857142857713,61.28625472887778,3382.0504253665035,3379.157714365724,0.0015040755116966231,1.2231326801180602,-0.0006145391694857283,hold,0,0.0,1.0,
2025-08-27 12:30:00,3382.4,3383.58,3381.55,3381.76,807,15,0,3.5160775094719194,2.0299999999997453,2.8857142857143248,55.307760927743104,3382.038796106874,3379.473494050292,0.002127672184390361,1.1988628607716827,-0.00023946289359866313,hold,0,0.0,1.0,
2025-08-27 12:45:00,3381.76,3382.28,3377.62,3378.22,980,5,0,3.3674658205563555,4.660000000000309,3.0335714285714794,44.26633785450006,3381.886009528224,3379.6292921787713,0.0009422110552763652,1.2483319322544277,-0.001046792202876734,hold,0,0.0,1.0,
2025-08-27 13:00:00,3378.29,3379.17,3376.77,3378.07,1004,14,0,3.184551319298836,2.400000000000091,2.9692857142857583,46.243022756548015,3381.7334554758786,3379.8154707393346,-1.1840940644325393e-05,1.2108166677346828,-4.440208156952785e-05,hold,0,0.0,1.0,
2025-08-27 13:15:00,3377.63,3378.43,3376.35,3376.5,946,11,0,3.134141156594361,2.0799999999999272,2.8478571428571677,47.80292942743064,3381.524394891761,3379.8314310287424,-0.001472727917953054,1.151846073842965,-0.0004647624235141201,hold,0,0.0,1.0,
2025-08-27 13:30:00,3376.48,3378.03,3374.92,3375.86,995,12,0,3.2281459563925945,3.1100000000001273,2.7835714285714466,53.1589338598227,3381.2982849383548,3379.7277245508985,-0.0018479588186073315,1.1179450695093975,-0.00018954538723525705,hold,0,0.0,1.0,
2025-08-27 13:45:00,3375.85,3377.25,3374.89,3375.55,1101,15,0,3.318187322205745,2.3600000000001273,2.7600000000000233,51.2680258577827,3381.068987266011,3379.5934271966757,-0.0025736793272385095,1.1011056651088666,-9.182845260169437e-05,hold,0,0.0,1.0,
2025-08-27 14:00:00,3375.73,3377.22,3374.69,3376.76,932,5,0,3.38369974249362,2.5299999999997453,2.672142857142847,46.30136986301404,3380.897218607523,3379.4599524070027,-0.0020097175755712238,1.0598274132958587,0.00035846010279816376,hold,0,0.0,1.0,
2025-08-27 14:15:00,3376.77,3376.88,3374.09,3375.26,868,5,0,3.4995727558754157,2.7899999999999636,2.5957142857142634,31.01343101343228,3380.6726481588976,3379.1786063636864,-0.0027389327321666324,1.023736949748424,-0.0004442127956976183,hold,0,0.0,1.0,
2025-08-27 14:30:00,3375.3,3375.96,3373.84,3375.0,861,14,0,3.6262052079972347,2.119999999999891,2.543571428571405,27.79512804497243,3380.4468066409545,3378.9528331049605,-0.002851107204585479,0.9978591284074521,-7.703110278922676e-05,hold,0,0.0,1.0,
2025-08-27 14:45:00,3374.99,3378.18,3374.93,3376.83,908,5,0,3.6442795837024224,3.25,2.570000000000001,26.322498406628256,3380.302898894424,3378.914054909667,-0.001696934579328846,1.0027758887860794,0.0005422222222222217,hold,0,0.0,1.0,
2025-08-27 15:00:00,3376.78,3377.61,3374.43,3376.94,845,15,0,3.5288153670484297,3.180000000000291,2.6000000000000063,28.07947019867639,3380.1691704044556,3379.033354852829,-0.0014252933383800404,1.0078356452640065,3.25749297418465e-05,hold,0,0.0,1.0,
2025-08-27 15:15:00,3377.0,3382.87,3376.58,3381.68,1069,6,0,3.4325278394214,6.289999999999964,2.922857142857148,42.4483306836238,3380.2292167736287,3379.373100687118,0.0010242080148716859,1.1231329150404323,0.001403637612749975,hold,0,0.0,1.0,
2025-08-27 15:30:00,3381.72,3382.65,3379.66,3381.37,1125,15,0,3.441189512819735,2.9900000000002365,3.017857142857175,41.395592864637436,3380.274532090823,3379.558516810553,0.0009768891704433624,1.1496348378810928,-9.167041233937301e-05,hold,0,0.0,1.0,
2025-08-27 15:45:00,3381.39,3382.76,3380.04,3381.13,1038,10,0,3.432260993324714,2.7200000000002547,3.0364285714286194,45.81881533101025,3380.3084966011825,3379.546294139644,0.001371242410780349,1.147108347904946,-7.097714831560964e-05,hold,0,0.0,1.0,
2025-08-27 16:00:00,3381.4,3384.21,3380.53,3382.36,1061,11,0,3.4422072172224665,3.6799999999998363,3.154285714285769,51.70068027210859,3380.389907463917,3379.5619615589962,0.0019254352964874766,1.1819685557821897,0.00036378370544754013,hold,0,0.0,1.0,
