time,open,high,low,close,tick_volume,spread,real_volume,signal,returns,position,strategy_returns,cumulative,total_commission
2025-11-07 21:32:00,4007.9,4007.98,4006.99,4007.64,73,17,0,hold,-6.736678218821623e-05,0,0.0,1.0,
2025-11-07 21:33:00,4007.66,4007.99,4007.06,4007.12,82,17,0,hold,-0.0001297521733488738,0,0.0,1.0,
2025-11-07 21:34:00,4007.12,4007.15,4006.1,4006.21,76,5,0,hold,-0.0002270957695301723,0,0.0,1.0,
2025-11-07 21:35:00,4005.98,4006.17,4003.62,4003.87,80,17,0,hold,-0.0005840931953142725,0,0.0,1.0,
2025-11-07 21:36:00,4003.83,4004.91,4003.59,4003.92,86,17,0,hold,1.2487917939507653e-05,0,0.0,1.0,
2025-11-07 21:37:00,4003.96,4004.31,4001.98,4002.09,89,17,0,hold,-0.0004570520889528584,0,0.0,1.0,
2025-11-07 21:38:00,4002.02,4004.44,4002.02,4003.07,88,16,0,hold,0.00024487205435153037,0,0.0,1.0,
2025-11-07 21:39:00,4003.2,4006.04,4003.2,4005.85,83,16,0,hold,0.0006944669965800454,0,0.0,1.0,
2025-11-07 21:40:00,4005.92,4007.33,4005.92,4007.33,89,16,0,hold,0.00036945966523949103,0,0.0,1.0,
2025-11-07 21:41:00,4007.31,4007.35,4004.66,4004.76,90,16,0,hold,-0.0006413247723545679,0,0.0,1.0,
2025-11-07 21:42:00,4004.97,4005.36,4002.87,4003.18,83,17,0,hold,-0.00039453050869475703,0,0.0,1.0,
2025-11-07 21:43:00,4003.19,4004.01,4002.71,4003.77,83,16,0,hold,0.0001473828306497449,0,0.0,1.0,
2025-11-07 21:44:00,4003.83,4004.03,4003.02,4003.06,86,16,0,hold,-0.00017733286377585866,0,0.0,1.0,
2025-11-07 21:45:00,4003.02,4003.31,4001.77,4002.16,91,12,0,hold,-0.00022482800657497304,0,0.0,1.0,
2025-11-07 21:46:00,4002.26,4003.96,4002.01,4003.94,83,16,0,hold,0.00044475982969194305,0,0.0,1.0,
2025-11-07 21:47:00,4003.93,4005.29,4003.51,4004.51,93,16,0,hold,0.0001423597756211592,0,0.0,1.0,
2025-11-07 21:48:00,4004.76,4005.24,4003.94,4005.14,88,16,0,hold,0.0001573226187472354,0,0.0,1.0,
2025-11-07 21:49:00,4004.88,4004.89,4003.9,4004.2,84,17,0,hold,-0.00023469841253986878,0,0.0,1.0,
2025-11-07 21:50:00,4004.17,4006.36,4003.93,4005.92,83,16,0,hold,0.00042954897357772026,0,0.0,1.0,
2025-11-07 21:51:00,4006.12,4006.53,4005.31,4005.37,86,16,0,hold,-0.00013729680073493178,0,0.0,1.0,
2025-11-07 21:52:00,4005.35,4007.46,4005.34,4007.19,78,16,0,hold,0.00045438998144997633,0,0.0,1.0,
2025-11-07 21:53:00,4007.19,4008.17,4006.59,4007.72,75,16,0,hold,0.0001322622585901989,0,0.0,1.0,
2025-11-07 21:54:00,4007.72,4007.95,4007.43,4007.72,78,16,0,hold,0.0,0,0.0,1.0,
2025-11-07 21:55:00,4007.77,4007.86,4006.28,4006.39,80,17,0,hold,-0.0003318595111434508,0,0.0,1.0,
2025-11-07 21:56:00,4006.24,4007.12,4006.18,4006.64,79,17,0,hold,6.240031549609171e-05,0,0.0,1.0,
2025-11-07 21:57:00,4006.38,4006.93,4006.3,4006.93,71,17,0,hold,7.237984944996612e-05,0,0.0,1.0,
2025-11-07 21:58:00,4007.08,4007.7,4006.67,4006.89,73,17,0,hold,-9.982704963662492e-06,0,0.0,1.0,
2025-11-07 21:59:00,4006.88,4007.32,4006.64,4006.87,77,17,0,hold,-4.9914023094732585e-06,0,0.0,1.0,
2025-11-07 22:00:00,4006.47,4006.7,4004.88,4005.34,83,17,0,hold,-0.000381844182616331,0,0.0,1.0,
2025-11-07 22:01:00,4005.43,4005.74,4003.9,4004.3,75,16,0,hold,-0.0002596533627606812,0,0.0,1.0,
2025-11-07 22:02:00,4004.56,4006.8,4004.56,4006.8,86,16,0,hold,0.0006243288464899965,0,0.0,1.0,
2025-11-07 22:03:00,4006.81,4007.3,4005.12,4005.22,85,16,0,hold,-0.0003943296396127227,0,0.0,1.0,
2025-11-07 22:04:00,4005.17,4006.67,4004.95,4005.73,84,17,0,hold,0.0001273338293528159,0,0.0,1.0,
2025-11-07 22:05:00,4005.71,4006.35,4005.33,4005.89,84,17,0,hold,3.9942781964841245e-05,0,0.0,1.0,
2025-11-07 22:06:00,4005.88,4006.16,4005.37,4005.41,79,17,0,hold,-0.00011982355980821868,0,0.0,1.0,
2025-11-07 22:07:00,4005.38,4005.98,4004.54,4004.93,81,17,0,hold,-0.00011983791921421627,0,0.0,1.0,
2025-11-07 22:08:00,4004.93,4005.64,4004.33,4005.64,82,17,0,hold,0.00017728150055051906,0,0.0,1.0,
2025-11-07 22:09:00,4005.63,4005.91,4004.69,4004.87,76,17,0,hold,-0.000192228957170415,0,0.0,1.0,
2025-11-07 22:10:00,4005.06,4005.5,4003.68,4003.78,84,16,0,hold,-0.00027216863468715324,0,0.0,1.0,
2025-11-07 22:11:00,4003.76,4005.46,4003.74,4005.36,79,16,0,hold,0.00039462707741177994,0,0.0,1.0,
2025-11-07 22:12:00,4005.26,4005.41,4004.83,4005.18,68,16,0,hold,-4.493978069397553e-05,0,0.0,1.0,
2025-11-07 22:13:00,4005.22,4005.74,4004.89,4004.91,65,16,0,hold,-6.741270055277138e-05,0,0.0,1.0,
2025-11-07 22:14:00,4004.93,4005.09,4004.71,4005.05,68,16,0,hold,3.4957090171872096e-05,0,0.0,1.0,
2025-11-07 22:15:00,4005.08,4005.46,4004.18,4004.72,74,16,0,hold,-8.23959750815284e-05,0,0.0,1.0,
2025-11-07 22:16:00,4004.8,4004.8,4002.8,4003.17,96,16,0,hold,-0.00038704328891903117,0,0.0,1.0,
2025-11-07 22:17:00,4003.18,4003.35,4000.98,4001.13,89,16,0,hold,-0.0005095961450550801,0,0.0,1.0,
2025-11-07 22:18:00,4001.12,4001.18,3996.93,3997.13,93,16,0,hold,-0.0009997175797836766,0,0.0,1.0,
2025-11-07 22:19:00,3997.35,3998.58,3995.93,3998.35,85,16,0,hold,0.0003052189946286532,0,0.0,1.0,
2025-11-07 22:20:00,3998.84,3999.08,3996.58,3996.58,90,17,0,hold,-0.00044268260657520653,0,0.0,1.0,
2025-11-07 22:21:00,3996.52,3997.35,3995.04,3996.78,95,16,0,hold,5.004278658260475e-05,0,0.0,1.0,
2025-11-07 22:22:00,3996.81,3997.44,3996.38,3997.02,83,16,0,hold,6.0048338912821464e-05,0,0.0,1.0,
2025-11-07 22:23:00,3997.0,3997.21,3995.76,3996.83,88,17,0,hold,-4.753541388335947e-05,0,0.0,1.0,
2025-11-07 22:24:00,3996.84,3997.14,3995.62,3996.39,82,17,0,hold,-0.00011008724414096616,0,0.0,1.0,
2025-11-07 22:25:00,3996.65,3996.65,3994.92,3994.94,82,17,0,hold,-0.00036282745177518283,0,0.0,1.0,
2025-11-07 22:26:00,3994.93,3995.8,3994.18,3995.78,88,17,0,hold,0.00021026598647289063,0,0.0,1.0,
2025-11-07 22:27:00,3995.63,3997.98,3995.29,3997.93,86,17,0,hold,0.0005380676613826463,0,0.0,1.0,
2025-11-07 22:28:00,3997.91,3998.97,3997.6,3998.79,84,17,0,hold,0.00021511132010809675,0,0.0,1.0,
2025-11-07 22:29:00,3998.74,3999.51,3998.27,3998.45,87,17,0,hold,-8.502572028046274e-05,0,0.0,1.0,
2025-11-07 22:30:00,3998.38,4000.14,3998.38,3999.3,95,17,0,hold,0.00021258237567067795,0,0.0,1.0,
2025-11-07 22:31:00,3999.41,3999.41,3998.19,3998.92,82,17,0,hold,-9.501662790989407e-05,0,0.0,1.0,
2025-11-07 22:32:00,3998.87,3999.24,3998.23,3998.94,82,17,0,hold,5.001350364519652e-06,0,0.0,1.0,
2025-11-07 22:33:00,3998.4,3998.79,3997.18,3997.61,87,17,0,hold,-0.00033258813585601565,0,0.0,1.0,
2025-11-07 22:34:00,3997.58,3998.73,3997.52,3997.61,86,17,0,hold,0.0,0,0.0,1.0,
2025-11-07 22:35:00,3997.59,3998.84,3997.51,3998.4,82,17,0,hold,0.00019761807680085397,0,0.0,1.0,
2025-11-07 22:36:00,3998.41,4000.5,3998.37,4000.42,90,17,0,hold,0.0005052020808322677,0,0.0,1.0,
2025-11-07 22:37:00,4000.53,4000.67,3999.8,4000.02,87,17,0,hold,-9.998950110245985e-05,0,0.0,1.0,
2025-11-07 22:38:00,3999.99,4000.9,3999.62,4000.23,85,17,0,hold,5.249973750132142e-05,0,0.0,1.0,
2025-11-07 22:39:00,4000.38,4002.89,4000.31,4002.61,85,17,0,hold,0.0005949657894670501,0,0.0,1.0,
2025-11-07 22:40:00,4002.57,4003.79,4002.57,4003.02,88,17,0,hold,0.00010243316236158151,0,0.0,1.0,
2025-11-07 22:41:00,4003.02,4003.71,4000.94,4001.38,91,17,0,hold,-0.00040969068353391425,0,0.0,1.0,
2025-11-07 22:42:00,4001.41,4001.94,4000.83,4000.99,89,17,0,hold,-9.746637410101844e-05,0,0.0,1.0,
2025-11-07 22:43:00,4001.0,4002.13,4000.84,4002.03,94,16,0,hold,0.0002599356659227503,0,0.0,1.0,
2025-11-07 22:44:00,4002.0,4002.0,4001.11,4001.14,82,17,0,hold,-0.0002223871385272913,0,0.0,1.0,
2025-11-07 22:45:00,4001.13,4001.62,4000.22,4000.22,93,10,0,hold,-0.0002299344686764737,0,0.0,1.0,
2025-11-07 22:46:00,4000.17,4000.92,4000.03,4000.65,86,17,0,hold,0.00010749408782517733,0,0.0,1.0,
2025-11-07 22:47:00,4000.67,4001.4,4000.59,4000.81,80,17,0,hold,3.999350105599042e-05,0,0.0,1.0,
2025-11-07 22:48:00,4000.81,4001.21,3999.85,3999.85,78,17,0,hold,-0.0002399514098395672,0,0.0,1.0,
2025-11-07 22:49:00,3999.71,4000.74,3999.42,3999.47,78,17,0,hold,-9.500356263358878e-05,0,0.0,1.0,
2025-11-07 22:50:00,3999.48,4001.03,3999.08,4000.71,83,17,0,hold,0.0003100410804433018,0,0.0,1.0,
2025-11-07 22:51:00,4000.86,4001.35,4000.54,4001.0,80,17,0,hold,7.248713353380509e-05,0,0.0,1.0,
2025-11-07 22:52:00,4000.99,4001.06,4000.15,4000.58,73,17,0,hold,-0.00010497375656093322,0,0.0,1.0,
2025-11-07 22:53:00,4000.57,4000.86,3999.8,4000.21,76,17,0,hold,-9.248658944449595e-05,0,0.0,1.0,
2025-11-07 22:54:00,4000.15,4001.32,4000.03,4001.14,83,17,0,hold,0.0002324877943906678,0,0.0,1.0,
2025-11-07 22:55:00,4001.3,4002.46,4000.6,4002.4,89,17,0,hold,0.000314910250578615,0,0.0,1.0,
2025-11-07 22:56:00,4002.43,4003.41,4002.39,4003.41,84,17,0,hold,0.0002523485908454415,0,0.0,1.0,
2025-11-07 22:57:00,4003.41,4004.64,4003.2,4004.54,80,17,0,hold,0.0002822593738838197,0,0.0,1.0,
2025-11-07 22:58:00,4004.54,4005.89,4004.02,4005.24,91,16,0,hold,0.00017480160018368274,0,0.0,1.0,
2025-11-07 22:59:00,4004.99,4004.99,4003.89,4004.08,85,16,0,hold,-0.00028962059701787,0,0.0,1.0,
2025-11-07 23:00:00,4003.43,4004.99,4003.43,4004.77,57,16,0,hold,0.0001723242292861471,0,0.0,1.0,
2025-11-07 23:01:00,4004.76,4004.76,4003.59,4004.03,60,16,0,hold,-0.00018477965026697518,0,0.0,1.0,
2025-11-07 23:02:00,4004.05,4004.79,4003.8,4004.46,50,16,0,hold,0.00010739180275876059,0,0.0,1.0,
2025-11-07 23:03:00,4004.46,4005.08,4004.22,4004.83,45,16,0,hold,9.23969773702904e-05,0,0.0,1.0,
2025-11-07 23:04:00,4004.85,4004.91,4004.47,4004.66,44,17,0,hold,-4.244874314263125e-05,0,0.0,1.0,
2025-11-07 23:05:00,4004.67,4004.85,4003.57,4003.63,40,12,0,hold,-0.0002572003615787244,0,0.0,1.0,
2025-11-07 23:06:00,4003.69,4004.42,4003.39,4004.14,38,17,0,hold,0.0001273843986582257,0,0.0,1.0,
2025-11-07 23:07:00,4004.14,4004.15,4003.33,4003.65,43,17,0,hold,-0.0001223733435893326,0,0.0,1.0,
2025-11-07 23:08:00,4003.61,4003.79,4002.81,4003.71,49,16,0,hold,1.498632497853869e-05,0,0.0,1.0,
2025-11-07 23:09:00,4003.83,4004.22,4003.63,4004.22,42,16,0,hold,0.00012738185333094343,0,0.0,1.0,
2025-11-07 23:10:00,4004.1,4004.34,4002.94,4002.98,35,16,0,hold,-0.0003096732946740177,0,0.0,1.0,
2025-11-07 23:11:00,4003.12,4003.32,4002.95,4003.07,27,16,0,hold,2.248324997888851e-05,0,0.0,1.0,
2025-11-07 23:12:00,4003.11,4003.33,4003.11,4003.14,15,16,0,hold,1.748657905054074e-05,0,0.0,1.0,
2025-11-07 23:13:00,4003.14,4003.32,4003.14,4003.21,24,16,0,hold,1.7486273275579833e-05,0,0.0,1.0,
2025-11-07 23:14:00,4003.16,4003.26,4002.62,4002.67,28,16,0,hold,-0.00013489174937109105,0,0.0,1.0,
2025-11-07 23:15:00,4002.72,4002.95,4002.59,4002.59,38,16,0,hold,-1.998665890512452e-05,0,0.0,1.0,
2025-11-07 23:16:00,4002.37,4002.61,4002.16,4002.23,28,16,0,hold,-8.994176270871179e-05,0,0.0,1.0,
2025-11-07 23:17:00,4002.22,4002.61,4002.2,4002.51,18,16,0,hold,6.996099674427825e-05,0,0.0,1.0,
2025-11-07 23:18:00,4002.49,4002.7,4002.47,4002.7,16,16,0,hold,4.7470212441558246e-05,0,0.0,1.0,
2025-11-07 23:19:00,4002.7,4002.7,4001.85,4001.97,27,16,0,hold,-0.00018237689559552628,0,0.0,1.0,
2025-11-07 23:20:00,4001.97,4002.02,4001.13,4001.52,43,17,0,hold,-0.00011244462102411035,0,0.0,1.0,
2025-11-07 23:21:00,4001.52,4001.63,4001.2,4001.63,27,17,0,hold,2.748955396958408e-05,0,0.0,1.0,
2025-11-07 23:22:00,4001.69,4001.73,4001.3,4001.73,38,17,0,hold,2.4989816649778618e-05,0,0.0,1.0,
2025-11-07 23:23:00,4001.69,4001.77,4001.41,4001.5,28,17,0,hold,-5.747514200105108e-05,0,0.0,1.0,
2025-11-07 23:24:00,4001.47,4001.74,4001.45,4001.74,24,17,0,hold,5.9977508434228e-05,0,0.0,1.0,
2025-11-07 23:25:00,4002.03,4002.72,4002.03,4002.42,46,17,0,hold,0.00016992608215438132,0,0.0,1.0,
2025-11-07 23:26:00,4002.35,4002.51,4002.28,4002.49,31,17,0,hold,1.748941890156175e-05,0,0.0,1.0,
2025-11-07 23:27:00,4002.48,4002.51,4002.12,4002.17,22,17,0,hold,-7.995023098117393e-05,0,0.0,1.0,
2025-11-07 23:28:00,4002.12,4002.16,4001.48,4001.61,29,17,0,hold,-0.00013992409118046556,0,0.0,1.0,
2025-11-07 23:29:00,4001.6,4001.98,4001.39,4001.95,47,17,0,hold,8.496580126493569e-05,0,0.0,1.0,
2025-11-07 23:30:00,4001.97,4002.29,4001.56,4002.09,33,17,0,hold,3.49829458139439e-05,0,0.0,1.0,
2025-11-07 23:31:00,4001.99,4002.26,4001.74,4001.85,33,17,0,hold,-5.996866637192344e-05,0,0.0,1.0,
2025-11-07 23:32:00,4001.82,4001.82,4000.66,4000.66,31,17,0,hold,-0.000297362469857676,0,0.0,1.0,
2025-11-07 23:33:00,4000.71,4000.8,4000.48,4000.49,24,17,0,hold,-4.249298865688367e-05,0,0.0,1.0,
2025-11-07 23:34:00,4000.46,4000.73,4000.43,4000.51,31,17,0,hold,4.999387575033154e-06,0,0.0,1.0,
2025-11-07 23:35:00,4000.6,4000.65,4000.06,4000.21,31,17,0,hold,-7.499043871905808e-05,0,0.0,1.0,
2025-11-07 23:36:00,4000.06,4000.17,3999.99,4000.11,24,17,0,hold,-2.499868756888901e-05,0,0.0,1.0,
2025-11-07 23:37:00,4000.1,4000.13,3999.94,3999.99,11,17,0,hold,-2.9999175022776825e-05,0,0.0,1.0,
2025-11-07 23:38:00,3999.97,3999.97,3999.51,3999.51,22,17,0,hold,-0.00012000030000058892,0,0.0,1.0,
2025-11-07 23:39:00,3999.51,3999.54,3999.18,3999.4,47,17,0,hold,-2.750336916279572e-05,0,0.0,1.0,
2025-11-07 23:40:00,3999.38,3999.51,3999.05,3999.23,27,10,0,hold,-4.250637595637485e-05,0,0.0,1.0,
2025-11-07 23:41:00,3999.14,3999.56,3999.06,3999.45,30,17,0,hold,5.501058953849558e-05,0,0.0,1.0,
2025-11-07 23:42:00,3999.47,3999.89,3999.47,3999.79,26,17,0,hold,8.501168910735046e-05,0,0.0,1.0,
2025-11-07 23:43:00,3999.71,4000.11,3999.69,3999.71,26,17,0,hold,-2.000105005506292e-05,0,0.0,1.0,
2025-11-07 23:44:00,3999.64,4000.67,3999.46,4000.54,39,17,0,hold,0.00020751504484062266,0,0.0,1.0,
2025-11-07 23:45:00,4000.59,4000.59,3998.98,3999.3,62,17,0,hold,-0.00030995815564893725,0,0.0,1.0,
2025-11-07 23:46:00,3999.31,3999.65,3998.48,3999.58,43,17,0,hold,7.001225214398055e-05,0,0.0,1.0,
2025-11-07 23:47:00,3999.5,3999.5,3999.02,3999.06,36,17,0,hold,-0.0001300136514333916,0,0.0,1.0,
2025-11-07 23:48:00,3999.1,3999.36,3998.99,3999.29,32,17,0,hold,5.751351567617746e-05,0,0.0,1.0,
2025-11-07 23:49:00,3999.32,3999.82,3999.24,3999.59,37,17,0,hold,7.501331486348128e-05,0,0.0,1.0,
2025-11-07 23:50:00,3999.55,4001.05,3999.54,4001.05,55,17,0,hold,0.00036503741633509,0,0.0,1.0,
2025-11-07 23:51:00,4001.05,4001.98,4000.62,4001.37,52,17,0,hold,7.997900551104387e-05,0,0.0,1.0,
2025-11-07 23:52:00,4000.85,4001.61,4000.85,4001.61,37,17,0,hold,5.997945703595242e-05,0,0.0,1.0,
2025-11-07 23:53:00,4001.59,4001.78,4001.25,4001.77,26,17,0,hold,3.9983906477525366e-05,0,0.0,1.0,
2025-11-07 23:54:00,4001.75,4002.19,4001.22,4001.48,47,17,0,hold,-7.246793293969045e-05,0,0.0,1.0,
2025-11-07 23:55:00,4000.83,4001.87,4000.79,4001.76,11,50,0,hold,6.997410957954031e-05,0,0.0,1.0,
2025-11-07 23:56:00,4001.76,4001.76,4000.65,4000.79,19,50,0,hold,-0.00024239334692743864,0,0.0,1.0,
2025-11-10 01:00:00,3999.57,4001.25,3997.76,3999.92,170,15,0,hold,-0.00021745705223219502,0,0.0,1.0,
2025-11-10 01:01:00,3999.39,4007.32,3999.39,4006.51,200,15,0,hold,0.001647532950659114,0,0.0,1.0,
2025-11-10 01:02:00,4006.51,4010.73,4006.19,4009.15,184,15,0,hold,0.0006589275953385876,0,0.0,1.0,
2025-11-10 01:03:00,4009.48,4009.74,4006.15,4007.29,174,15,0,hold,-0.0004639387401319528,0,0.0,1.0,
2025-11-10 01:04:00,4007.29,4008.04,4005.58,4006.62,117,15,0,hold,-0.0001671952865902604,0,0.0,1.0,
2025-11-10 01:05:00,4006.62,4007.32,4005.36,4005.67,65,15,0,hold,-0.00023710758694350798,0,0.0,1.0,
2025-11-10 01:06:00,4006.15,4008.77,4005.81,4008.65,72,17,0,hold,0.0007439454573141546,0,0.0,1.0,
2025-11-10 01:07:00,4008.64,4010.04,4008.42,4009.84,80,17,0,hold,0.000296858044478876,0,0.0,1.0,
2025-11-10 01:08:00,4009.86,4010.34,4008.34,4008.53,86,17,0,hold,-0.000326696327035525,0,0.0,1.0,
2025-11-10 01:09:00,4008.51,4010.59,4008.38,4009.46,55,19,0,hold,0.0002320052488069546,0,0.0,1.0,
2025-11-10 01:10:00,4009.43,4009.92,4008.08,4008.9,64,19,0,hold,-0.00013966968120393553,0,0.0,1.0,
2025-11-10 01:11:00,4008.99,4010.0,4008.19,4009.76,58,19,0,hold,0.000214522687021379,0,0.0,1.0,
2025-11-10 01:12:00,4009.88,4010.2,4008.23,4009.14,80,19,0,hold,-0.0001546227205618811,0,0.0,1.0,
2025-11-10 01:13:00,4009.6,4010.93,4009.5,4010.58,54,16,0,hold,0.000359179275355892,0,0.0,1.0,
2025-11-10 01:14:00,4010.58,4011.63,4010.58,4010.75,70,8,0,hold,4.238788404675731e-05,0,0.0,1.0,
2025-11-10 01:15:00,4010.48,4011.56,4008.94,4009.05,68,19,0,hold,-0.0004238608739013383,0,0.0,1.0,
2025-11-10 01:16:00,4008.97,4009.05,4007.45,4008.24,79,18,0,hold,-0.00020204287798863962,0,0.0,1.0,
2025-11-10 01:17:00,4008.24,4010.31,4007.57,4007.64,76,18,0,hold,-0.00014969163523137485,0,0.0,1.0,
2025-11-10 01:18:00,4007.69,4007.85,4005.63,4006.53,87,18,0,hold,-0.0002769709854177904,0,0.0,1.0,
2025-11-10 01:19:00,4006.53,4006.87,4004.46,4006.68,88,18,0,hold,3.743888102669679e-05,0,0.0,1.0,
2025-11-10 01:20:00,4006.74,4008.98,4006.74,4008.08,86,18,0,hold,0.0003494164744877182,0,0.0,1.0,
2025-11-10 01:21:00,4008.07,4010.19,4008.07,4009.53,71,18,0,hold,0.00036176922616326657,0,0.0,1.0,
2025-11-10 01:22:00,4009.53,4009.99,4008.77,4009.67,70,18,0,hold,3.4916810698559786e-05,0,0.0,1.0,
2025-11-10 01:23:00,4009.61,4010.32,4009.2,4009.99,47,18,0,hold,7.980706641697033e-05,0,0.0,1.0,
2025-11-10 01:24:00,4009.95,4010.97,4009.77,4010.65,66,18,0,hold,0.00016458893912463246,0,0.0,1.0,
2025-11-10 01:25:00,4010.57,4010.67,4009.05,4009.8,70,18,0,hold,-0.00021193572114241999,0,0.0,1.0,
2025-11-10 01:26:00,4009.87,4010.02,4008.72,4009.32,46,18,0,hold,-0.00011970671853955839,0,0.0,1.0,
2025-11-10 01:27:00,4009.24,4009.39,4008.13,4008.13,58,18,0,hold,-0.0002968084363433876,0,0.0,1.0,
2025-11-10 01:28:00,4008.11,4008.85,4007.88,4008.85,67,17,0,hold,0.0001796348920817259,0,0.0,1.0,
2025-11-10 01:29:00,4009.14,4010.03,4008.32,4008.92,91,17,0,hold,1.7461366726090333e-05,0,0.0,1.0,
2025-11-10 01:30:00,4008.81,4008.92,4007.8,4008.1,75,18,0,hold,-0.0002045438671762767,0,0.0,1.0,
2025-11-10 01:31:00,4008.18,4008.73,4007.28,4008.27,62,18,0,hold,4.241411142436036e-05,0,0.0,1.0,
2025-11-10 01:32:00,4008.25,4008.27,4007.19,4007.69,47,18,0,hold,-0.00014470083103179654,0,0.0,1.0,
2025-11-10 01:33:00,4007.66,4008.29,4006.16,4006.26,80,18,0,hold,-0.00035681402503684456,0,0.0,1.0,
2025-11-10 01:34:00,4006.22,4006.62,4004.15,4004.34,78,18,0,hold,-0.0004792499737910072,0,0.0,1.0,
2025-11-10 01:35:00,4004.36,4005.11,4003.6,4004.74,93,18,0,hold,9.989161759471621e-05,0,0.0,1.0,
2025-11-10 01:36:00,4004.81,4005.71,4004.3,4005.71,71,18,0,hold,0.0002422129776216142,0,0.0,1.0,
2025-11-10 01:37:00,4006.04,4006.29,4005.1,4005.46,55,14,0,hold,-6.241090842817876e-05,0,0.0,1.0,
2025-11-10 01:38:00,4006.0,4006.74,4005.49,4005.5,45,18,0,hold,9.986368606940133e-06,0,0.0,1.0,
2025-11-10 01:39:00,4005.51,4006.66,4004.88,4006.07,61,5,0,hold,0.00014230433154427402,0,0.0,1.0,
2025-11-10 01:40:00,4006.0,4007.5,4005.83,4007.3,57,18,0,hold,0.00030703407579002473,0,0.0,1.0,
2025-11-10 01:41:00,4007.24,4008.01,4006.46,4007.98,48,18,0,hold,0.00016969031517466426,0,0.0,1.0,
2025-11-10 01:42:00,4008.28,4009.26,4008.28,4009.26,58,18,0,hold,0.0003193628710722596,0,0.0,1.0,
2025-11-10 01:43:00,4009.26,4009.26,4007.5,4007.54,45,18,0,hold,-0.00042900684914426446,0,0.0,1.0,
2025-11-10 01:44:00,4007.54,4008.06,4006.9,4007.23,53,18,0,hold,-7.735418735677069e-05,0,0.0,1.0,
2025-11-10 01:45:00,4007.29,4007.93,4006.46,4007.28,71,18,0,hold,1.2477447014491716e-05,0,0.0,1.0,
2025-11-10 01:46:00,4007.29,4008.14,4006.93,4007.44,50,18,0,hold,3.992733225532952e-05,0,0.0,1.0,
2025-11-10 01:47:00,4007.39,4007.44,4006.82,4006.9,50,18,0,hold,-0.00013474936617885458,0,0.0,1.0,
2025-11-10 01:48:00,4006.75,4007.04,4006.21,4006.8,46,18,0,hold,-2.4956949262522343e-05,0,0.0,1.0,
2025-11-10 01:49:00,4006.89,4007.32,4006.23,4006.7,53,18,0,hold,-2.4957572127504157e-05,0,0.0,1.0,
2025-11-10 01:50:00,4006.71,4006.91,4005.11,4006.17,80,18,0,hold,-0.00013227843362362268,0,0.0,1.0,
2025-11-10 01:51:00,4006.11,4007.66,4006.05,4007.16,88,18,0,hold,0.000247118819221237,0,0.0,1.0,
2025-11-10 01:52:00,4007.16,4008.32,4007.16,4008.14,48,18,0,hold,0.0002445622336018083,0,0.0,1.0,
2025-11-10 01:53:00,4008.36,4008.36,4006.01,4006.97,58,18,0,hold,-0.0002919059713483163,0,0.0,1.0,
2025-11-10 01:54:00,4006.96,4008.54,4006.66,4008.17,64,18,0,hold,0.0002994781593075313,0,0.0,1.0,
2025-11-10 01:55:00,4008.17,4009.1,4007.64,4008.77,58,18,0,hold,0.00014969424949540233,0,0.0,1.0,
2025-11-10 01:56:00,4008.77,4009.22,4008.14,4008.69,52,18,0,hold,-1.9956245930763394e-05,0,0.0,1.0,
2025-11-10 01:57:00,4008.73,4010.31,4008.05,4010.31,78,18,0,hold,0.0004041220448576244,0,0.0,1.0,
2025-11-10 01:58:00,4010.32,4011.14,4010.28,4010.33,65,18,0,hold,4.987145632018297e-06,0,0.0,1.0,
2025-11-10 01:59:00,4010.32,4012.09,4010.3,4011.81,65,18,0,hold,0.0003690469362871429,0,0.0,1.0,
2025-11-10 02:00:00,4011.83,4013.24,4011.21,4012.48,92,17,0,hold,0.0001670069120920381,0,0.0,1.0,
2025-11-10 02:01:00,4012.58,4014.45,4012.58,4013.47,101,11,0,hold,0.000246730201770351,0,0.0,1.0,
2025-11-10 02:02:00,4013.47,4013.74,4012.38,4013.39,104,17,0,hold,-1.9932876039963077e-05,0,0.0,1.0,
2025-11-10 02:03:00,4013.47,4016.24,4013.47,4015.65,100,17,0,hold,0.0005631149726292861,0,0.0,1.0,
2025-11-10 02:04:00,4015.42,4016.9,4015.16,4016.82,91,17,0,hold,0.00029136005378949115,0,0.0,1.0,
2025-11-10 02:05:00,4016.58,4016.58,4015.59,4015.8,93,17,0,hold,-0.00025393221503577923,0,0.0,1.0,
2025-11-10 02:06:00,4015.73,4016.4,4015.15,4016.4,84,17,0,hold,0.00014940983116695783,0,0.0,1.0,
2025-11-10 02:07:00,4016.27,4017.03,4015.76,4015.76,87,17,0,hold,-0.0001593466786176112,0,0.0,1.0,
2025-11-10 02:08:00,4015.73,4015.73,4014.1,4014.81,101,17,0,hold,-0.00023656792238591073,0,0.0,1.0,
2025-11-10 02:09:00,4014.75,4015.29,4013.77,4014.16,79,17,0,hold,-0.0001619005631648962,0,0.0,1.0,
2025-11-10 02:10:00,4014.16,4016.47,4013.76,4016.41,71,17,0,hold,0.0005605157741594979,0,0.0,1.0,
2025-11-10 02:11:00,4016.36,4016.64,4014.78,4014.95,84,17,0,hold,-0.0003635087055355868,0,0.0,1.0,
2025-11-10 02:12:00,4014.93,4015.71,4014.28,4014.72,72,17,0,hold,-5.728589397124839e-05,0,0.0,1.0,
