time,open,high,low,close,tick_volume,spread,real_volume,returns,rsi,atr,volatility_ratio,signal,momentum,position_size,stop_loss,take_profit,position,strategy_returns,cumulative,total_commission
2025-09-12 17:00:00,3650.37,3653.31,3649.58,3652.05,1211,14,0,0.00043008042777947786,54.14305949008514,4.251999999999976,1.1094875273979747,buy,BULLISH,1.0,3645.672,3664.806,1.0,0.0015676954876333582,1.00304,
2025-09-12 17:15:00,3652.03,3654.21,3651.49,3652.66,1136,5,0,0.00016702947659519296,52.891960712985956,4.052499999999986,1.0612528151678624,buy,BULLISH,1.0,3646.5812499999997,3664.8174999999997,1.0,0.0006081512202900097,1.0036499999999997,
2025-09-12 17:30:00,3652.95,3653.55,3648.47,3649.69,1140,5,0,-0.0008131060651689337,50.06887052341592,4.089500000000021,1.0689267604161277,buy,BULLISH,1.0,3643.55575,3661.9585,1.0,-0.0029591989239274863,1.0006799999999998,
2025-09-12 17:45:00,3649.72,3650.05,3647.49,3648.16,1087,5,0,-0.00041921368664188385,49.69241285030709,4.059500000000048,1.0640333403229276,sell,BEARISH,1.0,3654.24925,3635.9815,1.0,-0.001528960306991456,0.9991499999999996,
2025-09-12 18:00:00,3648.13,3648.3,3642.02,3644.09,1152,5,0,-0.001115630893381736,43.954050785973386,4.28400000000006,1.1052631578947463,sell,BEARISH,1.0,3650.516,3631.238,1.0,-0.00407346244307627,0.99508,
2025-09-12 18:15:00,3643.77,3645.87,3642.42,3644.6,1143,13,0,0.0001399526356373748,46.25076828518731,4.239500000000066,1.101683904162998,sell,BEARISH,1.0,3650.95925,3631.8814999999995,1.0,0.0005125216063026627,0.9955899999999996,
2025-09-12 18:30:00,3644.53,3647.3,3644.41,3646.96,987,14,0,0.0006475333369917458,51.55463429079093,4.296000000000072,1.1214367756082417,hold,NEUTRAL,1.0,,,1.0,0.002370453700820674,0.9979499999999998,
2025-09-12 18:45:00,3646.96,3647.05,3643.51,3644.5,942,15,0,-0.0006745344067388137,52.950121654501324,4.319500000000085,1.124635492605724,hold,NEUTRAL,1.0,,,1.0,-0.0024650533593867374,0.9954899999999998,
2025-09-12 19:00:00,3644.39,3645.29,3642.77,3643.71,917,11,0,-0.00021676498833855806,57.8213218199935,4.306500000000097,1.1156157712035857,hold,NEUTRAL,1.0,,,1.0,-0.0007935790414770327,0.9946999999999998,
2025-09-12 19:15:00,3643.77,3646.87,3643.65,3646.7,885,5,0,0.0008205921986106368,52.470059880239035,4.29950000000008,1.1113839631908373,buy,BULLISH,1.0,3640.2507499999997,3659.5985,1.0,0.0030059314366137624,0.9976899999999996,
2025-09-12 19:30:00,3646.69,3647.55,3645.86,3647.21,897,12,0,0.00013985246935588336,45.68006843455942,4.282500000000073,1.1132050948791434,hold,NEUTRAL,1.0,,,1.0,0.0005111808277122876,0.9981999999999999,
2025-09-12 19:45:00,3647.31,3649.64,3647.31,3649.17,874,6,0,0.0005373970788631333,50.64102564102598,4.28250000000005,1.1099160273688675,buy,BULLISH,1.0,3642.74625,3662.0175000000004,1.0,0.001963534361851371,1.00016,
2025-09-12 20:00:00,3649.12,3650.32,3648.38,3650.0,848,5,0,0.00022744898154924975,47.92899408284015,4.164500000000044,1.07810396603501,hold,NEUTRAL,1.0,,,1.0,0.0008298672212445624,1.0009899999999998,
2025-09-12 20:15:00,3649.96,3650.56,3647.51,3647.87,936,14,0,-0.0005835616438356617,44.839857651245204,3.9605000000000246,1.0186995215803327,hold,NEUTRAL,1.0,,,1.0,-0.0021278933855484183,0.9988599999999996,
2025-09-12 20:30:00,3647.89,3650.1,3647.68,3649.43,853,12,0,0.0004276468185544502,44.81803797468272,3.807500000000027,0.9791441649951195,hold,NEUTRAL,1.0,,,1.0,0.0015617804296896853,1.0004199999999996,
2025-09-12 20:45:00,3649.4,3650.0,3648.51,3648.68,744,13,0,-0.00020551154563863694,42.17151848937829,3.50300000000002,0.9129052434066554,hold,NEUTRAL,1.0,,,1.0,-0.0007496851322444931,0.9996699999999996,
2025-09-12 21:00:00,3648.75,3648.78,3647.02,3648.41,762,5,0,-7.399936415364294e-05,47.183098591548834,3.255000000000018,0.8582502768549303,sell,BEARISH,1.0,3653.2925,3638.645,1.0,-0.00027008912941273167,0.9993999999999996,
2025-09-12 21:15:00,3648.44,3649.02,3647.51,3647.9,804,16,0,-0.00013978692087779354,49.400921658986704,3.186000000000013,0.8471151289550677,sell,BEARISH,1.0,3652.679,3638.342,1.0,-0.0005103061837099521,0.9988899999999998,
2025-09-12 21:30:00,3647.84,3649.37,3647.58,3648.87,706,16,0,0.00026590641190815667,62.84946236559109,2.989500000000021,0.7974977324867993,hold,BULLISH,1.0,,,1.0,0.0009710778964648892,0.9998599999999996,
2025-09-12 21:45:00,3648.88,3649.05,3648.27,3648.57,636,16,0,-8.221723437662476e-05,60.79390973355187,2.742500000000041,0.7473566601264536,hold,NEUTRAL,1.0,,,1.0,-0.00030004200588051866,0.9995599999999999,
2025-09-12 22:00:00,3648.41,3648.42,3646.72,3647.19,677,14,0,-0.00037823037518813774,50.66053991958652,2.648500000000058,0.7297751570594211,hold,NEUTRAL,1.0,,,1.0,-0.0013806074672857438,0.9981799999999998,
2025-09-12 22:15:00,3647.13,3647.57,3646.0,3646.02,651,15,0,-0.0003207949133442467,54.714640198511276,2.5910000000000535,0.718365309970069,hold,NEUTRAL,1.0,,,1.0,-0.0011721332825743724,0.9970099999999997,
2025-09-12 22:30:00,3646.11,3646.56,3644.73,3645.81,729,10,0,-5.7597051031033075e-05,56.75675675675667,2.4285000000000307,0.6823545939870809,hold,NEUTRAL,1.0,,,1.0,-0.0002106297830513082,0.9967999999999997,
2025-09-12 22:45:00,3645.82,3646.79,3643.61,3644.11,895,13,0,-0.0004662886985333792,40.91228070175518,2.459500000000003,0.6886269459065958,hold,BEARISH,1.0,,,1.0,-0.0017054574638842857,0.9950999999999999,
2025-09-12 23:00:00,3644.22,3645.4,3641.95,3642.29,743,13,0,-0.0004994360762985428,34.19023136246712,2.3180000000000063,0.6533258173618939,hold,BEARISH,1.0,,,1.0,-0.0018289619133756707,0.9932799999999997,
2025-09-12 23:15:00,3642.29,3643.23,3641.85,3642.92,738,15,0,0.00017296810523048656,28.039353478565744,2.214500000000021,0.6262372037780698,hold,STRONG_BEARISH,1.0,,,1.0,0.0006342622422681465,0.9939099999999998,
2025-09-12 23:30:00,3642.87,3643.01,3641.37,3642.29,542,14,0,-0.00017293819243902053,22.523164647183975,2.152000000000021,0.631826189078098,hold,STRONG_BEARISH,1.0,,,1.0,-0.0006338602086709555,0.9932799999999997,
2025-09-12 23:45:00,3642.29,3643.74,3641.97,3642.6,489,9,0,8.5111289875206e-05,28.419328419327755,2.0635000000000217,0.6110091199810503,hold,STRONG_BEARISH,1.0,,,1.0,0.0003120972938144284,0.9935899999999996,
2025-09-15 01:00:00,3644.63,3646.25,3643.39,3643.72,925,5,0,0.0003074726843463882,25.743415463040506,2.120000000000027,0.6221022360467198,hold,STRONG_BEARISH,1.0,,,1.0,0.001127225515554553,0.9947099999999995,
2025-09-15 01:15:00,3643.71,3644.11,3639.68,3642.46,681,8,0,-0.0003458004456983188,24.67426710097655,2.180500000000052,0.647339983374906,hold,NEUTRAL,1.0,,,1.0,-0.0012667008474829267,0.9934499999999998,
2025-09-15 01:30:00,3642.46,3642.67,3641.17,3641.28,583,15,0,-0.00032395688628006347,22.971948445791824,2.171000000000049,0.6683701742503623,hold,STRONG_BEARISH,1.0,,,1.0,-0.0011877799587295401,0.99227,
2025-09-15 01:45:00,3641.29,3642.21,3640.13,3642.06,426,15,0,0.00021421038755597976,28.306092124812324,2.1535000000000535,0.6824375713018228,hold,STRONG_BEARISH,1.0,,,1.0,0.0007860763703424478,0.9930499999999998,
2025-09-15 02:00:00,3642.04,3642.04,3639.17,3639.73,600,6,0,-0.0006397478350164132,19.163292847502248,2.2010000000000445,0.7039595726987846,hold,STRONG_BEARISH,1.0,,,1.0,-0.0023463068324857117,0.9907199999999998,
2025-09-15 02:15:00,3639.72,3639.92,3637.57,3639.2,583,5,0,-0.00014561519673172985,18.87043189368599,2.1660000000000537,0.6963734567901327,hold,STRONG_BEARISH,1.0,,,1.0,-0.0005349644702844492,0.9901899999999996,
2025-09-15 02:30:00,3639.16,3639.45,3636.81,3637.77,630,9,0,-0.00039294350406682277,18.80794701986619,2.1770000000000436,0.6961053910596725,hold,STRONG_BEARISH,1.0,,,1.0,-0.0014441672810266981,0.9887599999999998,
2025-09-15 02:45:00,3637.73,3638.47,3637.23,3638.21,448,15,0,0.00012095322134175746,22.82533054975555,2.164500000000044,0.7061068702290136,hold,STRONG_BEARISH,1.0,,,1.0,0.00044500182046203207,0.9891999999999999,
2025-09-15 03:00:00,3638.2,3641.67,3634.82,3641.33,1017,15,0,0.0008575645715886981,37.037037037036455,2.419000000000028,0.7637661025511508,hold,BEARISH,1.0,,,1.0,0.003154063890012049,0.9923199999999998,
2025-09-15 03:15:00,3641.3,3642.57,3639.11,3639.33,729,15,0,-0.000549249862001,36.40500568828116,2.516500000000042,0.7925984251968545,hold,BEARISH,1.0,,,1.0,-0.002015478877781307,0.9903199999999998,
2025-09-15 03:30:00,3639.32,3639.32,3633.49,3634.12,959,5,0,-0.0014315821868311485,30.51979017644176,2.719000000000051,0.8401829305976186,sell,BEARISH,1.0,3638.1985,3625.9629999999997,1.0,-0.00526092576137005,0.9851099999999997,
2025-09-15 03:45:00,3634.04,3635.02,3632.06,3633.35,837,15,0,-0.000211880730410674,27.333017527237047,2.828000000000043,0.8760299857505749,sell,STRONG_BEARISH,1.0,3637.592,3624.866,0.0,-0.01599579189663869,0.9693523854447019,
2025-09-15 04:00:00,3633.4,3634.03,3626.69,3628.67,1386,7,0,-0.001288067485928912,22.93322734499114,3.102500000000032,0.930452255278309,sell,STRONG_BEARISH,1.0,3633.32375,3619.3625,-1.0,0.0316165875438974,1.0,
2025-09-15 04:15:00,3628.77,3632.51,3626.75,3631.78,1176,6,0,0.0008570633317441789,30.65092989985685,3.3120000000000345,0.9738312261099663,sell,BEARISH,1.0,3636.748,3621.844,-1.0,-0.003110000000000168,0.9968899999999998,
2025-09-15 04:30:00,3631.84,3632.96,3628.68,3631.22,1089,13,0,-0.0001541943619933761,27.189781021897517,3.4345000000000483,1.0099688290301734,sell,STRONG_BEARISH,1.0,3636.37175,3620.9165,-1.0,0.0005617470332739405,0.9974500000000003,
2025-09-15 04:45:00,3631.18,3634.74,3629.9,3634.39,1030,15,0,0.0008729848370521154,36.233367451381476,3.517500000000041,1.048497674973175,hold,NEUTRAL,1.0,,,-1.0,-0.003178104165622364,0.9942800000000002,
2025-09-15 05:00:00,3634.39,3640.79,3634.36,3640.6,1016,5,0,0.0017086773846506365,49.009900990098586,3.666500000000019,1.086756772778466,hold,NEUTRAL,1.0,,,-1.0,-0.006245725550146908,0.9880700000000001,
2025-09-15 05:15:00,3640.65,3644.89,3640.64,3643.07,944,5,0,0.0006784595945723559,51.40160976963669,3.812000000000012,1.1523579201934637,buy,BULLISH,1.0,3637.3520000000003,3654.5060000000003,-1.0,-0.0024998228870426464,0.9855999999999999,
2025-09-15 05:30:00,3643.03,3645.44,3641.86,3644.86,884,13,0,0.0004913438391247471,57.22738799661877,3.908999999999992,1.2045482558856047,buy,BULLISH,1.0,3638.9965,3656.587,-1.0,-0.0018161525974025317,0.98381,
2025-09-15 05:45:00,3644.67,3644.95,3639.91,3641.02,974,15,0,-0.001053538407510879,52.345360824742436,4.072499999999991,1.2385195547715957,buy,BULLISH,1.0,3634.91125,3653.2375,-1.0,0.0039031926896455627,0.9876500000000001,
2025-09-15 06:00:00,3641.0,3643.46,3640.12,3642.82,852,15,0,0.0004943669631038983,56.44625989277516,4.056999999999993,1.2519286551872968,buy,BULLISH,1.0,3636.7345,3654.991,-1.0,-0.001822507973472609,0.9858499999999999,
2025-09-15 06:15:00,3643.05,3644.21,3641.1,3643.96,782,15,0,0.00031294436727580255,57.2109355405065,3.9909999999999854,1.2517250031363498,buy,BULLISH,1.0,3637.9735,3655.933,-1.0,-0.0011563625297964508,0.9847100000000001,
2025-09-15 06:30:00,3643.77,3645.85,3643.42,3644.94,773,15,0,0.0002689381881249009,54.783991518685454,4.037499999999977,1.2767202124968169,buy,BULLISH,1.0,3638.88375,3657.0525,-1.0,-0.0009952168658793337,0.98373,
2025-09-15 06:45:00,3644.91,3646.43,3644.76,3646.12,683,15,0,0.00032373646754124685,59.198049309130084,4.016999999999962,1.278729229006155,buy,BULLISH,1.0,3640.0945,3658.171,-1.0,-0.0011995161273925525,0.9825500000000001,
2025-09-15 07:00:00,3646.16,3646.83,3645.3,3645.92,540,15,0,-5.4852829857399144e-05,68.4952978056426,3.9489999999999554,1.2861516414799192,buy,BULLISH,1.0,3639.9965,3657.767,-1.0,0.0002035519820873244,0.98275,
2025-09-15 07:15:00,3645.94,3646.45,3644.47,3645.2,596,15,0,-0.00019748101987981936,68.60282574568227,3.930499999999961,1.2849810383156661,buy,BULLISH,1.0,3639.3042499999997,3656.9914999999996,-1.0,0.000732638005596753,0.9834700000000003,
2025-09-15 07:30:00,3645.16,3645.25,3644.06,3644.33,560,12,0,-0.000238670031822652,77.92439372325137,3.85799999999997,1.3047007101792263,buy,STRONG_BULLISH,1.0,3638.543,3655.904,-1.0,0.0008846228151340174,0.9843400000000001,
2025-09-15 07:45:00,3644.31,3645.6,3643.69,3645.6,546,14,0,0.0003484865530838377,76.37404580152543,3.8914999999999735,1.3298817579112758,buy,STRONG_BULLISH,1.0,3639.76275,3657.2745,-1.0,-0.0012902046041002313,0.9830700000000001,
2025-09-15 08:00:00,3645.64,3645.8,3642.49,3642.8,635,7,0,-0.0007680491551458335,70.35864978903017,3.7144999999999984,1.2657602398964076,hold,NEUTRAL,1.0,,,-1.0,0.002848220370878618,0.9858699999999999,
2025-09-15 08:15:00,3642.82,3645.77,3642.35,3645.31,795,15,0,0.0006890304161633054,69.65442764578864,3.7125,1.2661141804788203,hold,NEUTRAL,1.0,,,-1.0,-0.00254597462140016,0.9833600000000001,
2025-09-15 08:30:00,3645.45,3646.24,3643.37,3643.9,853,13,0,-0.0003867983792873453,57.18015665796398,3.563999999999987,1.2125748502993965,hold,NEUTRAL,1.0,,,-1.0,0.001433859420761241,0.98477,
2025-09-15 08:45:00,3643.91,3644.79,3643.37,3643.62,752,7,0,-7.684074755076598e-05,51.322751322750705,3.486999999999989,1.2010884541195859,hold,NEUTRAL,1.0,,,-1.0,0.0002843303512496398,0.9850500000000002,
2025-09-15 09:00:00,3643.64,3643.89,3641.76,3642.62,912,15,0,-0.0002744523303747082,44.39999999999928,3.2264999999999646,1.108001373626362,sell,BEARISH,1.0,3647.45975,3632.9405,-1.0,0.001015176894573866,0.9860500000000002,
2025-09-15 09:15:00,3642.51,3643.79,3640.48,3642.04,988,12,0,-0.00015922605157825398,53.04659498207892,3.103999999999951,1.0595303113052807,hold,NEUTRAL,1.0,,,-1.0,0.0005882054662542657,0.9866300000000001,
2025-09-15 09:30:00,3641.56,3643.79,3638.97,3639.63,988,15,0,-0.0006617170596697752,40.80691642651228,3.130999999999949,1.04813872522762,sell,BEARISH,1.0,3644.3265,3630.237,-1.0,0.002442658342032944,0.9890399999999999,
2025-09-15 09:45:00,3639.57,3640.83,3636.73,3636.73,993,15,0,-0.0007967842885128196,31.083202511773123,3.09399999999996,1.0285220397579793,sell,BEARISH,1.0,3641.371,3627.4480000000003,-1.0,0.0029321362128933437,0.99194,
2025-09-15 10:00:00,3635.96,3637.76,3634.06,3636.11,1139,6,0,-0.00017048282385545566,26.45333333333238,2.957499999999982,0.9748500230733641,sell,STRONG_BEARISH,1.0,3640.5462500000003,3627.2375,-1.0,0.000625037804705908,0.99256,
2025-09-15 10:15:00,3636.08,3636.61,3633.81,3636.32,1036,15,0,5.7754028343515174e-05,22.440944881889436,2.882999999999993,0.9421568627450901,sell,STRONG_BEARISH,1.0,3640.6445000000003,3627.6710000000003,-1.0,-0.00021157411138872373,0.99235,
2025-09-15 10:30:00,3636.29,3642.11,3636.1,3641.17,1120,5,0,0.001333766005191972,39.411502452072824,3.0045000000000073,0.9553259141494403,sell,BEARISH,1.0,3645.67675,3632.1565,-1.0,-0.004887388522194724,0.9875,
2025-09-15 10:45:00,3641.13,3644.97,3639.66,3643.87,1108,15,0,0.0007415198960774028,47.27570667759118,3.0180000000000065,0.9369760943806228,hold,NEUTRAL,1.0,,,-1.0,-0.002734177215189648,0.9848000000000002,
2025-09-15 11:00:00,3643.84,3645.15,3641.42,3641.53,1135,11,0,-0.0006421743915122624,44.59041731066487,3.0375,0.9318056322473707,hold,NEUTRAL,1.0,,,-1.0,0.0023761169780662783,0.9871399999999999,
2025-09-15 11:15:00,3641.63,3643.15,3641.07,3641.68,952,15,0,4.119147720871297e-05,42.084006462034885,2.98599999999999,0.9087589019416806,hold,NEUTRAL,1.0,,,-1.0,-0.00015195413011293013,0.9869900000000003,
2025-09-15 11:30:00,3641.69,3642.97,3641.2,3641.87,921,5,0,5.2173722018489244e-05,47.90067720090215,2.952999999999997,0.8991535229279545,hold,NEUTRAL,1.0,,,-1.0,-0.00019250448332819303,0.9868000000000002,
2025-09-15 11:45:00,3641.9,3645.75,3640.86,3645.47,990,15,0,0.0009885031590912696,50.34423407917354,3.11400000000001,0.9293857816510495,buy,BULLISH,1.0,3640.799,3654.812,-1.0,-0.003648155654641161,0.9832000000000003,
2025-09-15 12:00:00,3645.43,3645.81,3642.86,3644.59,968,10,0,-0.00024139548535573319,51.51915455746388,3.185000000000014,0.9442632671212606,buy,BULLISH,1.0,3639.8125,3654.145,-1.0,0.000895036615133904,0.98408,
2025-09-15 12:15:00,3644.55,3645.15,3639.65,3640.48,978,15,0,-0.0011276988632467067,44.084400904295336,3.3610000000000126,0.9829209802889419,sell,BEARISH,1.0,3645.5215,3630.397,-1.0,0.00417648971628326,0.98819,
2025-09-15 12:30:00,3640.45,3640.48,3635.83,3637.63,1123,12,0,-0.0007828637981804887,41.21169425854166,3.5340000000000145,1.02631120404252,sell,BEARISH,1.0,3642.931,3627.0280000000002,-1.0,0.002884060757546436,0.9910399999999999,
2025-09-15 12:45:00,3637.4,3641.67,3635.87,3641.21,982,15,0,0.0009841572672315557,48.67792290538394,3.728500000000031,1.0556939804065995,sell,BEARISH,1.0,3646.8027500000003,3630.0245,-1.0,-0.003612366806586942,0.98746,
2025-09-15 13:00:00,3641.26,3644.55,3641.19,3644.43,964,5,0,0.0008843214206266659,57.45341614906826,3.731000000000017,1.046211653861258,hold,NEUTRAL,1.0,,,-1.0,-0.0032608915804182015,0.9842400000000002,
2025-09-15 13:15:00,3644.38,3646.28,3644.16,3645.79,1073,5,0,0.00037317221074362195,64.77495107632157,3.666000000000031,1.0259711183253175,buy,BULLISH,1.0,3640.2909999999997,3656.788,-1.0,-0.0013817768024060317,0.9828800000000001,
2025-09-15 13:30:00,3645.81,3646.23,3642.21,3642.67,1022,13,0,-0.0008557816001469876,59.89143546441533,3.7235000000000356,1.0399095123722368,buy,BULLISH,1.0,3637.08475,3653.8405000000002,-1.0,0.003174344782679306,0.986,
2025-09-15 13:45:00,3642.65,3643.03,3639.18,3639.92,1087,15,0,-0.0007549407440147204,55.04201680672278,3.84500000000005,1.0773325861586003,buy,BULLISH,1.0,3634.1525,3651.4550000000004,-1.0,0.002789046653143945,0.98875,
2025-09-15 14:00:00,3640.1,3643.1,3639.05,3643.09,1101,7,0,0.0008708982615002192,52.82186948853637,3.9410000000000536,1.088674033149186,buy,BULLISH,1.0,3637.1785,3654.9130000000005,-1.0,-0.003206068268015283,0.9855799999999999,
2025-09-15 14:15:00,3643.09,3645.89,3642.86,3644.48,1022,5,0,0.0003815442385446399,50.9324365637422,3.9270000000000436,1.0791426215993536,buy,BULLISH,1.0,3638.5895,3656.261,-1.0,-0.0014103370604110488,0.98419,
2025-09-15 14:30:00,3644.46,3646.43,3643.83,3646.41,1043,11,0,0.0005295680042145534,57.55417956656321,3.816000000000031,1.0503137729825043,buy,BULLISH,1.0,3640.6859999999997,3657.858,-1.0,-0.0019610034647780106,0.9822600000000002,
2025-09-15 14:45:00,3646.43,3646.71,3642.29,3642.58,1041,10,0,-0.0010503481506467516,51.25069483046152,3.832000000000039,1.0428345942415607,hold,NEUTRAL,1.0,,,-1.0,0.0038991712988414307,0.9860900000000001,
2025-09-15 15:00:00,3642.68,3643.56,3640.04,3640.52,1141,14,0,-0.0005655332209587582,48.216644649934025,3.8230000000000244,1.0354260332593093,hold,NEUTRAL,1.0,,,-1.0,0.0020890588080195727,0.9881500000000001,
2025-09-15 15:15:00,3640.5,3640.74,3637.05,3638.28,1258,5,0,-0.000615296715853697,40.147985749520664,3.8674999999999953,1.0337592216401146,sell,BEARISH,1.0,3644.08125,3626.6775000000002,-1.0,0.002266862318473617,0.9903899999999999,
2025-09-15 15:30:00,3638.47,3644.83,3638.06,3644.65,1266,7,0,0.0017508273140054431,50.071462601238615,3.9054999999999835,1.044363033479512,buy,BULLISH,1.0,3638.7917500000003,3656.3665,-1.0,-0.0064318096911316625,0.98402,
2025-09-15 15:45:00,3644.65,3650.99,3643.82,3650.32,1331,7,0,0.0015557049373740028,61.299954065227794,3.998499999999967,1.0484293880119502,buy,BULLISH,1.0,3644.32225,3662.3155,0.0,-0.02210138882117174,0.9622717913721905,
2025-09-15 16:00:00,3650.42,3651.09,3646.85,3649.63,1316,12,0,-0.000189024523877368,64.49975833736133,4.023999999999978,1.0640435771325782,buy,BULLISH,1.0,3643.594,3661.702,1.0,0.039207434911927797,1.0,
2025-09-15 16:15:00,3649.6,3653.76,3648.18,3653.71,1238,5,0,0.0011179215427317146,64.92359121298978,4.199000000000001,1.0951437066402379,buy,BULLISH,1.0,3647.4115,3666.3070000000002,1.0,0.0040799999999998615,1.0040799999999999,
2025-09-15 16:30:00,3653.73,3664.29,3652.82,3662.73,1458,5,0,0.002468723571383613,69.19043624161118,4.683999999999992,1.1958741830065358,buy,BULLISH,1.0,3655.704,3676.782,0.6666666666666666,0.012946331824284396,1.0170791528581273,
2025-09-15 16:45:00,3662.85,3664.01,3656.39,3657.05,1400,5,0,-0.0015507558569700652,60.82692307692348,4.820500000000015,1.2191451694486646,buy,BULLISH,1.0,3649.81925,3671.5115,0.0,0.0054816348399406856,1.022654409377412,
2025-09-15 17:00:00,3657.07,3660.84,3653.82,3659.82,1384,5,0,0.0007574411069031228,66.60212971926464,5.024000000000024,1.2532428656954784,buy,BULLISH,1.0,3652.284,3674.8920000000003,1.0,-0.022152556298274617,1.0,
2025-09-15 17:15:00,3659.96,3660.23,3656.05,3657.72,1245,5,0,-0.0005737987114121657,67.45098039215675,4.958000000000015,1.2408649514465968,buy,BULLISH,1.0,3650.283,3672.594,1.0,-0.002100000000000324,0.9978999999999997,
2025-09-15 17:30:00,3657.73,3661.92,3656.88,3661.79,1242,10,0,0.0011127150246601492,68.01541425818877,4.977500000000009,1.2544735117697496,buy,BULLISH,1.0,3654.32375,3676.7225,1.0,0.004078564986471855,1.0019699999999998,
2025-09-15 17:45:00,3661.77,3663.77,3660.73,3663.46,1181,7,0,0.0004560611067265796,68.18704484476818,4.839499999999998,1.2274272090899871,buy,BULLISH,1.0,3656.20075,3677.9785,1.0,0.0016667165683603713,1.0036399999999999,
2025-09-15 18:00:00,3663.57,3665.7,3663.11,3664.78,1173,14,0,0.0003603151119433434,67.8107426798529,4.800999999999976,1.2238083099668582,buy,BULLISH,1.0,3657.5785,3679.183,1.0,0.0013152126260413954,1.00496,
2025-09-15 18:15:00,3664.79,3667.74,3663.95,3667.33,1155,9,0,0.0006958125726508335,74.60727778882483,4.884499999999957,1.2530785017957842,buy,STRONG_BULLISH,1.0,3660.00325,3681.9835,0.6666666666666666,0.00737345200159667,1.0123700243235245,
2025-09-15 18:30:00,3667.34,3669.02,3666.02,3668.53,1096,6,0,0.0003272135313703295,78.33299615618051,4.833499999999958,1.2421618009868347,buy,STRONG_BULLISH,1.0,3661.27975,3683.0305,0.6666666666666666,0.0007902248987812222,1.0131700243235249,
2025-09-15 18:45:00,3668.46,3681.85,3668.46,3680.52,1408,5,0,0.0032683390894989728,85.68773234200708,5.310499999999934,1.2962556141378523,hold,STRONG_BULLISH,1.0,,,0.0,-0.013113052294670191,0.9998842728111781,
2025-09-15 19:00:00,3680.55,3682.21,3677.42,3681.0,1336,5,0,0.0001304163542108494,84.10583599174294,5.347499999999945,1.2904198841698749,hold,STRONG_BULLISH,1.0,,,0.0,0.0,0.9998842728111781,
2025-09-15 19:15:00,3680.92,3684.54,3679.71,3684.24,1133,5,0,0.0008801955990218602,83.34644121116744,5.437499999999955,1.292427267541349,hold,STRONG_BULLISH,1.0,,,0.0,0.0,0.9998842728111781,
2025-09-15 19:30:00,3684.3,3685.5,3676.79,3678.75,1276,5,0,-0.0014901309360952908,76.15882141573839,5.742999999999961,1.3199871288038894,buy,STRONG_BULLISH,1.0,3670.1355,3695.979,1.0,0.00011574058315422242,1.0,
2025-09-15 19:45:00,3678.78,3680.78,3674.76,3679.18,1150,10,0,0.00011688752973149086,74.48567583157077,5.822999999999956,1.3139723801787069,buy,STRONG_BULLISH,1.0,3670.4455,3696.649,1.0,0.00042999999999993044,1.00043,
2025-09-15 20:00:00,3679.21,3681.67,3679.15,3679.73,1033,14,0,0.00014948983197338173,69.52227836472211,5.772999999999956,1.2949172311695214,hold,NEUTRAL,1.0,,,1.0,0.0005497636016513763,1.00098,
2025-09-15 20:15:00,3679.75,3681.07,3678.66,3679.92,1044,6,0,5.163422316312172e-05,80.05256241787093,5.708999999999992,1.2776957163958604,hold,NEUTRAL,1.0,,,1.0,0.0001898139822973377,1.0011700000000001,
2025-09-15 20:30:00,3680.05,3682.66,3679.85,3680.65,1139,5,0,0.0001983738776929478,78.92252152179923,5.51099999999999,1.2361491184783082,hold,NEUTRAL,1.0,,,1.0,0.000729146898129196,1.0019,
2025-09-15 20:45:00,3680.64,3682.03,3680.03,3681.66,1034,11,0,0.00027440805292533454,84.27835051546437,5.252500000000009,1.1857194455731668,hold,STRONG_BULLISH,1.0,,,1.0,0.001008084639185336,1.0029099999999997,
2025-09-15 21:00:00,3681.62,3681.97,3678.51,3678.54,903,15,0,-0.0008474438161046871,74.65410656461631,5.213499999999977,1.1737887247838592,hold,NEUTRAL,1.0,,,1.0,-0.0031109471438114378,0.99979,
2025-09-15 21:15:00,3678.57,3680.33,3677.58,3680.07,945,12,0,0.0004159258836387014,74.54921667159383,5.071999999999957,1.135132715634925,buy,STRONG_BULLISH,1.0,3672.4620000000004,3695.286,1.0,0.0015303213674873195,1.0013200000000002,
2025-09-15 21:30:00,3680.07,3680.61,3675.85,3678.4,901,12,0,-0.00045379571584236444,69.92393212404934,4.736499999999978,1.047712794195713,hold,NEUTRAL,1.0,,,1.0,-0.0016677985059722067,0.99965,
2025-09-15 21:45:00,3678.39,3678.64,3675.92,3676.86,960,8,0,-0.0004186602870813738,64.36539041302427,4.4914999999999505,0.9961188733643721,hold,NEUTRAL,1.0,,,1.0,-0.0015405391887159947,0.9981100000000002,
2025-09-15 22:00:00,3676.94,3680.17,3676.74,3680.04,955,13,0,0.0008648683931398171,66.37268847795168,4.3119999999999665,0.9622422565384201,hold,NEUTRAL,1.0,,,1.0,0.0031860215807875125,1.00129,
2025-09-15 22:15:00,3680.03,3680.7,3679.07,3679.41,985,5,0,-0.00017119379137187085,47.667087011349,4.184499999999957,0.9441987454307422,hold,NEUTRAL,1.0,,,1.0,-0.0006291883470324056,1.0006599999999999,
2025-09-15 22:30:00,3679.41,3681.94,3679.31,3681.94,983,6,0,0.0006876102418595931,51.81888544891654,4.0639999999999645,0.9214583711227946,buy,BULLISH,1.0,3675.844,3694.132,1.0,0.0025283313013413355,1.00319,
