time,close,signal,position,strategy_returns,range_high,range_low,range_mid,atr,returns,cumulative,total_commission
2025-08-26 20:15:00+00:00,3384.0,hold,0.0,0.0,,,,3.410714285714351,0.00018324870395880488,1.0,
2025-08-26 20:30:00+00:00,3381.88,hold,0.0,0.0,,,,3.2185714285714897,-0.0006264775413711288,1.0,
2025-08-26 20:45:00+00:00,3381.69,hold,0.0,0.0,,,,2.8978571428571547,-5.618176872035363e-05,1.0,
2025-08-26 21:00:00+00:00,3382.54,hold,0.0,0.0,,,,2.8142857142857207,0.0002513536131343308,1.0,
2025-08-26 21:15:00+00:00,3382.79,hold,0.0,0.0,,,,2.6921428571428936,7.39089559915751e-05,1.0,
2025-08-26 21:30:00+00:00,3384.34,hold,0.0,0.0,,,,2.5671428571428936,0.0004582016619418816,1.0,
2025-08-26 21:45:00+00:00,3385.56,hold,0.0,0.0,,,,2.3792857142857105,0.00036048387573339724,1.0,
2025-08-26 22:00:00+00:00,3388.31,hold,0.0,0.0,,,,2.405000000000005,0.0008122733019058082,1.0,
2025-08-26 22:15:00+00:00,3388.49,hold,0.0,0.0,,,,2.0964285714285973,5.312382869337995e-05,1.0,
2025-08-26 22:30:00+00:00,3388.91,hold,0.0,0.0,,,,1.9892857142857403,0.0001239490156381695,1.0,
2025-08-26 22:45:00+00:00,3389.6,hold,0.0,0.0,,,,1.9242857142857506,0.00020360528901619546,1.0,
2025-08-26 23:00:00+00:00,3390.05,hold,0.0,0.0,,,,1.8700000000000208,0.00013275902761389347,1.0,
2025-08-26 23:15:00+00:00,3390.22,hold,0.0,0.0,,,,1.880714285714313,5.014675299763738e-05,1.0,
2025-08-26 23:30:00+00:00,3391.07,hold,0.0,0.0,,,,1.8592857142857286,0.00025072119213520594,1.0,
2025-08-26 23:45:00+00:00,3392.96,hold,0.0,0.0,,,,1.8414285714285532,0.0005573462063594992,1.0,
2025-08-27 01:00:00+00:00,3389.36,hold,0.0,0.0,,,,1.9099999999999844,-0.0010610204659058375,1.0,
2025-08-27 01:15:00+00:00,3389.68,hold,0.0,0.0,,,,1.9264285714285572,9.441310453883744e-05,1.0,
2025-08-27 01:30:00+00:00,3390.78,hold,0.0,0.0,,,,1.9357142857142793,0.0003245144084398355,1.0,
2025-08-27 01:45:00+00:00,3391.06,hold,0.0,0.0,,,,1.8842857142856897,8.257687021862026e-05,1.0,
2025-08-27 02:00:00+00:00,3391.7,hold,0.0,0.0,,,,1.8685714285714181,0.00018873154706788853,1.0,
2025-08-27 02:15:00+00:00,3391.65,hold,0.0,0.0,,,,1.8771428571428714,-1.4741869858725387e-05,1.0,
2025-08-27 02:30:00+00:00,3390.53,hold,0.0,0.0,,,,1.7550000000000117,-0.00033022275293737025,1.0,
2025-08-27 02:45:00+00:00,3390.87,hold,0.0,0.0,,,,1.7914285714285663,0.00010027930736478119,1.0,
2025-08-27 03:00:00+00:00,3392.37,hold,0.0,0.0,,,,1.8857142857142597,0.0004423643489723794,1.0,
2025-08-27 03:15:00+00:00,3391.43,hold,0.0,0.0,,,,1.9378571428570857,-0.000277092416216429,1.0,
2025-08-27 03:30:00+00:00,3389.43,hold,0.0,0.0,,,,2.0721428571428078,-0.0005897217397971,1.0,
2025-08-27 03:45:00+00:00,3389.62,hold,0.0,0.0,,,,2.142142857142809,5.605662309005055e-05,1.0,
2025-08-27 04:00:00+00:00,3386.35,hold,0.0,0.0,,,,2.332142857142831,-0.000964709908485295,1.0,
2025-08-27 04:15:00+00:00,3384.72,hold,0.0,0.0,,,,2.337857142857144,-0.00048134422017809264,1.0,
2025-08-27 04:30:00+00:00,3386.01,hold,0.0,0.0,,,,2.282142857142844,0.00038112458342198785,1.0,
2025-08-27 04:45:00+00:00,3386.22,hold,0.0,0.0,,,,2.356428571428588,6.20198995275878e-05,1.0,
2025-08-27 05:00:00+00:00,3385.81,hold,0.0,0.0,,,,2.3392857142857144,-0.00012107896120150397,1.0,
2025-08-27 05:15:00+00:00,3385.62,hold,0.0,0.0,,,,2.4199999999999755,-5.611655704251817e-05,1.0,
2025-08-27 05:30:00+00:00,3383.69,hold,0.0,0.0,,,,2.621428571428526,-0.000570058069127577,1.0,
2025-08-27 05:45:00+00:00,3384.17,hold,0.0,0.0,,,,2.655714285714209,0.0001418569668025782,1.0,
2025-08-27 06:00:00+00:00,3384.03,hold,0.0,0.0,,,,2.577857142857056,-4.136908015850427e-05,1.0,
2025-08-27 06:15:00+00:00,3382.1,hold,0.0,0.0,,,,2.6035714285713505,-0.000570325913186398,1.0,
2025-08-27 06:30:00+00:00,3382.48,hold,0.0,0.0,,,,2.5357142857142208,0.00011235622837890702,1.0,
2025-08-27 06:45:00+00:00,3380.64,hold,0.0,0.0,,,,2.5357142857142208,-0.0005439795652893986,1.0,
2025-08-27 07:00:00+00:00,3379.6,hold,0.0,0.0,,,,2.440714285714226,-0.0003076340574565961,1.0,
2025-08-27 07:15:00+00:00,3377.3,hold,0.0,0.0,,,,2.4635714285713806,-0.000680553911705406,1.0,
2025-08-27 07:30:00+00:00,3374.99,hold,0.0,0.0,,,,2.4121428571427908,-0.00068397832588174,1.0,
2025-08-27 07:45:00+00:00,3374.99,hold,0.0,0.0,,,,2.376428571428505,0.0,1.0,
2025-08-27 08:00:00+00:00,3374.71,hold,0.0,0.0,,,,2.3199999999999688,-8.296320877976271e-05,1.0,
2025-08-27 08:15:00+00:00,3375.7,hold,0.0,0.0,,,,2.357142857142825,0.00029335854043743836,1.0,
2025-08-27 08:30:00+00:00,3377.71,hold,0.0,0.0,,,,2.4249999999999545,0.0005954320585361828,1.0,
2025-08-27 08:45:00+00:00,3377.2,hold,0.0,0.0,,,,2.482142857142825,-0.00015098987183626011,1.0,
2025-08-27 09:00:00+00:00,3379.38,hold,0.0,0.0,,,,2.3528571428571143,0.00064550515219719,1.0,
2025-08-27 09:15:00+00:00,3381.01,hold,0.0,0.0,,,,2.405000000000005,0.0004823369967272839,1.0,
2025-08-27 09:30:00+00:00,3379.82,hold,0.0,0.0,,,,2.5785714285714545,-0.0003519658326950337,1.0,
2025-08-27 09:45:00+00:00,3377.49,hold,0.0,0.0,,,,2.699285714285744,-0.000689385825280775,1.0,
2025-08-27 10:00:00+00:00,3374.58,hold,0.0,0.0,,,,2.8535714285714806,-0.0008615865628025521,1.0,
2025-08-27 10:15:00+00:00,3375.04,hold,0.0,0.0,,,,2.8564285714286535,0.0001363132597240746,1.0,
2025-08-27 10:30:00+00:00,3378.11,hold,0.0,0.0,,,,2.960000000000101,0.0009096188489619017,1.0,
2025-08-27 10:45:00+00:00,3381.48,hold,0.0,0.0,,,,3.062857142857248,0.000997599249284331,1.0,
2025-08-27 11:00:00+00:00,3382.11,hold,0.0,0.0,,,,3.0478571428572456,0.00018630895347593324,1.0,
2025-08-27 11:15:00+00:00,3384.26,hold,0.0,0.0,,,,3.108571428571492,0.0006356978336008456,1.0,
2025-08-27 11:30:00+00:00,3383.56,hold,0.0,0.0,,,,3.160714285714351,-0.00020683990000780472,1.0,
2025-08-27 11:45:00+00:00,3384.53,hold,0.0,0.0,,,,3.059285714285774,0.0002866803012213648,1.0,
2025-08-27 12:00:00+00:00,3384.65,hold,0.0,0.0,,,,2.9592857142857674,3.5455439898468555e-05,1.0,
2025-08-27 12:15:00+00:00,3382.57,hold,0.0,0.0,,,,2.9192857142857713,-0.0006145391694857283,1.0,
2025-08-27 12:30:00+00:00,3381.76,hold,0.0,0.0,,,,2.8857142857143248,-0.00023946289359866313,1.0,
2025-08-27 12:45:00+00:00,3378.22,hold,0.0,0.0,,,,3.0335714285714794,-0.001046792202876734,1.0,
2025-08-27 13:00:00+00:00,3378.07,hold,0.0,0.0,,,,2.9692857142857583,-4.440208156952785e-05,1.0,
2025-08-27 13:15:00+00:00,3376.5,hold,0.0,0.0,,,,2.8478571428571677,-0.0004647624235141201,1.0,
2025-08-27 13:30:00+00:00,3375.86,hold,0.0,0.0,,,,2.7835714285714466,-0.00018954538723525705,1.0,
2025-08-27 13:45:00+00:00,3375.55,hold,0.0,0.0,3378.03,3374.92,3376.4750000000004,2.7600000000000233,-9.182845260169437e-05,1.0,
2025-08-27 14:00:00+00:00,3376.76,hold,0.0,0.0,,,,2.672142857142847,0.00035846010279816376,1.0,
2025-08-27 14:15:00+00:00,3375.26,hold,0.0,0.0,,,,2.5957142857142634,-0.0004442127956976183,1.0,
2025-08-27 14:30:00+00:00,3375.0,hold,0.0,0.0,,,,2.543571428571405,-7.703110278922676e-05,1.0,
2025-08-27 14:45:00+00:00,3376.83,hold,0.0,0.0,,,,2.570000000000001,0.0005422222222222217,1.0,
2025-08-27 15:00:00+00:00,3376.94,hold,0.0,0.0,,,,2.6000000000000063,3.25749297418465e-05,1.0,
2025-08-27 15:15:00+00:00,3381.68,hold,0.0,0.0,,,,2.922857142857148,0.001403637612749975,1.0,
2025-08-27 15:30:00+00:00,3381.37,hold,0.0,0.0,,,,3.017857142857175,-9.167041233937301e-05,1.0,
2025-08-27 15:45:00+00:00,3381.13,hold,0.0,0.0,,,,3.0364285714286194,-7.097714831560964e-05,1.0,
2025-08-27 16:00:00+00:00,3382.36,hold,0.0,0.0,,,,3.154285714285769,0.00036378370544754013,1.0,
2025-08-27 16:15:00+00:00,3382.0,hold,0.0,0.0,,,,3.032857142857178,-0.00010643456048442523,1.0,
2025-08-27 16:30:00+00:00,3378.09,hold,0.0,0.0,,,,3.1864285714285807,-0.0011561206386753176,1.0,
2025-08-27 16:45:00+00:00,3377.79,hold,0.0,0.0,,,,3.2457142857142895,-8.88075806151356e-05,1.0,
2025-08-27 17:00:00+00:00,3379.51,hold,0.0,0.0,,,,3.2942857142857065,0.0005092086837843457,1.0,
2025-08-27 17:15:00+00:00,3383.09,hold,0.0,0.0,,,,3.454285714285691,0.0010593251684416494,1.0,
2025-08-27 17:30:00+00:00,3383.6,hold,0.0,0.0,,,,3.491428571428579,0.00015074975835682736,1.0,
2025-08-27 17:45:00+00:00,3386.4,hold,0.0,0.0,,,,3.5585714285714403,0.0008275209835677533,1.0,
2025-08-27 18:00:00+00:00,3389.11,hold,0.0,0.0,,,,3.780000000000005,0.0008002598629812674,1.0,
2025-08-27 18:15:00+00:00,3387.92,hold,0.0,0.0,,,,3.839999999999983,-0.0003511246315404115,1.0,
2025-08-27 18:30:00+00:00,3388.93,hold,0.0,0.0,,,,3.797142857142814,0.00029811801931556303,1.0,
2025-08-27 18:45:00+00:00,3387.95,hold,0.0,0.0,,,,3.5199999999999494,-0.0002891768198222122,1.0,
2025-08-27 19:00:00+00:00,3388.94,hold,0.0,0.0,,,,3.4671428571427896,0.0002922121046651238,1.0,
2025-08-27 19:15:00+00:00,3391.17,hold,0.0,0.0,,,,3.489285714285643,0.000658022862606078,1.0,
2025-08-27 19:30:00+00:00,3394.53,hold,0.0,0.0,,,,3.632857142857087,0.0009908084820282603,1.0,
2025-08-27 19:45:00+00:00,3395.44,hold,0.0,0.0,,,,3.759999999999926,0.000268078349580092,1.0,
2025-08-27 20:00:00+00:00,3396.25,hold,0.0,0.0,,,,3.613571428571374,0.00023855523879090512,1.0,
2025-08-27 20:15:00+00:00,3396.46,hold,0.0,0.0,,,,3.514285714285669,6.183290393813046e-05,1.0,
2025-08-27 20:30:00+00:00,3395.86,hold,0.0,0.0,,,,3.3814285714285495,-0.00017665451676152077,1.0,
2025-08-27 20:45:00+00:00,3395.18,hold,0.0,0.0,,,,3.153571428571435,-0.0002002438263062345,1.0,
2025-08-27 21:00:00+00:00,3393.52,hold,0.0,0.0,,,,3.143571428571412,-0.0004889284220570556,1.0,
2025-08-27 21:15:00+00:00,3395.35,hold,0.0,0.0,,,,3.0249999999999937,0.0005392630660787656,1.0,
2025-08-27 21:30:00+00:00,3396.03,hold,0.0,0.0,,,,2.7757142857142947,0.00020027390401589074,1.0,
2025-08-27 21:45:00+00:00,3394.54,hold,0.0,0.0,,,,2.6128571428572025,-0.00043874759645823325,1.0,
2025-08-27 22:00:00+00:00,3395.63,hold,0.0,0.0,,,,2.6100000000000625,0.00032110389036521525,1.0,
2025-08-27 22:15:00+00:00,3395.48,hold,0.0,0.0,,,,2.5142857142857986,-4.417442418636064e-05,1.0,
2025-08-27 22:30:00+00:00,3395.35,hold,0.0,0.0,,,,2.472142857142931,-3.828619223200658e-05,1.0,
2025-08-27 22:45:00+00:00,3396.2,hold,0.0,0.0,,,,2.386428571428626,0.0002503423800197524,1.0,
2025-08-27 23:00:00+00:00,3395.1,hold,0.0,0.0,,,,2.11000000000003,-0.0003238914080442301,1.0,
2025-08-27 23:15:00+00:00,3395.83,hold,0.0,0.0,,,,1.9042857142857688,0.000215015758004089,1.0,
2025-08-27 23:30:00+00:00,3396.41,hold,0.0,0.0,,,,1.784285714285748,0.00017079771366645957,1.0,
2025-08-27 23:45:00+00:00,3397.38,hold,0.0,0.0,,,,1.7957142857143416,0.0002855956730785092,1.0,
2025-08-28 01:00:00+00:00,3396.94,hold,0.0,0.0,,,,1.7971428571429118,-0.00012951156479401593,1.0,
2025-08-28 01:15:00+00:00,3396.46,hold,0.0,0.0,,,,1.8964285714285845,-0.00014130364386777394,1.0,
2025-08-28 01:30:00+00:00,3397.14,hold,0.0,0.0,,,,1.8235714285714428,0.00020020845232981976,1.0,
2025-08-28 01:45:00+00:00,3395.78,hold,0.0,0.0,,,,1.7950000000000077,-0.0004003367538575331,1.0,
2025-08-28 02:00:00+00:00,3397.84,hold,0.0,0.0,,,,1.9128571428571572,0.0006066352943947528,1.0,
2025-08-28 02:15:00+00:00,3398.41,hold,0.0,0.0,,,,1.8671428571428481,0.00016775363171883662,1.0,
2025-08-28 02:30:00+00:00,3398.85,hold,0.0,0.0,,,,1.7642857142857014,0.00012947231205173715,1.0,
2025-08-28 02:45:00+00:00,3395.8,hold,0.0,0.0,,,,1.9878571428571052,-0.0008973623431454136,1.0,
2025-08-28 03:00:00+00:00,3394.65,hold,0.0,0.0,,,,2.0557142857142674,-0.0003386536309558652,1.0,
2025-08-28 03:15:00+00:00,3395.54,hold,0.0,0.0,,,,2.156428571428575,0.0002621772494955099,1.0,
2025-08-28 03:30:00+00:00,3397.36,hold,0.0,0.0,,,,2.2185714285714573,0.0005359972198826224,1.0,
2025-08-28 03:45:00+00:00,3392.0,hold,0.0,0.0,,,,2.5642857142857207,-0.0015776956224833327,1.0,
2025-08-28 04:00:00+00:00,3390.72,hold,0.0,0.0,,,,2.755714285714313,-0.00037735849056608206,1.0,
2025-08-28 04:15:00+00:00,3388.18,hold,0.0,0.0,,,,2.8728571428571286,-0.0007491034352585801,1.0,
2025-08-28 04:30:00+00:00,3386.3,hold,0.0,0.0,,,,3.004285714285678,-0.0005548701662838607,1.0,
2025-08-28 04:45:00+00:00,3386.03,hold,0.0,0.0,,,,2.906428571428575,-7.973304196318143e-05,1.0,
2025-08-28 05:00:00+00:00,3386.33,hold,0.0,0.0,,,,3.005714285714313,8.859933314231405e-05,1.0,
2025-08-28 05:15:00+00:00,3386.64,hold,0.0,0.0,,,,3.035714285714318,9.154453346238434e-05,1.0,
2025-08-28 05:30:00+00:00,3388.11,hold,0.0,0.0,,,,3.05285714285716,0.00043405853589395527,1.0,
2025-08-28 05:45:00+00:00,3391.31,hold,0.0,0.0,,,,3.209285714285735,0.0009444793705044585,1.0,
2025-08-28 06:00:00+00:00,3391.82,hold,0.0,0.0,,,,3.2735714285714557,0.0001503843647441272,1.0,
2025-08-28 06:15:00+00:00,3390.45,hold,0.0,0.0,,,,3.101428571428609,-0.0004039129434935118,1.0,
2025-08-28 06:30:00+00:00,3390.15,hold,0.0,0.0,,,,3.0650000000000546,-8.848382958004386e-05,1.0,
2025-08-28 06:45:00+00:00,3390.13,hold,0.0,0.0,,,,2.947142857142905,-5.899443977441798e-06,1.0,
2025-08-28 07:00:00+00:00,3389.89,hold,0.0,0.0,,,,2.865714285714343,-7.079374537266592e-05,1.0,
2025-08-28 07:15:00+00:00,3391.19,hold,0.0,0.0,,,,2.5564285714286337,0.0003834932696931137,1.0,
2025-08-28 07:30:00+00:00,3391.26,hold,0.0,0.0,,,,2.442142857142926,2.064172163751543e-05,1.0,
2025-08-28 07:45:00+00:00,3390.15,hold,0.0,0.0,,,,2.3392857142858117,-0.000327311972541211,1.0,
2025-08-28 08:00:00+00:00,3389.94,hold,0.0,0.0,,,,2.1464285714286495,-6.19441617627503e-05,1.0,
2025-08-28 08:15:00+00:00,3390.37,hold,0.0,0.0,,,,2.141428571428605,0.00012684590287737052,1.0,
2025-08-28 08:30:00+00:00,3388.23,hold,0.0,0.0,,,,2.124285714285764,-0.0006311995445924534,1.0,
2025-08-28 08:45:00+00:00,3389.21,hold,0.0,0.0,,,,2.0864285714286064,0.00028923656304313816,1.0,
2025-08-28 09:00:00+00:00,3390.71,hold,0.0,0.0,,,,2.0671428571428936,0.00044258101445460163,1.0,
2025-08-28 09:15:00+00:00,3390.25,hold,0.0,0.0,,,,2.05285714285716,-0.00013566480176718798,1.0,
2025-08-28 09:30:00+00:00,3395.34,hold,0.0,0.0,,,,2.3357142857143054,0.001501364206179634,1.0,
2025-08-28 09:45:00+00:00,3395.36,hold,0.0,0.0,,,,2.3321428571428635,5.890426290067197e-06,1.0,
2025-08-28 10:00:00+00:00,3396.72,hold,0.0,0.0,,,,2.3985714285714232,0.0004005466283396597,1.0,
2025-08-28 10:15:00+00:00,3395.26,hold,0.0,0.0,,,,2.5314285714285427,-0.0004298264207822644,1.0,
2025-08-28 10:30:00+00:00,3394.92,hold,0.0,0.0,,,,2.5549999999999335,-0.00010013960639243535,1.0,
2025-08-28 10:45:00+00:00,3395.81,hold,0.0,0.0,,,,2.5192857142856804,0.0002621563983833397,1.0,
2025-08-28 11:00:00+00:00,3394.58,hold,0.0,0.0,,,,2.6249999999999676,-0.0003622110777693477,1.0,
2025-08-28 11:15:00+00:00,3395.63,hold,0.0,0.0,,,,2.674285714285653,0.00030931661648869735,1.0,
2025-08-28 11:30:00+00:00,3398.51,hold,0.0,0.0,,,,2.935714285714247,0.0008481489443785684,1.0,
2025-08-28 11:45:00+00:00,3400.72,hold,0.0,0.0,,,,3.0278571428571337,0.0006502849778284858,1.0,
2025-08-28 12:00:00+00:00,3400.89,hold,0.0,0.0,,,,2.9014285714285313,4.998941400646828e-05,1.0,
2025-08-28 12:15:00+00:00,3399.37,hold,0.0,0.0,,,,2.947857142857109,-0.00044694182993276765,1.0,
2025-08-28 12:30:00+00:00,3399.39,hold,0.0,0.0,,,,2.8428571428571234,5.883443108478659e-06,1.0,
2025-08-28 12:45:00+00:00,3399.26,hold,0.0,0.0,,,,2.7299999999999858,-3.824215521008867e-05,1.0,
2025-08-28 13:00:00+00:00,3395.25,hold,0.0,0.0,,,,2.6857142857142793,-0.001179668516088861,1.0,
2025-08-28 13:15:00+00:00,3396.74,hold,0.0,0.0,,,,2.73500000000003,0.0004388483911346164,1.0,
2025-08-28 13:30:00+00:00,3397.18,hold,0.0,0.0,,,,2.7635714285714648,0.00012953596683873414,1.0,
2025-08-28 13:45:00+00:00,3397.06,hold,0.0,0.0,3398.65,3395.22,3396.935,2.649285714285757,-3.532341530321226e-05,1.0,
2025-08-28 14:00:00+00:00,3397.52,hold,0.0,0.0,,,,2.655714285714339,0.0001354112085156789,1.0,
2025-08-28 14:15:00+00:00,3404.22,hold,0.0,0.0,,,,3.019285714285713,0.001972026654736281,1.0,
2025-08-28 14:30:00+00:00,3404.76,hold,0.0,0.0,,,,3.0414285714285336,0.0001586266457516139,1.0,
2025-08-28 14:45:00+00:00,3404.08,hold,0.0,0.0,,,,3.0257142857142623,-0.0001997203914521073,1.0,
2025-08-28 15:00:00+00:00,3406.54,hold,0.0,0.0,,,,3.0478571428571155,0.000722662217104153,1.0,
2025-08-28 15:15:00+00:00,3406.93,hold,0.0,0.0,,,,3.0228571428571223,0.00011448566580751773,1.0,
2025-08-28 15:30:00+00:00,3402.56,hold,0.0,0.0,,,,3.3449999999999624,-0.001282679714581736,1.0,
2025-08-28 15:45:00+00:00,3396.98,hold,0.0,0.0,,,,3.6207142857142247,-0.0016399416909620435,1.0,
2025-08-28 16:00:00+00:00,3398.23,hold,0.0,0.0,,,,3.9021428571427674,0.00036797390623433124,1.0,
2025-08-28 16:15:00+00:00,3404.67,hold,0.0,0.0,,,,4.325714285714184,0.0018951042160184617,1.0,
2025-08-28 16:30:00+00:00,3405.86,hold,0.0,0.0,,,,4.368571428571288,0.00034951992410436894,1.0,
2025-08-28 16:45:00+00:00,3407.4,hold,0.0,0.0,,,,4.6107142857141366,0.000452161862202205,1.0,
2025-08-28 17:00:00+00:00,3411.56,hold,0.0,0.0,,,,4.729999999999824,0.001220872219287461,1.0,
2025-08-28 17:15:00+00:00,3410.91,hold,0.0,0.0,,,,4.912142857142693,-0.00019052867309976573,1.0,
2025-08-28 17:30:00+00:00,3411.7,hold,0.0,0.0,,,,5.024999999999831,0.00023160974637259635,1.0,
2025-08-28 17:45:00+00:00,3412.26,hold,0.0,0.0,,,,4.693571428571269,0.00016414104405448882,1.0,
2025-08-28 18:00:00+00:00,3411.63,hold,0.0,0.0,,,,4.589285714285585,-0.00018462836946775418,1.0,
2025-08-28 18:15:00+00:00,3406.39,hold,0.0,0.0,,,,4.864999999999879,-0.0015359227114312146,1.0,
2025-08-28 18:30:00+00:00,3406.4,hold,0.0,0.0,,,,4.7285714285713185,2.9356591582097025e-06,1.0,
2025-08-28 18:45:00+00:00,3410.9,hold,0.0,0.0,,,,4.906428571428445,0.0013210427430718763,1.0,
2025-08-28 19:00:00+00:00,3413.76,hold,0.0,0.0,,,,4.814999999999892,0.0008384883755021555,1.0,
2025-08-28 19:15:00+00:00,3415.6,hold,0.0,0.0,,,,4.524285714285627,0.0005389951256091763,1.0,
2025-08-28 19:30:00+00:00,3414.73,hold,0.0,0.0,,,,4.308571428571375,-0.00025471366670570816,1.0,
2025-08-28 19:45:00+00:00,3415.51,hold,0.0,0.0,,,,4.0107142857142595,0.00022842215929230747,1.0,
2025-08-28 20:00:00+00:00,3415.57,hold,0.0,0.0,,,,3.7207142857142634,1.756692265564297e-05,1.0,
2025-08-28 20:15:00+00:00,3415.11,hold,0.0,0.0,,,,3.427142857142826,-0.00013467737449390782,1.0,
2025-08-28 20:30:00+00:00,3416.14,hold,0.0,0.0,,,,3.144999999999982,0.00030160082691321755,1.0,
2025-08-28 20:45:00+00:00,3418.01,hold,0.0,0.0,,,,3.042857142857104,0.0005474014531021698,1.0,
2025-08-28 21:00:00+00:00,3418.1,hold,0.0,0.0,,,,2.852142857142813,2.633111079242134e-05,1.0,
2025-08-28 21:15:00+00:00,3418.23,hold,0.0,0.0,,,,2.7964285714285455,3.803282525383089e-05,1.0,
2025-08-28 21:30:00+00:00,3418.77,hold,0.0,0.0,,,,2.703571428571422,0.00015797649660798108,1.0,
2025-08-28 21:45:00+00:00,3419.99,hold,0.0,0.0,,,,2.44571428571427,0.00035685348824276986,1.0,
2025-08-28 22:00:00+00:00,3418.63,hold,0.0,0.0,,,,2.3628571428571052,-0.000397661981467734,1.0,
2025-08-28 22:15:00+00:00,3419.45,hold,0.0,0.0,,,,2.119999999999988,0.00023986216700833118,1.0,
2025-08-28 22:30:00+00:00,3418.54,hold,0.0,0.0,,,,1.9171428571428675,-0.0002661246691718633,1.0,
2025-08-28 22:45:00+00:00,3422.15,hold,0.0,0.0,,,,2.107142857142857,0.0010560063652904628,1.0,
2025-08-28 23:00:00+00:00,3419.48,hold,0.0,0.0,,,,2.125714285714269,-0.000780211270692388,1.0,
