time,open,high,low,close,tick_volume,spread,real_volume
2025-01-27 05:00:00,2756.17,2762.62,2755.12,2761.08,3843,5,0
2025-01-27 06:00:00,2761.06,2761.07,2755.74,2758.12,3129,12,0
2025-01-27 07:00:00,2758.16,2758.16,2752.86,2753.27,3826,5,0
2025-01-27 08:00:00,2753.18,2755.05,2750.73,2754.52,4231,9,0
2025-01-27 09:00:00,2754.57,2754.98,2747.32,2749.5,4334,5,0
2025-01-27 10:00:00,2749.69,2759.86,2749.39,2757.23,5067,12,0
2025-01-27 11:00:00,2756.65,2765.0,2755.76,2763.33,4732,7,0
2025-01-27 12:00:00,2763.16,2771.04,2762.86,2768.17,4933,5,0
2025-01-27 13:00:00,2767.88,2771.88,2764.94,2771.16,4867,8,0
2025-01-27 14:00:00,2771.35,2771.52,2760.44,2761.22,4673,5,0
2025-01-27 15:00:00,2761.05,2762.48,2752.28,2757.41,5474,6,0
2025-01-27 16:00:00,2757.19,2757.99,2744.95,2750.79,5684,9,0
2025-01-27 17:00:00,2750.78,2751.03,2739.58,2741.87,5884,11,0
2025-01-27 18:00:00,2741.95,2743.14,2733.37,2734.42,5555,15,0
2025-01-27 19:00:00,2734.73,2736.86,2730.48,2733.58,4856,5,0
2025-01-27 20:00:00,2733.52,2737.86,2733.0,2737.02,4473,18,0
2025-01-27 21:00:00,2736.98,2740.59,2736.86,2739.35,4075,7,0
2025-01-27 22:00:00,2739.41,2742.57,2738.18,2741.59,3944,10,0
2025-01-27 23:00:00,2741.08,2743.95,2740.22,2740.7,1193,5,0
2025-01-28 01:00:00,2739.91,2745.32,2739.42,2741.6,2614,10,0
2025-01-28 02:00:00,2741.76,2744.45,2739.92,2740.6,2325,19,0
2025-01-28 03:00:00,2740.77,2745.29,2739.45,2741.45,2897,18,0
2025-01-28 04:00:00,2741.41,2741.62,2738.21,2739.34,3927,18,0
2025-01-28 05:00:00,2739.46,2741.69,2737.8,2738.86,3262,18,0
2025-01-28 06:00:00,2738.88,2742.54,2738.67,2742.3,2963,18,0
2025-01-28 07:00:00,2742.53,2744.89,2741.2,2741.81,2813,18,0
2025-01-28 08:00:00,2741.51,2742.92,2739.19,2739.77,2753,5,0
2025-01-28 09:00:00,2739.32,2743.03,2738.28,2738.57,3652,18,0
2025-01-28 10:00:00,2739.13,2741.75,2734.81,2741.07,4182,13,0
2025-01-28 11:00:00,2741.06,2745.24,2740.38,2743.43,4006,18,0
2025-01-28 12:00:00,2743.36,2745.22,2740.25,2743.09,3615,13,0
2025-01-28 13:00:00,2743.09,2744.61,2741.61,2742.78,3438,9,0
2025-01-28 14:00:00,2742.8,2745.63,2741.25,2745.6,3691,7,0
2025-01-28 15:00:00,2745.71,2749.54,2745.24,2748.71,4754,12,0
2025-01-28 16:00:00,2748.9,2756.26,2748.72,2752.87,5349,6,0
2025-01-28 17:00:00,2753.31,2757.23,2751.04,2755.44,5273,5,0
2025-01-28 18:00:00,2755.44,2759.61,2755.19,2758.7,5024,12,0
2025-01-28 19:00:00,2758.58,2759.99,2757.44,2759.69,4089,9,0
2025-01-28 20:00:00,2759.87,2763.52,2759.05,2762.16,4021,11,0
2025-01-28 21:00:00,2762.18,2765.05,2761.11,2764.92,3229,12,0
2025-01-28 22:00:00,2764.9,2765.11,2762.34,2764.09,3825,5,0
2025-01-28 23:00:00,2764.04,2764.04,2762.7,2763.17,1412,5,0
2025-01-29 01:00:00,2763.23,2764.26,2762.31,2762.74,1222,10,0
2025-01-29 02:00:00,2762.75,2764.88,2762.28,2763.92,1634,12,0
